learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.363968,1.0297204388512506E-9,5000.0,89.52,0.599740193519425,43.16702819956616,0.0,94.46790540540542,0.7575757575757576,99.95531724754245,0.38167938931297707,50.084178299353034,5000.0,10936.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
10000.0,0.527333,1.8621254422598415E-9,10000.0,90.01,0.2798552530655506,44.00224215246637,-0.20060180541622663,94.74127493814812,0.3988035892323031,99.95557036543374,0.20060180541624875,50.03902781101217,10000.0,19696.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
15000.0,0.645498,2.6703795852760473E-9,15000.0,90.00666666666667,0.6234052675208445,44.727138643067846,-0.0667556742323024,94.73832005335392,0.7941760423560558,99.9481558287661,0.4005340453938585,50.08709661034466,15000.0,26440.0,13.0,7.0,7.0,5.0,0.0,0.0,1.0
20000.0,0.753661,3.6096741735107367E-9,20000.0,90.005,3.5870814598970258,45.082417582417605,0.19970044932598904,94.72684586773589,4.399808703969393,99.76662777129522,2.2965551672491267,50.51316237837034,20000.0,33568.0,15.0,8.0,8.0,6.0,0.0,0.0,1.0
25000.0,0.875187,4.795548090090354E-9,25000.0,90.024,4.3039817555349895,45.25899912203688,0.3595685177786926,94.73484208748522,5.243161094224924,99.7332977730364,2.7566919696364365,50.618669911079465,25000.0,37720.0,17.0,9.0,9.0,6.0,0.0,0.0,1.0
30000.0,0.998238,6.259119647244612E-9,30000.0,90.08666666666667,4.169785104878446,45.088626292466785,0.20134228187928413,94.7701614321387,5.105296745373325,99.7261287934863,2.684563758389262,50.59908412013886,30000.0,45976.0,21.0,11.0,11.0,7.0,0.0,0.0,1.0
35000.0,1.121072,7.971785970860056E-9,35000.0,90.30571428571429,9.37301373088704,46.1086404066074,2.0496535796767366,94.87361566470757,11.01494885916601,99.55923389142566,6.062355658198614,51.38618237172915,35000.0,53896.0,25.0,13.0,13.0,8.0,0.0,0.0,1.0
40000.0,1.228218,9.601426534354687E-9,40000.0,90.55,15.794913834583795,47.529150471960016,4.737903225806379,94.98554031466398,18.146383715894327,99.35890319715807,10.559475806451612,52.42098315646362,40000.0,58792.0,27.0,14.0,14.0,9.0,0.0,0.0,1.0
45000.0,1.336587,1.1460941154509783E-8,45000.0,90.76666666666667,20.641138954468786,48.88670193135686,7.316529109970905,95.08731688284048,23.38189194172967,99.24476145815336,14.142315413785411,53.2416840623817,45000.0,66328.0,31.0,16.0,16.0,10.0,0.0,0.0,1.0
50000.0,1.47772,1.496397249814537E-8,50000.0,91.36,41.99785177228783,52.889858233369665,13.599999999999948,95.30128344572546,46.40198511166253,97.35555555555555,37.4,58.04213029247711,50000.0,95944.0,43.0,22.0,22.0,10.0,0.0,0.0,1.0
