learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.379331,1.4665025555425219E-9,5000.0,90.08,1.6284458801756805,43.891402714932134,0.20120724346085403,94.77564777754371,1.9762845849802373,99.91117033089051,1.0060362173038229,50.228778242207504,5000.0,14944.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
10000.0,0.534991,2.2354861266083184E-9,10000.0,90.7,12.901074163892476,47.4576271186441,7.278165503489509,95.0835271727638,14.206642066420663,99.95554073580082,7.676969092721834,51.87304450013578,10000.0,19096.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
15000.0,0.681143,3.962327407466041E-9,15000.0,90.94,19.788444530905792,49.66666666666667,10.474308300395204,95.19125296344787,21.851638872915473,99.77006378875538,12.51646903820817,52.98267000325756,15000.0,45672.0,23.0,12.0,12.0,5.0,0.0,0.0,1.0
20000.0,0.801631,5.618594156371222E-9,20000.0,91.185,23.404240528932238,51.43250688705236,12.722772277227753,95.3145347755601,25.705857564264644,99.73303670745273,15.099009900990099,53.57985783119502,20000.0,53136.0,25.0,13.0,13.0,5.0,0.0,0.0,1.0
25000.0,0.940836,8.056779923952288E-9,25000.0,91.552,30.25341023176668,53.82597289024924,16.948486040110133,95.49180327868852,32.994923857868024,99.60368704635526,20.448289421942587,54.784116418059035,25000.0,67704.0,33.0,17.0,17.0,6.0,0.0,0.0,1.0
30000.0,1.077977,1.080366535526183E-8,30000.0,91.97666666666666,35.4438587396839,56.004386766587444,20.61345646437988,95.7090649790534,38.36107554417414,99.54019578760011,24.703166226912927,55.732253232422124,30000.0,77424.0,37.0,19.0,19.0,7.0,0.0,0.0,1.0
35000.0,1.198488,1.3537949981788796E-8,35000.0,92.24,39.29929755251906,57.64192139737992,23.449830890642602,95.84009802419973,42.33545647558387,99.47539107210989,28.10033821871477,56.474713211052396,35000.0,87704.0,41.0,21.0,21.0,7.0,0.0,0.0,1.0
40000.0,1.298712,1.5941581192115943E-8,40000.0,92.5475,42.17689911837717,59.02968664101156,25.84577114427868,96.00182405879907,45.21227715493475,99.46914952751528,30.597014925373134,57.023276925499566,40000.0,92704.0,43.0,22.0,22.0,7.0,0.0,0.0,1.0
45000.0,1.413428,1.8864420524073973E-8,45000.0,92.77777777777779,44.78432925124479,60.2786604742117,28.2402296312652,96.12042209807574,47.81631342324984,99.48110993056757,32.87701479355266,57.523500572400884,45000.0,98488.0,45.0,23.0,23.0,7.0,0.0,0.0,1.0
50000.0,1.581725,1.9091865931534105E-8,50000.0,89.52,28.014383935008492,43.65591397849464,0.0,94.31546973313084,32.9923273657289,97.11796246648794,24.61832061068702,55.16708327371834,50000.0,5224.0,17.0,-13.0,-13.0,1.0,0.0,0.0,1.0
55000.0,1.649663,1.943339516926143E-8,55000.0,89.44,16.241688415273746,43.649946638207034,-0.18975332068309098,94.34810533076428,19.756838905775076,98.52448021462106,12.333965844402277,52.6446687849357,55000.0,19432.0,23.0,-10.0,-10.0,4.0,0.0,0.0,1.0
60000.0,1.72249,1.994645685992307E-8,60000.0,91.06,0.0,44.67821782178215,0.0,95.32084162043336,?,100.0,0.0,50.0,60000.0,27232.0,27.0,-8.0,-8.0,6.0,0.0,0.0,1.0
65000.0,1.803479,2.071933099793063E-8,65000.0,90.44,0.8194841990705455,45.1834862385321,-0.10471204188480518,94.97740884732583,1.0351966873706004,99.93366500829187,0.5235602094240838,50.11417594296946,65000.0,36888.0,31.0,-6.0,-6.0,7.0,0.0,0.0,1.0
70000.0,1.886383,2.16911521471209E-8,70000.0,90.4,0.6888058904779896,44.86983154670753,-0.4884856943474687,94.95551040425978,0.9628610729023382,99.89680843222524,0.48848569434752265,50.09623092772868,70000.0,45312.0,35.0,-4.0,-4.0,8.0,0.0,0.0,1.0
75000.0,1.970693,2.2888840925362375E-8,75000.0,90.415,0.6174677683317595,44.2408376963351,-0.7356805044666676,94.96387757782742,0.9302325581395351,99.87290711167597,0.4729374671571204,50.08638651840266,75000.0,54912.0,39.0,-2.0,-2.0,9.0,0.0,0.0,1.0
80000.0,2.056474,2.429809667583969E-8,80000.0,90.644,3.3945255565136305,45.068107092531726,0.5949851253718711,95.08231188108405,4.021337710299548,99.84545414403674,2.08244793880153,50.47967464307745,80000.0,63504.0,43.0,0.0,0.0,10.0,0.0,0.0,1.0
85000.0,2.150659,2.6159053430375124E-8,85000.0,90.93333333333334,12.524578610205465,47.24592707525211,4.928346731911956,95.21396396396396,14.14141414141414,99.6941670658462,7.829430269136665,51.84679289381911,85000.0,76376.0,53.0,5.0,5.0,12.0,0.0,0.0,1.0
90000.0,2.241021,2.8128307819780374E-8,90000.0,91.41142857142857,21.109522987129854,49.8832944314772,9.62116656644627,95.4506931412313,23.394495412844034,99.5611542590137,13.800360793746242,53.23568235985145,90000.0,84240.0,53.0,5.0,5.0,12.0,0.0,0.0,1.0
95000.0,2.331809,3.0301881393210754E-8,95000.0,91.78,27.128602768084637,52.167588012801815,13.610089332632594,95.63474150978465,29.71355280034203,99.51096866884014,18.260641093011035,54.26131443345506,95000.0,92544.0,57.0,7.0,7.0,12.0,0.0,0.0,1.0
100000.0,2.419788,3.261668784750832E-8,100000.0,92.08666666666666,31.530515944705193,53.932729624838274,16.818500350385328,95.78993414752374,34.262506922650914,99.4891819543702,21.677178229385657,55.03779614586595,100000.0,101704.0,63.0,10.0,10.0,13.0,0.0,0.0,1.0
