learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),GMean/Time
5000.0,0.37848110799999996,4.768230504334553e-07,5000.0,78.9,57.818303481753205,58.06836248012719,56.88598283612587,79.26901159363331,78.51761352066791,81.46203554119549,76.38668779714739,62.8189309321527,5000.0,4869848.0,104.56107730925947
10000.0,0.784351314,1.4943817918927718e-06,10000.0,80.28999999999998,60.59359048251437,60.90836969456564,60.20593579648696,81.15858904502437,79.33745675647344,85.20674427940587,75.40852929453965,63.36704063903126,10000.0,9691136.0,50.89516318920107
15000.0,1.4497955530000002,4.0000106050457915e-06,15000.0,81.32000000000002,62.638716764458465,62.69471441885236,62.28802153432033,82.45240480961924,80.03135689851767,87.74993335110636,74.88663643638304,63.76452183375357,15000.0,14554840.0,27.70741811588988
20000.0,2.15079802,7.510321106075003e-06,20000.0,81.77,63.525354700419314,63.411941796287,62.71221108611168,83.01183487093466,80.33229043046714,88.8312724371759,74.6690734055355,63.93362688028723,20000.0,19356568.0,18.726362608029067
25000.0,2.895263331,1.218421295442991e-05,25000.0,82.24799999999998,64.47183220544929,64.42770118627766,63.655720252231596,83.5349113304148,80.74286210188319,89.6623128384836,74.76695596271296,64.11498826350913,25000.0,24268144.0,13.950674686169387
30000.0,3.868767583,1.948909190190672e-05,30000.0,82.36,64.70611146270626,64.56408196062678,64.07088057573495,83.65051903114187,80.84829183555297,90.02526931772844,74.65579467985562,64.16406003316499,30000.0,29005312.0,10.448234485758086
35000.0,4.930506447,2.8793424184455102e-05,35000.0,82.68285714285716,65.33901701017622,65.21264994547438,64.72881750465551,84.01845748187209,81.10366328916601,90.61024853551727,74.67991043233623,64.28261020055375,35000.0,33874264.0,8.21345130033841
40000.0,5.949076772000001,3.9004764965963317e-05,40000.0,82.86,65.69291112262242,65.60650145480082,65.15020586590758,84.22239609702214,81.24008099381601,91.06698516970242,74.57550487290264,64.35108585770038,40000.0,38752000.0,6.814437623499816
45000.0,7.606941391,5.766515013237957e-05,45000.0,83.02222222222224,66.00877692531982,66.00213599145603,65.47828837377435,84.42151625137637,81.34674544655502,91.45166990634388,74.49025219102128,64.40922334909908,45000.0,43508480.0,5.334106797250348
50000.0,9.310318137000001,7.897823371286846e-05,50000.0,83.148,66.26477915962748,66.17015296904485,65.79524234797435,84.53434161741492,81.48864185596906,91.62455735487207,74.58076969477621,64.46032249563453,50000.0,48365752.0,4.361658581039025
55000.0,11.50587975,8.279641684978617e-05,55000.0,87.08,68.70477694935329,70.21668971876441,58.16062176165803,90.89627959413755,77.75482093663909,93.37000579038795,73.02716688227684,64.49751403594264,55000.0,6722232.0,3.5313995660864865
60000.0,12.550328902999999,8.590345666230031e-05,60000.0,87.39,69.26228509194014,70.37820061075874,58.43770599868162,91.15025615832693,78.07337854286209,93.25100516944285,73.9459815546772,64.65233691138319,60000.0,11499048.0,3.245284940498581
65000.0,13.926240419,9.171001761597011e-05,65000.0,87.68666666666668,69.78577377471906,70.76606521050967,58.909899888765295,91.39609633390785,78.35462322746982,93.4018851756641,74.33844785412495,64.75730326183083,65000.0,16312888.0,2.9293993495159505
70000.0,15.703460811,0.00010141708494527222,70000.0,87.705,69.68717659336231,70.64581592455531,58.89334670678704,91.43712783368736,78.2061508464061,93.6715182648402,73.72994652406419,64.69185899108642,70000.0,21112960.0,2.595242655282164
75000.0,18.587425721,0.00012059509103942808,75000.0,87.46000000000002,69.09795505466218,70.01434720229557,57.89685737308621,91.26229828033111,77.79902273210115,93.27711941659071,73.75134264232008,64.61974583262278,75000.0,25704896.0,2.190129091275993
80000.0,21.739047406999997,0.00014546113602507062,80000.0,87.16666666666669,68.48771548018306,69.44686929608764,57.01205895489059,91.03608847497088,77.41935483870971,92.90941925672465,73.67716008037506,64.53421172856683,80000.0,30498256.0,1.8701361032804793
85000.0,24.587244679,0.000171511471989651,85000.0,87.29428571428568,68.8091860449038,69.64297904293808,57.43683001531393,91.1235753208647,77.65438922667202,92.9775967413442,73.94258373205741,64.59879652002071,85000.0,35354576.0,1.655153506603093
90000.0,28.145385873000002,0.00020857000963863732,90000.0,87.36,68.94550853457243,69.77703389323929,57.59456512622665,91.17410885731243,77.74060051069826,93.01869991095279,74.0377358490566,64.62515681992761,90000.0,40259416.0,1.44649893154992
95000.0,31.611575515,0.00024895867631552883,95000.0,87.42888888888889,69.10587363040773,69.97505440263255,57.80877088305488,91.22387874462835,77.85129791315924,93.07059195948084,74.13870246085011,64.65471645988616,95000.0,45041160.0,1.2884803044798883
100000.0,35.675287512,0.00030134825476035474,100000.0,87.458,69.13835341813164,70.07967937401595,57.90992684072758,91.2520053009695,77.85272823591738,93.1849910253853,73.96819005435877,64.64386689387945,100000.0,49833840.0,1.141520092005696
