learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.522229,3.896313295182255E-9,5000.0,96.41999999999999,92.58424545733247,92.6518883415435,91.25976562499999,96.98094113678529,95.60304593465978,97.45762711864407,94.92682926829268,69.35136198859702,5000.0,28840.0,15.0,8.0,8.0,4.0,0.0,0.0,1.0
10000.0,0.808456,7.557795759704378E-9,10000.0,97.16,94.10076777676508,94.13707679603634,92.98592244998765,97.61904761904762,96.48166501486621,97.86518742645823,96.12441372500618,69.64007487637136,10000.0,49448.0,27.0,14.0,14.0,5.0,0.0,0.0,1.0
15000.0,0.988624,1.0770501610305574E-8,15000.0,97.58666666666667,94.97694686878964,94.98267498267498,93.99070385126161,97.9850829344317,96.99185640684725,98.08335190550478,96.84699634915367,69.80872944243049,15000.0,68928.0,35.0,18.0,18.0,5.0,0.0,0.0,1.0
20000.0,1.180823,1.453545287044512E-8,20000.0,97.935,95.69513267309247,95.68443051201673,94.83427141963729,98.28138654238275,97.4137391195441,98.38373739898358,97.26147305239465,69.93661602683143,20000.0,75720.0,37.0,19.0,19.0,5.0,0.0,0.0,1.0
25000.0,1.376327,1.8535083977298604E-8,25000.0,98.128,96.09713040211861,96.07777405296683,95.31531531531533,98.4422846491812,97.65484064942875,98.53411513859275,97.51801441152922,70.00930822935653,25000.0,79080.0,37.0,19.0,19.0,5.0,0.0,0.0,1.0
30000.0,1.579399,2.296398379529516E-8,30000.0,98.25,96.35270048603334,96.33635729239359,95.62609347663086,98.5428404896056,97.80985357306746,98.6496248958044,97.65097875885048,70.05365865796284,30000.0,84304.0,43.0,22.0,22.0,6.0,0.0,0.0,1.0
35000.0,1.734867,2.6884276715831626E-8,35000.0,98.36857142857143,96.59773375053635,96.58329344183821,95.91559370529328,98.64322205061185,97.95450474655203,98.75820725092778,97.78286368187669,70.09655321997018,35000.0,97472.0,47.0,24.0,24.0,6.0,0.0,0.0,1.0
40000.0,1.888735,3.129029686045316E-8,40000.0,98.47,96.80740222782134,96.80150517403575,96.16228757760081,98.72902475494269,98.07837226827431,98.83164941166687,97.92463477334003,70.1349207216004,40000.0,110688.0,57.0,29.0,29.0,6.0,0.0,0.0,1.0
45000.0,2.033135,3.5789499661574766E-8,45000.0,98.53555555555556,96.9451167179271,96.93616625598587,96.3299175762976,98.78276288812133,98.16234907002035,98.88321869684195,98.01202806548613,70.15968335916433,45000.0,120440.0,61.0,31.0,31.0,6.0,0.0,0.0,1.0
50000.0,2.164997,4.0176404931892955E-8,50000.0,99.03999999999999,98.0662300106599,98.06607574536663,97.89842381786339,99.11471781630394,98.95150720838795,98.96869244935543,99.12472647702407,70.37283192510792,50000.0,128600.0,63.0,32.0,32.0,6.0,0.0,0.0,1.0
55000.0,2.306326,4.525529344255726E-8,55000.0,99.1,98.19994059803973,98.15460323969654,98.1876761981474,99.09474954737479,99.10518989858818,99.17455204348701,99.02642559109874,70.3919344873022,55000.0,138912.0,69.0,35.0,35.0,6.0,0.0,0.0,1.0
60000.0,2.413818,4.926146221864555E-8,60000.0,99.3,98.54814291716085,98.57084524295631,98.26904055390702,99.13686806411836,99.41126997476871,99.35739001482946,99.2610010077259,70.46601858742896,60000.0,144064.0,69.0,35.0,35.0,6.0,0.0,0.0,1.0
65000.0,2.525269,5.356995339608855E-8,65000.0,99.38,98.71396685510925,98.70806418003751,98.46762234305487,99.23532313764183,99.4786411032627,99.4069681245367,99.36166638669577,70.49266531193733,65000.0,149432.0,71.0,36.0,36.0,6.0,0.0,0.0,1.0
70000.0,2.635749,5.800141982320283E-8,70000.0,99.31333333333333,98.57557527397817,98.56245638520585,98.3011710374402,99.15289086273542,99.42267810100331,99.40633245382587,99.25022381378693,70.47278841290672,70000.0,155048.0,75.0,38.0,38.0,6.0,0.0,0.0,1.0
75000.0,2.746734,6.264723475608561E-8,75000.0,99.36,98.67305766327445,98.6591242405196,98.41877702285362,99.21172558196821,99.4613248043094,99.49357707509881,99.26915322580645,70.49161834943664,75000.0,161808.0,79.0,40.0,40.0,7.0,0.0,0.0,1.0
80000.0,2.849431,6.704919830585519E-8,80000.0,99.4,98.75494486925763,98.73875388884218,98.51426307448494,99.25903971547126,99.49589998655733,99.50480340695256,99.3289941622492,70.50421930090457,80000.0,165688.0,79.0,40.0,40.0,7.0,0.0,0.0,1.0
85000.0,2.94834,7.137661195256643E-8,85000.0,99.40333333333334,98.7618633892356,98.74641081308214,98.52322415642274,99.26316222780225,99.4986977343378,99.46378485398449,99.36234478129545,70.50285980640784,85000.0,169120.0,81.0,41.0,41.0,7.0,0.0,0.0,1.0
90000.0,3.045335,7.576341391851504E-8,90000.0,99.39142857142858,98.73683315889036,98.72561924135455,98.49299561341446,99.24785479713266,99.48897579232744,99.41987973116377,99.37215432542536,70.49681447707215,90000.0,174824.0,83.0,42.0,42.0,7.0,0.0,0.0,1.0
95000.0,3.140507,8.019264493137598E-8,95000.0,99.4,98.75372360449232,98.74627801285065,98.51116625310173,99.25678186547752,99.49693971660936,99.41070653185287,99.39277189162026,70.49884368262241,95000.0,179896.0,85.0,43.0,43.0,7.0,0.0,0.0,1.0
100000.0,3.227202,8.429141747868722E-8,100000.0,99.4,98.75354077517133,98.74634350188049,98.51034482758621,99.256444150694,99.49709432275368,99.42072161535916,99.38602366599687,70.4994229198644,100000.0,182752.0,85.0,43.0,43.0,7.0,0.0,0.0,1.0
