learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.338262,2.6392600188652674E-10,5000.0,100.0,?,?,?,100.0,?,100.0,?,?,5000.0,3016.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
10000.0,0.467332,3.70241358048386E-10,10000.0,100.0,?,?,?,100.0,?,100.0,?,?,10000.0,3184.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
15000.0,0.562235,4.5253789880209495E-10,15000.0,100.0,?,?,?,100.0,?,100.0,?,?,15000.0,3352.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
20000.0,0.643302,5.228363474210103E-10,20000.0,100.0,?,?,?,100.0,?,100.0,?,?,20000.0,3352.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
25000.0,0.726814,5.988845891422695E-10,25000.0,100.0,?,?,?,100.0,?,100.0,?,?,25000.0,3520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
30000.0,0.810015,6.746496260166168E-10,30000.0,100.0,?,?,?,100.0,?,100.0,?,?,30000.0,3520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
35000.0,0.885525,7.434110343456268E-10,35000.0,100.0,?,?,?,100.0,?,100.0,?,?,35000.0,3520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
40000.0,0.953043,8.048947155475616E-10,40000.0,100.0,?,?,?,100.0,?,100.0,?,?,40000.0,3520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
45000.0,1.018202,8.670621510181162E-10,45000.0,100.0,?,?,?,100.0,?,100.0,?,?,45000.0,3688.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
50000.0,1.209945,1.8627146672871375E-9,50000.0,95.89999999999999,35.99094755878837,59.325396825396794,22.0532319391634,97.88069885247597,37.308868501529055,99.93666877770741,23.193916349809886,55.482110884391666,50000.0,20072.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
55000.0,1.387044,3.3152536530461576E-9,55000.0,95.86,33.25153690754685,56.512605042016794,16.36363636363636,97.8622327790974,34.70031545741325,99.69489742240926,22.22222222222222,55.20804281185656,55000.0,31704.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
60000.0,1.495454,4.355189860281017E-9,60000.0,99.62,0.0,-Infinity,-Infinity,99.80963831279432,?,99.62,?,?,60000.0,37080.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
65000.0,1.602114,5.506591327074501E-9,65000.0,99.68,0.0,-Infinity,-Infinity,99.8397435897436,?,99.68,?,?,65000.0,41728.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0
70000.0,1.714569,6.87252778146002E-9,70000.0,99.72,0.0,-Infinity,-Infinity,99.8598037252153,?,99.72,?,?,70000.0,46952.0,23.0,12.0,12.0,4.0,0.0,0.0,1.0
75000.0,1.819061,8.39303244319227E-9,75000.0,99.75,0.0,-Infinity,-Infinity,99.87484355444306,?,99.75,?,?,75000.0,56248.0,27.0,14.0,14.0,4.0,0.0,0.0,1.0
80000.0,1.915228,9.86344963312149E-9,80000.0,99.78,0.0,-Infinity,-Infinity,99.88987886675343,?,99.78,?,?,80000.0,59104.0,27.0,14.0,14.0,4.0,0.0,0.0,1.0
85000.0,2.008109,1.1336101055559184E-8,85000.0,99.80333333333333,0.0,-Infinity,-Infinity,99.90156987704576,?,99.80333333333333,?,?,85000.0,61288.0,27.0,14.0,14.0,4.0,0.0,0.0,1.0
90000.0,2.09906,1.2801869168049759E-8,90000.0,99.81428571428572,0.0,-Infinity,-Infinity,99.90705655251304,?,99.81428571428572,?,?,90000.0,62296.0,27.0,14.0,14.0,4.0,0.0,0.0,1.0
95000.0,2.193834,1.437043923470709E-8,95000.0,99.8375,0.0,-Infinity,-Infinity,99.91868393069369,?,99.8375,?,?,95000.0,63976.0,27.0,14.0,14.0,4.0,0.0,0.0,1.0
100000.0,2.283256,1.5860053843094242E-8,100000.0,99.85555555555555,0.0,-Infinity,-Infinity,99.92772557958526,?,99.85555555555555,?,?,100000.0,64392.0,29.0,15.0,15.0,5.0,0.0,0.0,1.0
