learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.403748,2.2135022034247715E-9,5000.0,97.28,83.94524004699322,84.51025056947607,72.58064516129032,98.49988969777189,85.4389721627409,99.13410301953819,80.44354838709677,67.0032930919509,5000.0,21192.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
10000.0,0.572524,3.6141943020953073E-9,10000.0,97.96000000000001,87.95829319431067,88.46153846153847,79.3522267206478,98.87491727332892,89.07922912205566,99.46737683089214,84.21052631578947,67.76391059160503,10000.0,32080.0,15.0,8.0,8.0,4.0,0.0,0.0,1.0
15000.0,0.688437,4.746255069557164E-9,15000.0,98.30666666666666,89.98494956094648,90.40060468631896,82.76797829036632,99.06631377738569,90.91559370529328,99.62294839568239,86.22795115332428,68.16357156667458,15000.0,37752.0,17.0,9.0,9.0,5.0,0.0,0.0,1.0
20000.0,0.813772,6.046597357425425E-9,20000.0,98.465,90.9409085200549,91.2981859410431,84.40040650406507,99.153407054022,91.78485416109179,99.70053238686779,87.14430894308943,68.34559995529288,20000.0,40104.0,17.0,9.0,9.0,5.0,0.0,0.0,1.0
25000.0,0.951942,7.683131686515279E-9,25000.0,98.536,91.26385345180046,91.59007352941177,84.95684340320592,99.19358392455824,92.06762028608583,99.74741879735897,87.2996300863132,68.38257250273497,25000.0,45784.0,21.0,11.0,11.0,5.0,0.0,0.0,1.0
30000.0,1.075024,9.326657462451195E-9,30000.0,98.61999999999999,91.7638068835794,92.07807118254877,85.782967032967,99.23986486486486,92.52167630057804,99.76742468989958,87.94642857142857,68.50435264662534,30000.0,51616.0,23.0,12.0,12.0,5.0,0.0,0.0,1.0
35000.0,1.188301,1.1069943838649327E-8,35000.0,98.71428571428571,92.32341403074228,92.60111805327192,86.70605612998519,99.29182928364597,93.02973977695167,99.78491222520955,88.7149187592319,68.64762031280499,35000.0,59488.0,27.0,14.0,14.0,5.0,0.0,0.0,1.0
40000.0,1.286647,1.2790242317650054E-8,40000.0,98.7875,92.85464956129682,93.09116809116806,87.58320532514075,99.33115441369135,93.52210498196875,99.77835651354796,89.63133640552995,68.81309703084834,40000.0,67616.0,33.0,17.0,17.0,6.0,0.0,0.0,1.0
45000.0,1.378886,1.458697770204809E-8,45000.0,98.83333333333333,93.19553982252351,93.41279799247174,88.14898419864555,99.35566219516686,93.83875132026759,99.7707665762879,90.24830699774267,68.92370302987764,45000.0,75296.0,37.0,19.0,19.0,6.0,0.0,0.0,1.0
50000.0,1.472496,1.6617328797777493E-8,50000.0,98.898,93.58185143835344,93.77682403433475,88.8053636733035,99.39127456720837,94.18960244648318,99.7892541816407,90.73547338480293,69.01534748996842,50000.0,83840.0,43.0,22.0,22.0,6.0,0.0,0.0,1.0
55000.0,1.560486,1.8770715780556202E-8,55000.0,99.22,95.60007725813058,95.55808656036446,92.13709677419352,99.56748364200953,96.03255340793488,99.66696269982238,95.16129032258065,69.79044580427951,55000.0,94600.0,45.0,23.0,23.0,6.0,0.0,0.0,1.0
60000.0,1.633078,2.0607210650212234E-8,60000.0,99.3,96.01161054356962,96.04072398190044,92.91497975708502,99.61231723526805,96.39917695473251,99.78916999556148,94.83805668016194,69.7544311631389,60000.0,97792.0,45.0,23.0,23.0,6.0,0.0,0.0,1.0
65000.0,1.714485,2.2751966052585175E-8,65000.0,99.30666666666667,96.01056892355942,96.06953892668177,92.94436906377203,99.61646260510399,96.39389736477115,99.85213662575781,94.30122116689282,69.66946206779744,65000.0,101840.0,47.0,24.0,24.0,6.0,0.0,0.0,1.0
70000.0,1.800184,2.5147787357370056E-8,70000.0,99.355,96.29013214261724,96.34353741496601,93.44512195121956,99.64318313832877,96.64673771770211,99.8890860692103,94.46138211382113,69.70481837416827,70000.0,108064.0,49.0,25.0,25.0,6.0,0.0,0.0,1.0
75000.0,1.886378,2.7641110780338444E-8,75000.0,99.384,96.4204698028322,96.4613970588235,93.67036580353468,99.6596384210759,96.76062263357174,99.90694376744804,94.53349773941636,69.72095121031849,75000.0,111816.0,53.0,27.0,27.0,7.0,0.0,0.0,1.0
80000.0,1.965301,3.0011166814300745E-8,80000.0,99.42,96.62287357487851,96.67049368541905,94.02472527472524,99.67960521470133,96.94307800421643,99.92247489663319,94.74587912087912,69.76180079698207,80000.0,116080.0,53.0,27.0,27.0,7.0,0.0,0.0,1.0
85000.0,2.043858,3.2508264008081615E-8,85000.0,99.44,96.73020445040143,96.77737586320286,94.20974889217129,99.69075418112969,97.0392749244713,99.92724972323265,94.88921713441655,69.7883347805436,85000.0,122872.0,57.0,29.0,29.0,7.0,0.0,0.0,1.0
90000.0,2.11616,3.490110340424709E-8,90000.0,99.44,96.75791796038764,96.80911680911677,94.26523297491033,99.69044526132501,97.06729510343021,99.93073641048373,94.905273937532,69.79183518650584,90000.0,127928.0,59.0,30.0,30.0,7.0,0.0,0.0,1.0
95000.0,2.180666,3.7074248743140026E-8,95000.0,99.46666666666667,96.93689666791083,96.9887076537014,94.58239277652373,99.70490593876798,97.23183391003461,99.93837811190535,95.14672686230247,69.8364347912692,95000.0,130224.0,59.0,30.0,30.0,7.0,0.0,0.0,1.0
100000.0,2.251032,3.944160801048079E-8,100000.0,99.464,96.92063356778556,96.97311949401399,94.55505891913852,99.70344140754675,97.21703011422638,99.94010382004525,95.10361641609101,69.82902695801658,100000.0,130048.0,61.0,31.0,31.0,7.0,0.0,0.0,1.0
