learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.474907,2.2370126760668226E-9,5000.0,94.92,89.6172272273909,89.57307060755338,87.59765625000001,95.58107167710507,94.02634054562557,93.11864406779661,97.51219512195122,69.03456366012387,5000.0,18208.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
10000.0,0.678258,3.9473730574051544E-9,10000.0,96.47,92.71717647944267,92.71263418662262,91.2817979748086,96.99702254359846,95.71861734384474,95.83123213985544,97.40804739570477,69.50526590402345,10000.0,32512.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
15000.0,0.830908,5.898843718071779E-9,15000.0,97.00666666666666,93.79631006180477,93.77685377685377,92.54648074369189,97.4788028524903,96.31695513083423,96.72386895475819,97.42781281115167,69.66916135671325,15000.0,49416.0,25.0,13.0,13.0,5.0,0.0,0.0,1.0
20000.0,0.96612,7.803684162596862E-9,20000.0,97.42,94.63887086059141,94.60815047021943,93.54596622889305,97.8388339755403,96.79980153807988,97.30900608181288,97.58659497311491,69.80250730721063,20000.0,54456.0,25.0,13.0,13.0,5.0,0.0,0.0,1.0
25000.0,1.115158,1.0179673723048634E-8,25000.0,97.708,95.23289293095493,95.19778746228627,94.26426426426426,98.08367613123306,97.14911189611423,97.70788912579957,97.70816653322657,69.89564644150344,25000.0,61624.0,29.0,15.0,15.0,5.0,0.0,0.0,1.0
30000.0,1.271432,1.3126404041217433E-8,30000.0,97.84333333333333,95.51484554237206,95.48436627582358,94.6092317947009,98.19641513115712,97.31835702739669,97.87174927761725,97.80073308897035,69.94149025553209,30000.0,72888.0,37.0,19.0,19.0,6.0,0.0,0.0,1.0
35000.0,1.416584,1.6152407878802882E-8,35000.0,98.00857142857143,95.85551137342479,95.82884500299224,95.0139494956721,98.33703146994965,97.5184248940791,98.04462629049907,97.9543666404406,69.99982016600823,35000.0,80584.0,39.0,20.0,20.0,6.0,0.0,0.0,1.0
40000.0,1.535725,1.892686860014995E-8,40000.0,98.115,96.07403122262048,96.05854678515419,95.26946483468221,98.42831533747446,97.64566289889466,98.133754520138,98.08669468665705,70.03935486688806,40000.0,90016.0,45.0,23.0,23.0,6.0,0.0,0.0,1.0
45000.0,1.643963,2.1707728542387487E-8,45000.0,98.23111111111112,96.31300190419556,96.29526203109002,95.55356943358284,98.52739852739852,97.7855672397485,98.27649837614409,98.1624218051832,70.07833477283249,45000.0,99312.0,49.0,25.0,25.0,6.0,0.0,0.0,1.0
50000.0,1.742537,2.439983545492093E-8,50000.0,98.68,97.26585122750852,97.2939729397294,96.74234945705824,98.88663967611336,98.37917485265226,98.58728557013117,98.81598421312285,70.25013697197572,50000.0,105568.0,51.0,26.0,26.0,6.0,0.0,0.0,1.0
