ds,alg,avg_mem
shapeshift_sudden_1,improved_UOB,300711253.3333333
shapeshift_sudden_1,ESOS_ELM,5636286122.666667
shapeshift_sudden_1,WEOB1,626874777.6
shapeshift_sudden_1,improved_OOB,461954756.9230769
shapeshift_sudden_1,WEOB2,341324595.2
shapeshift_sudden_1,CSMOTE,1342644633.6
shapeshift_sudden_1,RebalanceStream,2598574899.2
shapeshift_sudden_1,OOB,609245593.6
shapeshift_sudden_1,UOB,327714816.0
