DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes)
5000.0,5.201458219,3.5303819187384285E-6,5000.0,59.0,0.0,15.845648604269282,-0.09765625000001635,74.21383647798743,?,100.0,0.0,?,5000.0,2623800.0
10000.0,8.607490941,3.759218306660559E-6,10000.0,59.489999999999995,0.0,16.37076796036334,-0.04939491232402518,74.60028841933664,?,100.0,0.0,?,10000.0,259704.0
15000.0,20.182500486,4.569999175527195E-6,15000.0,72.56666666666666,35.85286312704308,42.96604296604297,31.68990703851261,81.29120254603319,48.594628357276704,99.62112770225094,32.276800531032194,57.42341165267071,15000.0,270760.0
20000.0,37.942873202,5.885163525869781E-6,20000.0,78.915,52.06974153804188,55.93521421107629,47.25453408380238,84.94089918937257,64.84954571976328,99.08356244272265,48.643241215455795,60.771457868430815,20000.0,286240.0
25000.0,51.604163788,6.933261620678795E-6,25000.0,82.74000000000001,61.46539946872656,63.83067896060353,56.80248273100411,87.30770362090773,73.03630569268262,98.88067159704178,58.492643379041134,62.72426065249452,25000.0,296560.0
30000.0,67.307064379,8.179916083722356E-6,30000.0,85.26333333333334,67.54367031827907,69.14002512913584,63.16140321639864,88.91896633832118,78.00825747400886,98.5608712563205,65.32533533283346,64.00902408823968,30000.0,306880.0
35000.0,80.706940729,9.279591350221986E-6,35000.0,87.18,71.98315417680337,73.14460138855638,67.89955644584347,90.22461384283567,81.38097016473712,98.51094196003805,70.14306151645208,64.93342811612716,35000.0,317224.0
40000.0,95.047769904,1.0494773944580959E-5,40000.0,88.58749999999999,75.19094453932662,76.139452226636,71.36135508155583,91.21118191794537,83.73071028903382,98.46205004572283,73.68586124702044,65.60257450983599,40000.0,327544.0
45000.0,109.546159651,1.1762015246599842E-5,45000.0,89.67777777777778,77.65420971789891,78.40338478705598,74.05752583077353,91.98930757954643,85.49117601124473,98.43871110618979,76.42262802256101,66.1175731422348,45000.0,337864.0
50000.0,123.690173732,1.3036131494677672E-5,50000.0,90.55,79.62430611684901,80.22433348679529,76.25628140703516,92.6145333479219,86.88338006273769,98.4317894876736,78.6302884132248,66.53233760753082,50000.0,348208.0
55000.0,135.571926511,1.4154042194153889E-5,55000.0,98.42,96.68922908154353,96.69179229480737,95.97144314125445,97.99135519959317,98.69787374320093,97.96644636502288,98.7141444114738,70.1214287462286,55000.0,363688.0
60000.0,152.357524751,1.5800767298597782E-5,60000.0,98.18,96.18837678590778,96.21227887617066,95.38188277087033,97.68976897689768,98.49859759115658,97.49176589815049,98.62877911779283,70.02152258697738,60000.0,379216.0
65000.0,164.386835361,1.7029057800094578E-5,65000.0,98.14,96.11503477642634,96.10770089285715,95.31564808596374,97.65723402468721,98.45779669448898,97.53438443475343,98.53949988935605,70.01319238616918,65000.0,394696.0
70000.0,181.827277814,1.8879712410113788E-5,70000.0,98.17,96.18205099135862,96.16110761485211,95.40893125940794,97.70273663068039,98.47930862556092,97.55577839057408,98.5776077191815,70.02381489710405,70000.0,410176.0
75000.0,195.010344752,2.0331398936804224E-5,75000.0,98.344,96.54759120835395,96.52480483505414,95.86041395860413,97.92564385208941,98.62192929898143,97.65164384930549,98.80610951777497,70.08169400190761,75000.0,425656.0
80000.0,208.007192523,2.179749353116684E-5,80000.0,98.42333333333333,96.71204782142235,96.68326204333496,96.05964678440519,98.0233189853316,98.68869729145298,97.65195670274771,98.93829905503057,70.10532357777444,80000.0,436040.0
85000.0,224.760665918,2.3687349995902332E-5,85000.0,98.54571428571428,96.96864302406742,96.94220833833953,96.37180126880033,98.17921659810409,98.78939231775479,97.77698610616316,99.06033865967088,70.14936292758368,85000.0,436040.0
90000.0,241.271798424,2.5615991391832615E-5,90000.0,98.485,96.84207772390344,96.82439867945291,96.22218066205349,98.10316764742707,98.73886622825273,97.65688290646227,99.03978624806913,70.12429485465994,90000.0,451520.0
95000.0,255.358401754,2.7317839495991548E-5,95000.0,98.49111111111111,96.85252919072897,96.84376888393064,96.23405435385467,98.10668376878678,98.7457746088627,97.53825681969394,99.1284675864115,70.1189568529983,95000.0,467000.0
100000.0,270.207545258,2.915145665995053E-5,100000.0,98.53,96.93296847113953,96.92545804400568,96.33105376129384,98.1542402250069,98.77864371292311,97.5248265881531,99.20229631854744,70.12972317546615,100000.0,477320.0
