learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.373884,1.2922334174315135E-9,5000.0,77.98,55.14288275221435,54.80295566502463,46.24023437500001,80.69437138348239,74.37747265534094,78.0,77.95121951219512,62.44021530876458,5000.0,13360.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
10000.0,0.603165,3.168015995373329E-9,10000.0,79.75,58.617158319348995,58.195706028075975,49.98765127191899,82.40813135261924,76.14560018847921,79.72768532526476,79.78276968649716,63.14872425705881,10000.0,31624.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0
15000.0,0.740508,4.830570022265117E-9,15000.0,80.24666666666667,59.40947169680775,58.93277893277893,50.81341301460822,83.06179614703024,76.30926681058608,80.95609538667262,79.1901759044142,63.274456001432135,15000.0,46792.0,19.0,10.0,10.0,5.0,0.0,0.0,1.0
20000.0,0.88509,6.8285136048992484E-9,20000.0,80.94,60.71299969222779,60.167189132706376,52.32020012507819,83.76905390445371,76.91655564975173,81.95451137215696,79.41728148055522,63.51609891450989,20000.0,53416.0,21.0,11.0,11.0,6.0,0.0,0.0,1.0
25000.0,1.041992,9.610435052050487E-9,25000.0,81.384,61.59823353062435,60.98910310142498,53.408749624587045,84.1732979664014,77.40118481111004,82.45719235125591,79.77179461515364,63.684571712152064,25000.0,68536.0,29.0,15.0,15.0,6.0,0.0,0.0,1.0
30000.0,1.160924,1.1911127575569685E-8,30000.0,81.72333333333334,62.30800040498106,61.72693005723859,54.31214065494543,84.4520062384801,77.83303011926421,82.74156803911762,80.1966175122886,63.82362132302707,30000.0,74776.0,31.0,16.0,16.0,7.0,0.0,0.0,1.0
35000.0,1.275765,1.4588305428624154E-8,35000.0,81.78857142857143,62.426658805160685,61.850610485994736,54.399771068822446,84.52311577311578,77.88034425319267,82.80209324452902,80.26466380543634,63.84879737512003,35000.0,90112.0,37.0,19.0,19.0,7.0,0.0,0.0,1.0
40000.0,1.389344,1.7671871677868897E-8,40000.0,81.9025,62.633246042896104,62.16286849257787,54.58594730238394,84.64654605611996,77.96414112203585,82.94538199351567,80.32869150671183,63.889371866576425,40000.0,104944.0,43.0,22.0,22.0,8.0,0.0,0.0,1.0
45000.0,1.500674,2.1290217832558687E-8,45000.0,81.97777777777779,62.78357425011014,62.29310024177052,54.70538955598996,84.71656867179254,78.04310158111328,82.96238880891742,80.48807728821131,63.923873884709295,45000.0,125632.0,53.0,27.0,27.0,8.0,0.0,0.0,1.0
50000.0,1.60653,2.5007351301610472E-8,50000.0,82.17999999999999,63.21811442491067,62.70874314652827,55.226130653266324,84.87369278826564,78.31905781584582,83.05203003521828,80.86121997789168,64.0143050444801,50000.0,135736.0,57.0,29.0,29.0,8.0,0.0,0.0,1.0
