learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),GMean/Time
5000.0,0.617031834,7.269062281416852e-07,5000.0,96.08,91.91552549084308,91.95402298850573,90.4296875,96.66098807495743,95.25423728813558,96.16949152542374,95.95121951219512,69.3038078026054,5000.0,4553792.0,108.84101766157899
10000.0,1.533551439,2.8862850642123074e-06,10000.0,97.0,93.79288829694192,93.80677126341864,92.5907631513954,97.46364558674331,96.32892804698973,96.89023365271471,97.16119476672426,69.65117163756813,10000.0,9107296.0,44.012206915935245
15000.0,2.805607854,7.377023607889854e-06,15000.0,97.54666666666668,94.90868693117493,94.8995148995149,93.89110225763612,97.93929891365215,96.96919782572886,97.44818364163136,97.69332890806507,69.8465304345349,15000.0,13646264.0,24.124645301342937
20000.0,4.426276292,1.4945755038121921e-05,20000.0,97.835,95.50019294091885,95.47544409613377,94.58411507191995,98.18729853058149,97.31272885247937,97.70057485628591,98.03676378641993,69.95308046160402,20000.0,18052248.0,15.314802200056343
25000.0,5.812696399,2.3072282418039606e-05,25000.0,98.06,95.96555617122371,95.93461860854988,95.14465912503755,98.37754658281204,97.58790470980257,97.96788593510557,98.19837854068665,70.02968379119531,25000.0,22657528.0,11.67475009188433
30000.0,7.623589762000001,3.575034336908654e-05,30000.0,98.23,96.31949633076657,96.29345246405136,95.57536871927336,98.51936536263001,97.80005800223722,98.16080457854088,98.33374989585936,70.08825766032429,30000.0,27062152.0,8.908997013085774
35000.0,9.487230247000001,5.103985793212381e-05,35000.0,98.37428571428572,96.61694777511869,96.59444577447927,95.92931749892686,98.64216680587042,97.97472859939491,98.32540437678402,98.447782546495,70.13793319653763,35000.0,31712752.0,7.164016723729398
40000.0,12.068078417,7.516133028342582e-05,40000.0,98.435,96.74023195926159,96.72799498222872,96.07277289836887,98.69534408736608,98.04484977200323,98.42048383074238,98.45690628528416,70.15650185763728,40000.0,36127984.0,5.633429584568396
45000.0,14.614384099999999,0.00010190553896146912,45000.0,98.53333333333332,96.9430543455832,96.93137437232656,96.31387880480312,98.77890841813135,98.16411682892908,98.5309858635072,98.53688501703243,70.19043219708432,45000.0,40599584.0,4.654150970520638
50000.0,17.884874275999998,0.00014029869715405282,50000.0,98.596,97.07335590890442,97.061900975181,96.4723618090452,98.83132449890124,98.24201141941302,98.62117084191641,98.55793387599236,70.21023869741306,50000.0,45377792.0,3.804149933847056
55000.0,66.477202981,0.0003082035864401968,55000.0,99.3,98.53608034927952,98.53433835845895,98.21519632840388,99.11504424778762,99.42100909842844,99.64412811387899,99.0768216287504,70.48420917883476,55000.0,13356664.0,1.027453464042288
60000.0,67.143930428,0.00031126255353452456,60000.0,99.31,98.55805038380936,98.56399583766908,98.24917533620909,99.12955720953705,99.42847676633812,99.54395743602736,99.157442590451,70.48074205527324,60000.0,17734904.0,1.0172009927828973
65000.0,68.16577384600001,0.0003171079114266404,65000.0,99.36666666666667,98.67927430488399,98.67466517857143,98.40496977837476,99.20601755119095,99.47324646520651,99.54713183495473,99.2476211551228,70.49729657761306,65000.0,22112056.0,1.0021879145644705
70000.0,69.66859632399999,0.00032740736433598216,70000.0,99.295,98.53153576925793,98.52108244178729,98.2313095835424,99.11924542444876,99.41227960485182,99.44848332915518,99.19314589918484,70.47014070305593,70000.0,26491640.0,0.9801919821453293
75000.0,71.658380009,0.0003432965702797585,75000.0,99.348,98.64340320100918,98.63174683119284,98.37016298370165,99.18812571599342,99.4552685225412,99.50034975517136,99.24631494697529,70.48876944275355,75000.0,30867304.0,0.9532262879249068
80000.0,73.592812954,0.0003609337166708636,80000.0,99.35666666666668,98.66126096638833,98.64665871958486,98.39220259913364,99.19860482498028,99.4626499986079,99.458784346378,99.28849360755976,70.48887819258043,80000.0,35243336.0,0.9281715729584952
85000.0,75.742449952,0.0003829654976177405,85000.0,99.36285714285714,98.67485790673662,98.66033882013693,98.41043552640957,99.20761823544045,99.46723367656544,99.46562166013537,99.29406153112328,70.49107801545857,85000.0,39617480.0,0.901857396008415
90000.0,78.412777062,0.00041335609771682967,90000.0,99.395,98.7417666074648,98.73185557826338,98.49136587494543,99.2476995772196,99.49406255226627,99.47653767059263,99.3403749008475,70.5012256225805,90000.0,43992352.0,0.8712702790141603
95000.0,81.257403772,0.0004489518174952919,95000.0,99.4177777777778,98.78875359749428,98.7821317343002,98.54686633388798,99.27532223267136,99.51342718122051,99.50099800399201,99.3621124462246,70.50941611767477,95000.0,48369864.0,0.8408668739046103
100000.0,84.287025647,0.0004903762237458557,100000.0,99.416,98.78508430021276,98.7785493181628,98.54240503169771,99.27316174640312,99.51191789522949,99.51095364040123,99.35249157237742,70.50947546478747,100000.0,52853072.0,0.8106433472623661
