learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes)
5000.0,0.271337,1.8128692627574006E-7,5000.0,100.0,?,?,?,100.0,?,100.0,?,?,5000.0,2582616.0
10000.0,0.826642,9.233392282161447E-7,10000.0,100.0,?,?,?,100.0,?,100.0,?,?,10000.0,5165416.0
15000.0,1.273794,1.8189178747104274E-6,15000.0,100.0,?,?,?,100.0,?,100.0,?,?,15000.0,7741960.0
20000.0,1.873635,3.4113615998977586E-6,20000.0,100.0,?,?,?,100.0,?,100.0,?,?,20000.0,1.026196E7
25000.0,2.557178,5.686601887651615E-6,25000.0,100.0,?,?,?,100.0,?,100.0,?,?,25000.0,1.28666E7
30000.0,3.465146,9.300790687907073E-6,30000.0,100.0,?,?,?,100.0,?,100.0,?,?,30000.0,1.53866E7
35000.0,4.443603,1.3865459608408725E-5,35000.0,100.0,?,?,?,100.0,?,100.0,?,?,35000.0,1.803308E7
40000.0,5.5963,1.9994460786866646E-5,40000.0,100.0,?,?,?,100.0,?,100.0,?,?,40000.0,2.055308E7
45000.0,6.773478,2.7021164840997922E-5,45000.0,100.0,?,?,?,100.0,?,100.0,?,?,45000.0,2.3073416E7
50000.0,8.115866,3.59750398109191E-5,50000.0,100.0,?,?,?,100.0,?,100.0,?,?,50000.0,2.5783112E7
55000.0,10.24555,3.773940897682475E-5,55000.0,79.52,0.37650675669099287,36.476426799007456,-1.1857707509881212,88.5739790225396,1.348747591522158,99.54853273137697,0.6910167818361304,50.05985155621546,55000.0,3202408.0
60000.0,10.505802,3.812543130952451E-5,60000.0,80.25999999999999,4.369926192379572,38.80967141971481,1.791044776119372,88.97206703910615,6.000000000000001,99.67455250970085,3.13276976628543,50.696972857357636,60000.0,5733512.0
65000.0,11.095365,3.938832315405417E-5,65000.0,82.12666666666667,21.01231512580283,43.88865634156552,10.603534511503835,89.82272330410356,26.688542521192232,98.59166666666667,16.266666666666666,53.58599008447388,65000.0,8280152.0
70000.0,11.672626,4.1003675853082294E-5,70000.0,83.895,32.67551958153725,49.16351010101009,18.72318950290185,90.7114225567379,39.48900995679128,98.07932152656524,26.513622603430875,55.81060475617428,70000.0,1.0816768E7
75000.0,12.577547,4.413104483932257E-5,75000.0,85.008,39.37779386203591,52.50886974151037,24.450715581535935,91.2865578648812,46.349842542227314,97.97884020361313,32.627972591696896,57.14166885804745,75000.0,1.3358904E7
80000.0,13.422083,4.7602887437591955E-5,80000.0,85.77666666666667,43.78354773110995,54.951435810810814,28.128684520801745,91.68663666296491,50.80133748414619,97.78904496716815,37.1000336813742,58.070878813856076,80000.0,1.5890744E7
85000.0,14.308253,5.182981778691213E-5,85000.0,86.36857142857143,46.869083563742834,56.635157244137424,30.674222609706458,92.00315113725884,53.854337943708295,97.60998684070135,40.44747929681825,58.74892895566685,85000.0,1.8437856E7
90000.0,15.254861,5.696432724346718E-5,90000.0,86.685,49.09377748180932,57.877254033533696,32.77798813580715,92.1528760018859,56.08509234828496,97.49657064471879,42.920242301867745,59.248800187553705,90000.0,2.0966752E7
95000.0,16.288467,6.324550153586187E-5,95000.0,87.05555555555556,50.980026937506075,59.01927676938229,34.49167791273053,92.35192941454513,57.90272457902724,97.40216578502783,45.04666591701338,59.67596494863766,95000.0,2.349028E7
100000.0,17.494209,7.136686505201378E-5,100000.0,87.356,52.5201881576427,60.04802831142568,35.953804072535725,92.51284966484285,59.37540161932914,97.3335326953748,46.79902755267423,60.02761036557449,100000.0,2.603616E7
