ds,alg,avg_mem
y_x_seaG_2_8,ESOS_ELM,5093644846.545455
y_x_seaG_2_8,improved_UOB,324674764.8
y_x_seaG_2_8,WEOB1,635149516.8
y_x_seaG_2_8,improved_OOB,555299560.7272727
y_x_seaG_2_8,UOB,278236811.6363636
y_x_seaG_2_8,RebalanceStream,2848650035.2
y_x_seaG_2_8,WEOB2,380139333.8181818
y_x_seaG_2_8,OOB,589547520.0
