learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
5000.0,0.54726,2.4325117096304892E-8,5000.0,80.17999999999999,0.12166813544586565,36.91915977084659,0.0,88.99744643055402,0.20140986908358513,99.97505612372163,0.10090817356205853,50.0189874690811,5000.0,171816.0,10.0,4983.3,68.98478093028926,11484.800000000001,1386.7805081474783,5.6000000000000005,0.9660917830792958,3.3000000000000003,0.4830458915396479,3.3000000000000003,0.4830458915396479,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,1.071536,6.368294020493824E-8,10000.0,80.08,0.14057520031286677,37.43718592964823,0.050175614651273945,88.93579204621196,0.2004008016032064,99.98751092793805,0.10035122930255895,50.02196071657943,10000.0,290184.0,10.0,9980.100000000002,62.197624106105835,22928.8,3812.4855934154034,11.4,2.7968235951204035,6.2,1.3984117975602017,6.2,1.3984117975602017,4.3,0.9486832980505139,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,1.616583,1.2554874858094583E-7,15000.0,81.51333333333334,12.614253790644304,42.22916666666667,7.659007659007701,89.6192864897241,15.63735929418923,99.77494373593399,8.55810855810856,52.041582483155366,15000.0,438752.0,10.0,15012.599999999999,85.42599136094356,37256.8,3361.025134621215,19.2,1.9888578520235065,10.1,0.9944289260117533,10.1,0.9944289260117533,6.7,0.6749485577105527,0.0,0.0,0.0,0.0,1.0,0.0
20000.0,2.082746,1.9606791096842947E-7,20000.0,83.645,28.260017454462822,49.200186364342294,18.286285286035508,90.67267387151045,33.66457108091665,99.38738513471276,20.734449163127657,54.8000534438244,20000.0,584752.0,10.0,20015.699999999997,77.68747932868267,51338.4,4008.9057304401103,26.8,3.583914681524163,13.9,1.7919573407620815,13.9,1.7919573407620815,8.0,0.816496580927726,0.0,0.0,0.0,0.0,1.0,0.0
25000.0,2.501332,2.7662589007367686E-7,25000.0,84.78,36.80486850111237,52.68589903009201,24.398966818994655,91.21510862789462,43.098549424256014,98.93323984574548,28.63103516789191,56.47217788735382,25000.0,743920.0,10.0,24972.3,79.35580914113629,66696.0,5888.592965311078,35.0,4.422166387140534,18.0,2.211083193570267,18.0,2.211083193570267,8.9,1.1972189997378648,0.0,0.0,0.0,0.0,1.0,0.0
30000.0,2.858673,3.571471569769912E-7,30000.0,85.53666666666668,42.41076424707347,55.26342921950719,28.481951541124158,91.56968272163827,49.13843629117336,98.46237412777337,34.547552332289435,57.664964766325575,30000.0,871024.0,10.0,29947.7,105.47885517433784,79040.8,7169.436810362289,40.4,4.623610902506587,20.7,2.3118054512532935,20.7,2.3118054512532935,9.700000000000001,0.948683298050514,0.0,0.0,0.0,0.0,1.0,0.0
35000.0,3.172568,4.3654862041274703E-7,35000.0,86.19142857142857,46.2184931873833,57.11623779946762,31.650403054730607,91.90655614167295,53.009236752552255,98.25271223459487,38.55183142412672,58.48173724734962,35000.0,977792.0,10.0,34964.7,95.31357604128526,89389.59999999999,8007.306041637501,45.2,5.370702416299421,23.1,2.6853512081497106,23.1,2.6853512081497106,10.0,0.816496580927726,0.0,0.0,0.0,0.0,1.0,0.0
40000.0,3.494564,5.252997404585281E-7,40000.0,86.595,48.521155709654984,58.32750446879616,33.432650527622584,92.11377809154018,55.346435709526986,98.02786038503677,41.25387957790193,59.008842549854066,40000.0,1065432.0,10.0,39927.5,131.33946686185203,97936.0,10078.71455648542,48.400000000000006,6.603029607687672,24.700000000000003,3.301514803843836,24.700000000000003,3.301514803843836,10.200000000000001,0.9189365834726817,0.0,0.0,0.0,0.0,1.0,0.0
45000.0,3.814188,6.189298205326E-7,45000.0,86.8911111111111,50.42084467229312,59.30601545253863,35.118785745710504,92.25842858830168,57.256720527498004,97.88904979391779,43.45578530576331,59.444266985908975,45000.0,1132344.0,10.0,44919.2,112.1752597005638,104452.0,11263.404182474222,51.0,7.302967433402215,26.0,3.6514837167011076,26.0,3.6514837167011076,10.399999999999999,1.0749676997731394,0.0,0.0,0.0,0.0,1.0,0.0
50000.0,4.137431,7.212558451688123E-7,50000.0,87.14,51.84489847820172,60.23008411677385,36.48755432635319,92.38602723505032,58.649517684887456,97.82826762965192,45.0414855788226,59.76406805273435,50000.0,1223656.0,10.0,49915.3,145.87365156950807,113268.8,12126.45149891573,55.6,7.545418035691153,28.3,3.7727090178455764,28.3,3.7727090178455764,10.8,0.7888106377466155,0.0,0.0,0.0,0.0,1.0,0.0
