ds,alg,avg_mem
borderline_sudden_3,improved_UOB,354009718.15384614
borderline_sudden_3,ESOS_ELM,5215257206.153846
borderline_sudden_3,WEOB1,499991347.2
borderline_sudden_3,improved_OOB,484691968.0
borderline_sudden_3,WEOB2,349128294.4
borderline_sudden_3,RebalanceStream,2717536256.0
borderline_sudden_3,OOB,483611368.72727275
borderline_sudden_3,UOB,359952011.6363636
borderline_sudden_3,CSMOTE,922526105.6
