learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.416926,1.3866360030240483E-9,5000.0,75.14,50.268350858505094,50.59618441971382,49.20310584389046,74.71007121057986,75.55555555555557,74.1518578352181,76.1093502377179,61.29053925218313,5000.0,12856.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
10000.0,0.645471,3.220922400554021E-9,10000.0,78.36,56.73021859157741,57.08052360174533,56.30930749040984,79.01066925315227,77.66769865841073,81.75431553592935,74.99003587086489,62.59879220216518,10000.0,31024.0,15.0,8.0,8.0,4.0,0.0,0.0,1.0
15000.0,0.779088,4.780300489316384E-9,15000.0,80.04666666666667,60.0921258097445,60.1517773931567,59.717362045760424,81.12029268908094,78.84357107513962,85.71047720607838,74.37983462256602,63.26340012768923,15000.0,45112.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0
20000.0,0.930404,7.126841783109638E-9,20000.0,80.895,61.77616144148826,61.65579528349221,60.92247903456739,82.07870174944891,79.54387279832969,87.25568408456323,74.49859606899318,63.59132805531671,20000.0,59944.0,25.0,13.0,13.0,4.0,0.0,0.0,1.0
25000.0,1.075313,9.782496090564462E-9,25000.0,81.58,63.13694555084305,63.089131131773,62.28810089263778,82.81780530577217,80.15000646579594,88.38802166295,74.71070395371264,63.85505571539787,25000.0,70840.0,29.0,15.0,15.0,5.0,0.0,0.0,1.0
30000.0,1.207031,1.2433573164873653E-8,30000.0,81.82666666666667,63.639884938776035,63.4927012186956,62.98458822730668,83.0830333871168,80.36871669307214,89.02779624950126,74.58895869536158,63.95638258705358,30000.0,77800.0,31.0,16.0,16.0,5.0,0.0,0.0,1.0
35000.0,1.323198,1.513661396379272E-8,35000.0,82.22857142857143,64.43097043929352,64.30006313493658,63.80353817504656,83.54410286258532,80.68442953853797,89.79696297560143,74.58804616179594,64.10635872076135,35000.0,89944.0,37.0,19.0,19.0,5.0,0.0,0.0,1.0
40000.0,1.444961,1.8534600860956642E-8,40000.0,82.45,64.87317188502719,64.78378649543494,64.31657601789254,83.80398671096346,80.84897424705369,90.38518960883846,74.43986737667035,64.19210562551847,40000.0,107872.0,45.0,23.0,23.0,6.0,0.0,0.0,1.0
45000.0,1.545506,2.1582681315226686E-8,45000.0,82.68222222222222,65.32935864570172,65.32128871484515,64.78695043152139,84.06437232889597,81.0375453196097,90.80667962537551,74.45895188696119,64.27784056584677,45000.0,117184.0,49.0,25.0,25.0,6.0,0.0,0.0,1.0
50000.0,1.64541,2.4858203176409006E-8,50000.0,82.878,65.72529370192402,65.62813666840647,65.24721929041162,84.24636107686362,81.24931554854678,91.07945728723192,74.5888124824064,64.35609329535905,50000.0,126736.0,51.0,26.0,26.0,6.0,0.0,0.0,1.0
