learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.422911,1.7820273753669525E-9,5000.0,89.44,6.538350430206788,39.863325740318885,-6.451612903225882,94.3937141643661,9.278350515463917,98.69005328596802,5.443548387096774,51.02293642889069,5000.0,16288.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
10000.0,0.642829,3.418268441326088E-9,10000.0,89.74,4.24187941271343,41.96832579185518,-3.846153846153872,94.57372540723505,6.043956043956044,99.2121615623613,3.340080971659919,50.634040559198226,10000.0,28760.0,13.0,7.0,7.0,5.0,0.0,0.0,1.0
15000.0,0.786381,4.931378575662772E-9,15000.0,89.96666666666667,12.040908088495957,43.12169312169309,-2.103120759837286,94.66898090751303,14.92368569813454,98.79491349992607,8.955223880597014,51.901381816990934,15000.0,40744.0,19.0,10.0,10.0,6.0,0.0,0.0,1.0
20000.0,0.943048,7.062276754942205E-9,20000.0,89.94,14.918118415034526,42.9705215419501,-2.2357723577235555,94.64009803399223,18.277822908204712,98.50820763087845,11.432926829268293,52.42640900828196,20000.0,52576.0,21.0,11.0,11.0,6.0,0.0,0.0,1.0
25000.0,1.096441,9.514361201888985E-9,25000.0,90.16,17.578871993823324,43.474264705882334,-1.109741060419319,94.75278358431807,21.103271327774216,98.42247529578589,13.522400328812164,52.902002708923526,25000.0,61792.0,25.0,13.0,13.0,7.0,0.0,0.0,1.0
30000.0,1.231022,1.2176268661601676E-8,30000.0,90.21333333333334,16.658314835667767,43.819364714887115,-0.8241758241758481,94.78785726966093,20.0,98.55655640874188,12.603021978021978,52.71612143992668,30000.0,76456.0,31.0,16.0,16.0,7.0,0.0,0.0,1.0
35000.0,1.355469,1.511524272461732E-8,35000.0,90.29142857142857,15.535627907346598,44.13022032226239,-0.38404726735598904,94.83774914924648,18.630268199233715,98.72845168432706,11.491875923190547,52.492934669228966,35000.0,91288.0,37.0,19.0,19.0,8.0,0.0,0.0,1.0
40000.0,1.485107,1.8443766898579066E-8,40000.0,90.25,14.703602893568748,44.44444444444443,0.15360983102916892,94.81837748784312,17.61723700887199,98.86130658835263,10.675883256528419,52.330008084482714,40000.0,99248.0,43.0,22.0,22.0,8.0,0.0,0.0,1.0
45000.0,1.619424,2.227687768017252E-8,45000.0,90.2311111111111,17.623772904657493,44.77386934673363,0.6104453990503512,94.79393652297489,20.93525179856115,98.63223008108042,13.15848971286457,52.86556530340544,45000.0,110312.0,47.0,24.0,24.0,8.0,0.0,0.0,1.0
50000.0,1.746832,2.62743320585125E-8,50000.0,91.56,42.11032290916747,52.796420581655454,15.936254980079688,95.42001302365965,46.310432569974566,97.73232547799023,36.254980079681275,57.87644286704037,50000.0,121280.0,49.0,25.0,25.0,9.0,0.0,0.0,1.0
55000.0,1.871303,3.062555320974853E-8,55000.0,92.58,49.507246526717736,58.173618940248005,24.97472194135485,95.97001955246577,53.274559193954666,98.0468316502053,42.77047522750253,59.33323412677499,55000.0,135128.0,53.0,27.0,27.0,9.0,0.0,0.0,1.0
60000.0,2.036153,3.7293126525150404E-8,60000.0,94.84,66.14466463534656,71.14093959731545,47.87878787878789,97.18709114696904,68.84057971014494,98.93451720310766,57.57575757575758,62.55203329606185,60000.0,156344.0,59.0,30.0,30.0,9.0,0.0,0.0,1.0
65000.0,2.156442,4.244541233612431E-8,65000.0,95.04,67.44873701099604,72.07207207207207,49.59349593495939,97.29611862189272,70.04830917874396,98.9795918367347,58.94308943089431,62.83364569791192,65000.0,165568.0,63.0,32.0,32.0,9.0,0.0,0.0,1.0
70000.0,2.283179,4.8388244205464916E-8,70000.0,95.26666666666667,69.24054116314538,73.28818660647103,51.96211096075779,97.41705471478464,71.7356687898089,99.01641768969087,60.960757780784846,63.24104194873684,70000.0,181256.0,67.0,34.0,34.0,9.0,0.0,0.0,1.0
75000.0,2.407021,5.461925346611274E-8,75000.0,95.325,69.31157963047731,73.13218390804602,51.85375901132855,97.45141330716602,71.777844853607,98.99213644921917,61.225540679711635,63.288560800695016,75000.0,194488.0,71.0,36.0,36.0,9.0,0.0,0.0,1.0
80000.0,2.512833,6.016624789064128E-8,80000.0,95.26400000000001,68.86034785474206,72.80661460725771,51.09458901280469,97.4185671303362,71.35945815191099,98.94592320297622,60.92523750516315,63.22008397418881,80000.0,202640.0,73.0,37.0,37.0,9.0,0.0,0.0,1.0
85000.0,2.638252,6.477124164915747E-8,85000.0,95.28,68.97885216495186,72.82149712092128,51.07118175535591,97.42713860018895,71.47461724415793,98.90799085073415,61.299239806496196,63.28649750484505,85000.0,141928.0,85.0,43.0,43.0,8.0,0.0,0.0,1.0
90000.0,2.738896,6.89377344937788E-8,90000.0,95.31142857142856,69.69117771845886,73.30839297332464,51.94729136163978,97.43997753545186,72.18172571622308,98.87604875732151,62.34260614934114,63.48595413685272,90000.0,160024.0,93.0,47.0,47.0,8.0,0.0,0.0,1.0
95000.0,2.835052,7.320499887482986E-8,95000.0,95.3125,70.11604251484643,73.58410819949282,52.39908606245239,97.43687887031291,72.61574412151307,98.82976068328665,63.112465092663115,63.62826136551858,95000.0,171544.0,97.0,49.0,49.0,8.0,0.0,0.0,1.0
100000.0,2.932101,7.787403156359989E-8,100000.0,95.41777777777779,70.85097858564424,74.17334669338679,53.48522445296639,97.4938622718102,73.2970732970733,98.86853846722705,63.83938642003159,63.778508309472606,100000.0,185968.0,105.0,53.0,53.0,9.0,0.0,0.0,1.0
