ds,alg,avg_mem
x_y_sea_2_8,ESOS_ELM,6736645324.8
x_y_sea_2_8,improved_UOB,339090227.2
x_y_sea_2_8,WEOB1,514858598.4
x_y_sea_2_8,improved_OOB,451458914.46153843
x_y_sea_2_8,UOB,277971763.2
x_y_sea_2_8,WEOB2,411803238.4
x_y_sea_2_8,OOB,503969450.6666667
x_y_sea_2_8,RebalanceStream,2742293299.2
