ds,alg,avg_mem
y_seaG_1_9,ESOS_ELM,5979182545.454545
y_seaG_1_9,improved_UOB,343708392.72727275
y_seaG_1_9,WEOB1,562321817.6
y_seaG_1_9,improved_OOB,543391334.4
y_seaG_1_9,UOB,543836569.6
y_seaG_1_9,WEOB2,388201267.2
y_seaG_1_9,OOB,546195865.6
y_seaG_1_9,RebalanceStream,4625731174.4
