learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.375042,1.1541931455334026E-9,5000.0,79.42,49.47124034601153,52.22841225626741,31.445702864756843,85.62648414583042,63.78035902851109,87.59645613032295,60.359760159893405,60.818627140502024,5000.0,11896.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
10000.0,0.587654,2.2810920783215097E-9,10000.0,80.58,54.85387557160873,54.710820895522374,35.631421942326796,85.87019790454016,68.95780051150896,84.5052269798081,71.49486244613855,62.44999788349609,10000.0,20488.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
15000.0,0.784642,4.109162791735596E-9,15000.0,81.69333333333333,58.070887013591744,57.167368585244105,39.46208112874778,86.51939126165931,71.48494288681204,84.2125382262997,75.88183421516756,63.26420244527454,15000.0,35872.0,17.0,9.0,9.0,6.0,0.0,0.0,1.0
20000.0,0.958336,6.142730381753709E-9,20000.0,82.825,60.92110069206854,59.75395430579965,43.67929168716185,87.27919120097766,73.57082403631607,84.77087979282066,78.38989998360387,63.86720202428327,20000.0,45256.0,21.0,11.0,11.0,8.0,0.0,0.0,1.0
25000.0,1.143884,8.61691455874178E-9,25000.0,83.74000000000001,63.21903661780611,61.7087415222306,46.660543235795835,87.89782369228021,75.23002863932727,84.94159617929685,80.9998687836242,64.4091346322323,25000.0,51544.0,23.0,12.0,12.0,8.0,0.0,0.0,1.0
30000.0,1.350513,1.2091066473060184E-8,30000.0,84.23333333333333,64.3723041490448,62.87575543520918,48.44686648501363,88.2525332803497,76.03364410214836,85.31572629051621,81.77656675749319,64.63209207661652,30000.0,64992.0,31.0,16.0,16.0,10.0,0.0,0.0,1.0
35000.0,1.540649,1.5629870908127892E-8,35000.0,84.53142857142856,65.03698201280498,63.51752021563342,49.20247701257271,88.47987062728743,76.46496261519736,85.41204502505957,82.52017264027022,64.79433186346816,35000.0,71944.0,33.0,17.0,17.0,10.0,0.0,0.0,1.0
40000.0,1.701724,1.8990823986629646E-8,40000.0,84.69,65.36193413439423,63.821114196254506,49.67953985209532,88.6077833172111,76.66514250876392,85.57671577434424,82.66228430566967,64.85348874193545,40000.0,80656.0,37.0,19.0,19.0,12.0,0.0,0.0,1.0
45000.0,1.856454,2.2590210234953298E-8,45000.0,84.92888888888889,65.69801336165054,64.32779297285924,50.19826699955941,88.84429384478732,76.77874409367938,86.05570072015806,82.3322073725951,64.88218324254224,45000.0,89920.0,41.0,21.0,21.0,13.0,0.0,0.0,1.0
50000.0,2.01806,2.6784681901335716E-8,50000.0,87.62,71.2009760589387,71.07476635514018,59.11492734478202,90.99636363636364,80.19200000000001,89.73034997131383,82.76089828269485,65.66796179530941,50000.0,100328.0,47.0,24.0,24.0,13.0,0.0,0.0,1.0
55000.0,2.167492,3.1023781672120094E-8,55000.0,87.35000000000001,71.04335219918073,70.97292335933916,58.68713259307644,90.6759047689246,80.33576869267837,88.65667339290862,84.38928804702809,65.77346756860564,55000.0,109656.0,51.0,26.0,26.0,14.0,0.0,0.0,1.0
60000.0,2.296387,3.4820336028933525E-8,60000.0,88.14,73.06763701896438,71.65391969407264,60.67639257294428,91.20569479460181,81.79306109917101,88.10888252148997,88.21192052980132,66.39292188390478,60000.0,113856.0,51.0,26.0,26.0,14.0,0.0,0.0,1.0
65000.0,2.42928,3.89953842262427E-8,65000.0,87.6,71.60028500488178,70.34911525585844,57.92331184255174,90.87967049132098,80.6371018113679,87.61877747837187,87.5551034248898,66.176635020085,65000.0,121440.0,55.0,28.0,28.0,14.0,0.0,0.0,1.0
70000.0,2.552119,4.3091764779140554E-8,70000.0,87.56,71.65788952312168,70.29608404966572,58.15205202960306,90.80788177339902,80.76288659793815,87.45611538096594,87.80542479264739,66.19319077020184,70000.0,128904.0,61.0,31.0,31.0,14.0,0.0,0.0,1.0
75000.0,2.673708,4.75249293860462E-8,75000.0,87.575,71.66579946149741,70.42370864079982,58.20016820857865,90.82585742237973,80.75582746069851,87.53291112218031,87.67445770976963,66.18296019972776,75000.0,140936.0,65.0,33.0,33.0,15.0,0.0,0.0,1.0
80000.0,2.78666,5.1743238758709704E-8,80000.0,87.66000000000001,71.83588501980067,70.61624916658731,58.36707152496628,90.89621388733143,80.85396884503197,87.56538549010689,87.88451160280626,66.22875076069931,80000.0,144360.0,65.0,33.0,33.0,15.0,0.0,0.0,1.0
85000.0,2.904597,5.6457215475125456E-8,85000.0,87.64999999999999,71.74857831932574,70.42624521072796,58.356749466112156,90.90507401134104,80.76623578881794,87.74939576323398,87.41431621530509,66.17471420008913,85000.0,154504.0,69.0,35.0,35.0,15.0,0.0,0.0,1.0
90000.0,3.030098,6.173092745451465E-8,90000.0,87.67428571428572,71.8221515578657,70.5529010238908,58.447312656520914,90.91827712517369,80.82496221886389,87.72343191420214,87.557781201849,66.19690572754348,90000.0,162432.0,73.0,37.0,37.0,15.0,0.0,0.0,1.0
95000.0,3.149157,6.693155534358489E-8,95000.0,87.7375,71.96830199592377,70.74087329992842,58.72601817569843,90.9636889519353,80.9284964423189,87.81390054776979,87.55678950025239,66.21379955266542,95000.0,168848.0,77.0,39.0,39.0,15.0,0.0,0.0,1.0
100000.0,3.269912,7.258588762332997E-8,100000.0,87.83111111111111,72.22201311514621,71.0233887183829,59.252920604211646,91.02000655952772,81.1302549965541,87.93688012928166,87.58276913920096,66.24191446291438,100000.0,181000.0,83.0,42.0,42.0,16.0,0.0,0.0,1.0
