learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),ensemble size,size of class 0,size of class 1
5000.0,0.445109,2.078411740147405E-8,5000.0,100.0,?,?,?,100.0,?,100.0,?,?,5000.0,180496.0,10.0,0.9999999999999994,8.156750926714144E-230
10000.0,0.762605,3.5747405907346136E-8,10000.0,100.0,?,?,?,100.0,?,100.0,?,?,10000.0,182176.0,10.0,0.9999999999999994,2.5E-323
15000.0,0.971236,4.55799891344375E-8,15000.0,100.0,?,?,?,100.0,?,100.0,?,?,15000.0,182176.0,10.0,0.9999999999999994,2.5E-323
20000.0,1.161539,5.463149987989001E-8,20000.0,100.0,?,?,?,100.0,?,100.0,?,?,20000.0,183856.0,10.0,0.9999999999999994,2.5E-323
25000.0,1.298442,6.114311018337805E-8,25000.0,100.0,?,?,?,100.0,?,100.0,?,?,25000.0,183856.0,10.0,0.9999999999999994,2.5E-323
30000.0,1.418126,6.683572150352927E-8,30000.0,100.0,?,?,?,100.0,?,100.0,?,?,30000.0,183856.0,10.0,0.9999999999999994,2.5E-323
35000.0,1.530991,7.225304916914964E-8,35000.0,100.0,?,?,?,100.0,?,100.0,?,?,35000.0,185536.0,10.0,0.9999999999999994,2.5E-323
40000.0,1.643215,7.763960992710456E-8,40000.0,100.0,?,?,?,100.0,?,100.0,?,?,40000.0,185536.0,10.0,0.9999999999999994,2.5E-323
45000.0,1.752679,8.289369538840318E-8,45000.0,100.0,?,?,?,100.0,?,100.0,?,?,45000.0,185536.0,10.0,0.9999999999999994,2.5E-323
50000.0,2.544876,2.0960027354458965E-7,50000.0,90.02,72.76175895062794,66.90981432360742,51.364522417154014,93.4402523991061,79.14751358127873,89.43130347257173,92.30019493177389,67.40391279524238,50000.0,618256.0,10.0,0.546231386452185,0.45376861354781506
55000.0,3.421627,4.195793707399732E-7,55000.0,89.03999999999999,71.25308786687788,63.58803986710962,47.078705939159796,92.67183738967638,78.27121332275972,87.40068104426788,95.31627233220667,67.58641752905582,55000.0,925768.0,10.0,0.9999996013275292,3.9867247075320173E-7
60000.0,3.958065,5.544294339853028E-7,60000.0,90.60000000000001,0.0,-Infinity,-Infinity,95.06820566631689,?,90.60000000000001,?,?,60000.0,971704.0,10.0,0.9999999999999994,6.503744090543165E-236
65000.0,4.431708,6.699200504521528E-7,65000.0,93.13,0.0,-Infinity,-Infinity,96.44281054212189,?,93.13,?,?,65000.0,942536.0,10.0,0.9999999999999994,2.5E-323
70000.0,4.913699,7.89937035039895E-7,70000.0,94.81333333333333,0.0,-Infinity,-Infinity,97.33762233933338,?,94.81333333333333,?,?,70000.0,962512.0,10.0,0.9999999999999994,2.5E-323
75000.0,5.36639,9.054764159106545E-7,75000.0,95.88,0.0,-Infinity,-Infinity,97.89667143148866,?,95.88,?,?,75000.0,986576.0,10.0,0.9999999999999994,2.5E-323
80000.0,5.807373,1.0210703999052444E-6,80000.0,96.628,0.0,-Infinity,-Infinity,98.28508655939135,?,96.628,?,?,80000.0,1013248.0,10.0,0.9999999999999994,2.5E-323
85000.0,6.254805,1.1401809346924225E-6,85000.0,97.15333333333334,0.0,-Infinity,-Infinity,98.55611537551144,?,97.15333333333334,?,?,85000.0,1029024.0,10.0,0.9999999999999994,2.5E-323
90000.0,6.713461,1.2646164237376716E-6,90000.0,97.52571428571429,0.0,-Infinity,-Infinity,98.74736019903376,?,97.52571428571429,?,?,90000.0,1048720.0,10.0,0.9999999999999994,2.5E-323
95000.0,7.091934,1.3700887567818992E-6,95000.0,97.775,0.0,-Infinity,-Infinity,98.87498419921629,?,97.775,?,?,95000.0,1077224.0,10.0,0.9999999999999994,2.5E-323
100000.0,7.405214,1.458907777768456E-6,100000.0,97.98666666666666,0.0,-Infinity,-Infinity,98.98309650481514,?,97.98666666666666,?,?,100000.0,1095912.0,10.0,0.9999999999999994,2.5E-323
