learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.4804,2.644674645529853E-9,5000.0,94.56,87.21306493807363,86.53465346534654,81.21546961325966,96.07956183338139,91.11691704768126,93.83445945945947,96.33977900552486,68.95183798583334,5000.0,21280.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
10000.0,0.660477,3.907715597500404E-9,10000.0,95.13000000000001,88.61202841053381,88.08125305922664,83.26460481099657,96.47637652847116,92.11846577116037,94.03385049365303,97.80068728522336,69.25217285018506,10000.0,27112.0,13.0,7.0,7.0,5.0,0.0,0.0,1.0
15000.0,0.812955,5.438226902236541E-9,15000.0,95.15333333333334,88.67479314906926,88.15960912052118,83.37525726046194,96.4911433949515,92.16679237151169,94.06229415639409,97.8047107249028,69.25803290617213,15000.0,38800.0,19.0,10.0,10.0,6.0,0.0,0.0,1.0
20000.0,0.965761,7.269936313645707E-9,20000.0,95.485,89.48130068807436,89.01994163424123,84.64546845774528,96.7229178007621,92.74407392527118,94.38345491890361,98.12956980105425,69.37453147949142,20000.0,46336.0,23.0,12.0,12.0,7.0,0.0,0.0,1.0
25000.0,1.125503,9.465470552030536E-9,25000.0,95.708,89.98566447402807,89.58050106816859,85.3814713896458,96.88850224735393,93.0841121495327,94.59796149490374,98.37874659400545,69.45802834966402,25000.0,53128.0,25.0,13.0,13.0,8.0,0.0,0.0,1.0
30000.0,1.277883,1.1732955829550821E-8,30000.0,95.92666666666668,90.51744806369317,90.15944596553392,86.21234345029902,97.04130550578665,93.46454166220988,94.81004872971567,98.58964233329573,69.53410872784151,30000.0,57520.0,27.0,14.0,14.0,9.0,0.0,0.0,1.0
35000.0,1.434204,1.4447959469010431E-8,35000.0,96.06857142857143,90.86282048453195,90.49592485149883,86.75012036591237,97.14036327361903,93.71172653322365,94.9461710339224,98.72893596533461,69.58360205523587,35000.0,67136.0,33.0,17.0,17.0,10.0,0.0,0.0,1.0
40000.0,1.546263,1.655678936590751E-8,40000.0,96.16749999999999,91.08516308810205,90.76950867052021,87.07637835103691,97.21419615112032,93.86087861919827,95.06006112730115,98.79446973528916,69.61582630095513,40000.0,72744.0,35.0,18.0,18.0,10.0,0.0,0.0,1.0
45000.0,1.664826,1.905008196209868E-8,45000.0,96.17555555555556,91.10961700686954,90.7977756389691,87.1163347806558,97.21858585858585,93.88088888888889,95.05404209594842,98.83216050306932,69.62151294661331,45000.0,81288.0,39.0,20.0,20.0,12.0,0.0,0.0,1.0
50000.0,1.778968,2.1564502759526174E-8,50000.0,96.3,91.56497830056472,91.41929499072356,87.87680209698557,97.2637183848543,94.28836060512505,94.70046082949308,99.93455497382199,69.75582696150106,50000.0,85152.0,39.0,20.0,20.0,12.0,0.0,0.0,1.0
