learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.428919,1.650221689293782E-9,5000.0,91.94,81.76582138504467,80.91856060606061,73.98321497740477,93.99672277670193,87.73958016428352,91.4227760069545,93.09231762427372,67.91816650043422,5000.0,14872.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
10000.0,0.650024,3.1122542421023053E-9,10000.0,92.42,82.72317734535375,81.80508881421028,75.09855453350855,94.39432036680965,88.29885767212102,91.74813110983324,93.95532194480947,68.13652710819701,10000.0,25560.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0
15000.0,0.785459,4.239608980715275E-9,15000.0,92.73333333333333,83.40412783900814,82.65987909640471,75.93287701479356,94.6368825034442,88.73501446878875,91.84414096074873,94.78913667476264,68.30689526605484,15000.0,32176.0,15.0,8.0,8.0,5.0,0.0,0.0,1.0
20000.0,0.924125,5.694330607851346E-9,20000.0,92.97,83.87102787495915,83.15360651809249,76.46861924686192,94.83316184036455,89.00531748514233,92.0,95.24686192468619,68.41908760073576,20000.0,40552.0,19.0,10.0,10.0,6.0,0.0,0.0,1.0
25000.0,1.071761,7.4466501673062634E-9,25000.0,93.028,84.0531618362355,83.27576280944157,76.72897196261682,94.86249889468566,89.15572699558267,91.90177041690463,95.66088117489987,68.47675729614474,25000.0,45880.0,21.0,11.0,11.0,6.0,0.0,0.0,1.0
30000.0,1.213143,9.374039276606506E-9,30000.0,93.23333333333333,84.56803888306862,83.79241516966069,77.52933362851451,95.00073880707285,89.53284520985872,91.99656586854907,96.10360858977197,68.57480850471276,30000.0,52696.0,25.0,13.0,13.0,8.0,0.0,0.0,1.0
35000.0,1.3385,1.121917345871528E-8,35000.0,93.41428571428571,84.98346414623794,84.18090728158671,78.10808243897807,95.13394836285335,89.81485572886749,92.0763352539741,96.52388640896571,68.66589795213848,35000.0,56896.0,25.0,13.0,13.0,8.0,0.0,0.0,1.0
40000.0,1.446597,1.2912272566722498E-8,40000.0,93.545,85.30405730418191,84.49993996878376,78.59215653760053,95.22400207169545,90.04549309892822,92.12928164930742,96.82447558245585,68.73022574380272,40000.0,60544.0,27.0,14.0,14.0,8.0,0.0,0.0,1.0
45000.0,1.559096,1.489364373187224E-8,45000.0,93.61555555555555,85.459343374831,84.6985513421389,78.79235255038014,95.27801061749092,90.14644853722947,92.15337169745335,97.01040820845944,68.76841206286372,45000.0,68080.0,31.0,16.0,16.0,10.0,0.0,0.0,1.0
50000.0,1.660095,1.6747095967746443E-8,50000.0,93.682,85.62747653047447,84.88805970149254,79.04755587981694,95.32228688196882,90.27012042997505,92.16562151017953,97.19440206937719,68.8040739309012,50000.0,70936.0,31.0,16.0,16.0,10.0,0.0,0.0,1.0
55000.0,1.785451,1.7238730020407174E-8,55000.0,81.36,57.38682085931579,55.235350624399615,37.533512064343164,86.26179245283019,71.01990049751244,83.40935005701255,76.54155495978551,63.23584921087051,55000.0,15160.0,43.0,22.0,22.0,2.0,0.0,0.0,1.0
60000.0,1.877428,1.7909545006437434E-8,60000.0,81.67,59.27768160132331,56.60511363636363,38.46928499496476,86.17125612976236,72.824314306894,81.34168921806011,82.44377307821416,63.989347218164816,60000.0,28192.0,49.0,25.0,25.0,4.0,0.0,0.0,1.0
65000.0,1.974331,1.8892646024210586E-8,65000.0,82.32000000000001,61.24949852292206,58.18353831598865,41.43109540636043,86.48868962706338,74.4311608175858,81.05423987776929,85.24734982332156,64.47898682925523,65000.0,39216.0,55.0,28.0,28.0,6.0,0.0,0.0,1.0
70000.0,2.079784,2.0373446030749215E-8,70000.0,83.125,62.909549457956324,60.17229171583668,44.020567258251795,87.13746712908265,75.47416612164814,81.82664089900507,86.13368717863659,64.7997546441423,70000.0,54280.0,65.0,33.0,33.0,7.0,0.0,0.0,1.0
75000.0,2.17918,2.2152019275559318E-8,75000.0,83.8,64.23837725008951,61.7780294450736,46.34340222575515,87.6967008931284,76.29083245521602,82.70685308274123,86.3275039745628,65.00660679063783,75000.0,69168.0,71.0,36.0,36.0,8.0,0.0,0.0,1.0
80000.0,2.28165,2.421442432122098E-8,80000.0,84.29666666666667,65.15820212556021,62.85286232455448,47.71945400066585,88.13140856070339,76.80110306790763,83.3341274000667,86.53867495283542,65.16763045272211,80000.0,77800.0,73.0,37.0,37.0,9.0,0.0,0.0,1.0
85000.0,2.384185,2.647060938593414E-8,85000.0,84.75428571428571,66.13380811669548,64.07217883113385,49.38341870612788,88.48610391852236,77.44335475143725,83.83351050780931,86.89053310567255,65.3307055704823,85000.0,85056.0,77.0,39.0,39.0,9.0,0.0,0.0,1.0
