learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes)
5000.0,1.129253,8.997026249186861E-7,5000.0,90.0,58.09216772788476,42.660550458715605,-0.4016064257027669,94.20894139448691,63.39677891654466,90.33762772101288,86.94779116465864,66.57428536711294,5000.0,3079712.0
10000.0,2.659661,3.3368006055967677E-6,10000.0,89.77000000000001,58.51937441215509,41.60958904109593,-5.138746145940278,94.04297443661562,63.81322957198443,89.45386064030131,92.70298047276464,67.48274614912059,10000.0,6155568.0
15000.0,4.347018,7.359671916620186E-6,15000.0,89.97333333333334,59.56734188249872,42.85714285714288,-3.013698630136881,94.15559182404601,64.74449132676982,89.47562776957164,94.58904109589041,67.83521741423515,15000.0,9215768.0
20000.0,7.546334,1.7450561087145987E-5,20000.0,89.785,59.43700549083567,41.79487179487181,-4.608294930875523,94.02893467777291,64.68452895419188,89.13392807668865,95.80133128520225,67.99545193648817,20000.0,1.2191992E7
25000.0,11.216913,3.193441242058451E-5,25000.0,89.79599999999999,59.85590400274183,42.67415730337079,-3.3211826650466403,94.02422169645575,65.10737245246888,89.07283298566419,96.39530174159579,68.09334305335214,25000.0,1.525288E7
30000.0,16.746258,5.80547936578095E-5,30000.0,89.75999999999999,59.85567557810264,42.42878560719636,-3.7837837837838166,93.99929679259289,65.11469452645923,88.98298816568048,96.85810810810811,68.16177379473567,30000.0,1.8260312E7
35000.0,23.270299,9.414115861299552E-5,35000.0,89.71714285714286,59.727610364123564,42.007734450531785,-4.682955206515352,93.97344228804904,64.9936776578154,88.90437868322667,97.17859220477023,68.20611609086036,35000.0,2.138104E7
40000.0,30.676208,1.4089775118549457E-4,40000.0,89.71249999999999,59.86620847108374,42.31847490888699,-4.335699797160272,93.96601023505433,65.13598237736169,88.8645440426004,97.46450304259635,68.25119908931944,40000.0,2.4404328E7
45000.0,39.5384,2.0365565313001265E-4,45000.0,89.72,60.003138880341744,42.548435171386004,-3.9784221173297483,93.96713615023474,65.27027027027027,88.8436783309906,97.70734996628457,68.29184217336562,45000.0,2.7373456E7
50000.0,49.164392,2.797831446194628E-4,50000.0,88.28,51.37276509726281,33.10502283105025,-21.325051759834317,93.20343307817211,57.47460087082729,88.95284480850123,81.98757763975155,65.3720931377168,50000.0,3.0570208E7
55000.0,60.944666,3.819803947259217E-4,55000.0,83.17,35.2659243518284,8.681497558328818,-64.8383937316357,90.09708737864077,43.99334442595674,85.26561977948546,64.74045053868757,61.23848265555186,55000.0,3.3534064E7
60000.0,72.505453,4.912709585860475E-4,60000.0,72.38,13.25934814243104,-60.02317497103131,-195.08547008547004,83.05313535403116,25.39168017287952,74.66902030008826,50.21367521367522,55.87546320026428,60000.0,3.6542448E7
65000.0,84.865443,6.177896940837614E-4,65000.0,72.35000000000001,16.429717967072683,-56.038374717832916,-185.34571723426214,82.85696571393143,28.57142857142857,73.9895914073746,57.06914344685242,57.240443493701854,65000.0,3.9567544E7
70000.0,97.651481,7.592481524770396E-4,70000.0,73.22,18.90831249348965,-51.07183151560738,-174.01091405184178,83.40014050167362,30.753318393380454,74.56036648440964,60.84583901773534,58.1820860536439,70000.0,4.2765672E7
75000.0,113.061045,9.422787942402581E-4,75000.0,73.36500000000001,20.24748043720251,-48.17802503477053,-168.09260191243064,83.43439997512205,32.079561392324365,74.47399100649531,63.31152491192753,58.6910376289308,75000.0,4.5913016E7
80000.0,129.950781,0.0011560798106043557,80000.0,73.556,21.100128913151945,-47.27110715081306,-166.57258064516142,83.53875650506713,32.80821221668869,74.48934280639432,65.08064516129032,59.06987133211072,80000.0,4.8931584E7
85000.0,147.922338,0.0013973915251999493,85000.0,73.53333333333333,21.767076150226792,-46.57559534797863,-165.10851419031724,83.48104689385428,33.46740405563935,74.29364932419922,66.67779632721202,59.36569835591325,85000.0,5.1903312E7
90000.0,171.533025,0.0017328969396571215,90000.0,73.46571428571428,22.479058673282246,-47.109139870109324,-165.19131924614504,83.38610708599438,34.13942273597617,73.99199949203124,68.73215305539692,59.73360707077469,90000.0,5.4927936E7
95000.0,195.42856,0.0020911247631875073,95000.0,73.235,22.823788619215676,-49.42079553384513,-169.74048878810788,83.18675796218356,34.41558441558442,73.50614748411091,70.77349458301839,60.058230507385346,95000.0,5.7948864E7
100000.0,217.576093,0.002440389302639181,100000.0,72.99111111111111,23.128615455470207,-51.678522401098206,-174.23285198555973,82.97711420487968,34.66293946887431,73.01814237822914,72.74368231046931,60.365930931424074,100000.0,6.0958112E7
