learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.293597,2.2907652167810336E-10,5000.0,100.0,?,?,?,100.0,?,100.0,?,?,5000.0,3016.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
10000.0,0.455641,3.625526631044017E-10,10000.0,100.0,?,?,?,100.0,?,100.0,?,?,10000.0,3184.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
15000.0,0.570136,4.61838696565893E-10,15000.0,100.0,?,?,?,100.0,?,100.0,?,?,15000.0,3352.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
20000.0,0.654646,5.351227935817507E-10,20000.0,100.0,?,?,?,100.0,?,100.0,?,?,20000.0,3352.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
25000.0,0.744815,6.172330760293537E-10,25000.0,100.0,?,?,?,100.0,?,100.0,?,?,25000.0,3520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
30000.0,0.841068,7.048836102088293E-10,30000.0,100.0,?,?,?,100.0,?,100.0,?,?,30000.0,3520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
35000.0,0.928784,7.847601258092457E-10,35000.0,100.0,?,?,?,100.0,?,100.0,?,?,35000.0,3520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
40000.0,1.008402,8.572623878717423E-10,40000.0,100.0,?,?,?,100.0,?,100.0,?,?,40000.0,3520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
45000.0,1.078364,9.24012309147252E-10,45000.0,100.0,?,?,?,100.0,?,100.0,?,?,45000.0,3688.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
50000.0,1.275019,1.4266552258696822E-9,50000.0,90.10000000000001,17.030392018826582,42.84064665127023,2.750491159135584,94.72337703869523,20.032310177705977,98.9311957247829,12.180746561886052,52.704824799696695,50000.0,9880.0,13.0,7.0,7.0,2.0,0.0,0.0,1.0
55000.0,1.424583,2.209168579429388E-9,55000.0,88.0,58.864001990982295,58.8477366255144,39.30197268588771,92.7131406363857,66.02491506228766,95.15143961111804,58.97824987354577,62.07448942292313,55000.0,20224.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0
60000.0,1.58086,3.581166161845128E-9,60000.0,86.3,71.68836536474478,70.82623509369677,64.37857514300572,88.43881856540084,83.19018404907975,85.20325203252033,88.05194805194805,65.81322057240254,60000.0,33936.0,25.0,13.0,13.0,4.0,0.0,0.0,1.0
65000.0,1.72388,5.4645824121932185E-9,65000.0,87.57000000000001,74.49985664118924,73.76530181511187,68.49176172370089,89.32955618508026,85.1155550233505,85.95737650751694,90.04307068659742,66.33258007836615,65000.0,50904.0,33.0,17.0,17.0,6.0,0.0,0.0,1.0
70000.0,1.835251,7.2760352202587655E-9,70000.0,87.88666666666667,75.25408889069026,74.55182072829132,69.60013384641125,89.49528820026595,85.69629221443755,85.79980046558032,91.03529018230473,66.4896778921144,70000.0,62872.0,39.0,20.0,20.0,7.0,0.0,0.0,1.0
75000.0,1.941138,9.269810434844759E-9,75000.0,88.33,76.22153267157336,75.47546495744457,70.60453400503778,89.83183758821993,86.30763815557903,85.50340023221098,92.62150591790481,66.73172149549939,75000.0,72784.0,45.0,23.0,23.0,8.0,0.0,0.0,1.0
80000.0,2.048701,1.1605020807021194E-8,80000.0,88.77199999999999,77.16967412303536,76.5418686277787,71.82858289843436,90.16640392362937,86.9168026101142,85.59930823466809,93.55809753160746,66.92484698642865,80000.0,83920.0,47.0,24.0,24.0,8.0,0.0,0.0,1.0
85000.0,2.159272,1.4201878677639696E-8,85000.0,89.04666666666667,77.74577144034978,77.12336396546921,72.49058183340308,90.39293649865515,87.26159094433245,85.63119703096437,94.20775089980748,67.05202232796037,85000.0,90784.0,51.0,26.0,26.0,9.0,0.0,0.0,1.0
90000.0,2.276519,1.7416815594252614E-8,90000.0,89.18285714285715,78.0626489028126,77.49375817382,72.9262013729977,90.46779797572889,87.49752328115711,85.49538402969449,94.72329472329473,67.12277533613111,90000.0,105992.0,59.0,30.0,30.0,9.0,0.0,0.0,1.0
95000.0,2.384736,2.0520543660968544E-8,95000.0,89.41,78.54819897735527,77.90412602368161,73.56300318292455,90.63867403314919,87.81007194244604,85.53493222106361,95.20748829953199,67.22023886460751,95000.0,110864.0,59.0,30.0,30.0,9.0,0.0,0.0,1.0
100000.0,2.498933,2.3975165850586364E-8,100000.0,89.58444444444444,78.90051215589197,78.26570832367263,73.95387607668796,90.79771464472934,88.00266209332685,85.6312261600563,95.51591931988665,67.29545777389862,100000.0,116936.0,63.0,32.0,32.0,10.0,0.0,0.0,1.0
