learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.311712,2.4321059385935464E-10,5000.0,100.0,?,?,?,100.0,?,100.0,?,?,5000.0,3016.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
10000.0,0.461775,3.668179487188657E-10,10000.0,100.0,?,?,?,100.0,?,100.0,?,?,10000.0,3184.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
15000.0,0.555978,4.4850747411449753E-10,15000.0,100.0,?,?,?,100.0,?,100.0,?,?,15000.0,3352.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
20000.0,0.624923,5.082941510611111E-10,20000.0,100.0,?,?,?,100.0,?,100.0,?,?,20000.0,3352.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
25000.0,0.695319,5.723986153801283E-10,25000.0,100.0,?,?,?,100.0,?,100.0,?,?,25000.0,3520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
30000.0,0.771898,6.421334834562408E-10,30000.0,100.0,?,?,?,100.0,?,100.0,?,?,30000.0,3520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
35000.0,0.846793,7.103348564770487E-10,35000.0,100.0,?,?,?,100.0,?,100.0,?,?,35000.0,3520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
40000.0,0.914452,7.719469360179373E-10,40000.0,100.0,?,?,?,100.0,?,100.0,?,?,40000.0,3520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
45000.0,0.969567,8.245315092305343E-10,45000.0,100.0,?,?,?,100.0,?,100.0,?,?,45000.0,3688.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
50000.0,1.011112,8.641691050595708E-10,50000.0,100.0,?,?,?,100.0,?,100.0,?,?,50000.0,3688.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
55000.0,1.141248,1.3551580781737964E-9,55000.0,83.1,37.68131418824637,49.096385542168655,18.199419167473362,89.96079363193536,46.62034112444726,95.46142208774585,35.686653771760156,57.259950196342736,55000.0,14584.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
60000.0,1.235545,1.872520904160208E-9,60000.0,82.89999999999999,38.597273015124536,47.384615384615365,16.176470588235254,89.76170518500777,48.15039417828988,94.18268626711898,38.90249877511024,57.681276217293686,60000.0,21208.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
65000.0,1.354796,2.8977387046648395E-9,65000.0,83.33333333333334,43.39542156206963,48.17578772802654,16.833000665336023,89.8538961038961,53.35820895522389,92.30384390894687,47.5557033588294,59.13111432819787,65000.0,33232.0,15.0,8.0,8.0,6.0,0.0,0.0,1.0
70000.0,1.471187,4.1267262171539995E-9,70000.0,83.54,45.548424950148394,48.32025117739405,17.14069972313115,89.89812200810114,55.585536967080415,91.4014726070136,51.836940110719674,59.84112564067735,70000.0,40816.0,19.0,10.0,10.0,7.0,0.0,0.0,1.0
75000.0,1.589337,5.873360548996263E-9,75000.0,84.572,48.820712445830374,51.1648518612307,21.85980551053484,90.53891628032477,58.22592873388932,91.98524647360814,54.446019850111405,60.5043937089943,75000.0,57144.0,31.0,16.0,16.0,10.0,0.0,0.0,1.0
80000.0,1.681716,7.52446104048027E-9,80000.0,85.38666666666667,51.33081648920227,53.65750528541226,26.058357227188395,91.04940792160066,60.21778584392015,92.63813876194433,55.952782462057336,60.948937895586354,80000.0,69088.0,33.0,17.0,17.0,10.0,0.0,0.0,1.0
85000.0,1.773243,9.313199453883701E-9,85000.0,86.10857142857142,53.45823221637191,55.920217588395275,29.43396226415091,91.50653343581861,61.884603323925994,93.17656266676153,57.27760847482223,61.32988079671763,85000.0,75544.0,35.0,18.0,18.0,10.0,0.0,0.0,1.0
90000.0,1.86287,1.114271249415146E-8,90000.0,86.6625,55.142763976257726,57.87603632056849,32.25396825396825,91.85458875979052,63.21450734330828,93.64026895778856,58.202133062468256,61.612174531551965,90000.0,78904.0,35.0,18.0,18.0,10.0,0.0,0.0,1.0
95000.0,1.947992,1.291356306316124E-8,95000.0,87.00222222222223,56.17443668153944,59.017656950672645,34.051189536588126,92.06818459201801,64.02607786456731,93.95516191530584,58.680947012401354,61.772993477673396,95000.0,80416.0,35.0,18.0,18.0,10.0,0.0,0.0,1.0
100000.0,2.020606,1.4458916466683149E-8,100000.0,87.336,57.23907135472675,60.14602215508561,35.904443769612314,92.27541111599082,64.87685822054583,94.26719840478565,59.19028340080972,61.938978399226805,100000.0,82264.0,35.0,18.0,18.0,10.0,0.0,0.0,1.0
