learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.358267,1.07142622065213E-9,5000.0,77.06,53.18235875358458,52.088554720133665,42.041435068216266,80.07642869550112,72.96724016026397,76.50182542316628,77.90639154504278,62.13055145582748,5000.0,11560.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
10000.0,0.611555,2.630939945164654E-9,10000.0,79.59,58.97046379980707,57.1218487394958,48.38138593829035,81.7131081444315,76.90915261907455,75.52169592580324,85.79000504795557,63.50427170154753,10000.0,23800.0,11.0,6.0,6.0,5.0,0.0,0.0,1.0
15000.0,0.767859,3.999939691275358E-9,15000.0,81.35333333333334,62.69837476405422,60.870173475097936,52.82509698094113,83.12111520125521,79.17194132102166,75.99029019088603,89.54017180394138,64.32932107422467,15000.0,33856.0,15.0,8.0,8.0,6.0,0.0,0.0,1.0
20000.0,0.951353,6.56522006003393E-9,20000.0,82.565,65.17232955066412,63.509836751778984,56.0388300554715,84.15072042179901,80.62670148341574,76.75787728026535,91.3853904282116,64.835034454467,20000.0,54040.0,27.0,14.0,14.0,8.0,0.0,0.0,1.0
25000.0,1.145926,1.049345509873496E-8,25000.0,83.684,67.38494605145448,66.11281880867327,59.025615268709196,85.1699690965279,81.86708157368304,77.89452683380993,92.4219612566496,65.25267965579259,25000.0,78040.0,41.0,21.0,21.0,9.0,0.0,0.0,1.0
30000.0,1.315066,1.4231672278708882E-8,30000.0,84.67666666666666,69.31346538756486,68.11403204550184,61.521720934125725,86.12896412298964,82.88469414349008,79.09116098642284,93.10748640736094,65.6122411204235,30000.0,85432.0,41.0,21.0,21.0,9.0,0.0,0.0,1.0
35000.0,1.473563,1.800823904780878E-8,35000.0,85.48,70.88993128040232,69.73558837541687,63.56466876971609,86.88583815028902,83.73655913978494,79.99904961034025,93.74462596732587,65.90593212633938,35000.0,92104.0,43.0,22.0,22.0,10.0,0.0,0.0,1.0
40000.0,1.615107,2.147020718496707E-8,40000.0,86.2325,72.35991113834399,71.3698986223031,65.49066299034966,87.59991893900161,84.5261176206131,80.93534159940084,94.20643868219967,66.17057130658624,40000.0,94544.0,45.0,23.0,23.0,10.0,0.0,0.0,1.0
45000.0,1.752015,2.5166166931804688E-8,45000.0,86.69555555555556,73.26609285255381,72.30548616893331,66.6425228437709,88.04154599021274,85.00813822461501,81.49312231918356,94.53107596346625,66.33705568584006,45000.0,104352.0,49.0,25.0,25.0,10.0,0.0,0.0,1.0
50000.0,1.897047,2.940831488412288E-8,50000.0,87.106,74.09419782038617,73.2267441860465,67.81649361022363,88.39068661876722,85.50160793397352,81.9192256341789,94.86027944111777,66.47922703282896,50000.0,113064.0,53.0,27.0,27.0,10.0,0.0,0.0,1.0
55000.0,2.148079,3.704239543320405E-8,55000.0,80.2,58.7638278630566,58.88704318936878,50.500000000000014,83.48899266177453,75.27472527472527,83.60053440213761,75.1246261216351,62.993087026231045,55000.0,117552.0,62.0,26.0,26.0,11.0,0.0,0.0,1.0
60000.0,2.292303,4.01866555482977E-8,60000.0,82.38,63.70520502377638,63.35274542429284,55.67295597484275,84.98124786907603,78.68892114175132,82.82106662236252,81.71313740266265,64.13544340398396,60000.0,84272.0,72.0,31.0,31.0,10.0,0.0,0.0,1.0
