learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),ensemble size,size of class 0,size of class 1
5000.0,0.402405,1.8790077852706115E-8,5000.0,100.0,?,?,?,100.0,?,100.0,?,?,5000.0,180496.0,10.0,0.9999999999999994,8.156750926714144E-230
10000.0,0.656181,3.075030256062746E-8,10000.0,100.0,?,?,?,100.0,?,100.0,?,?,10000.0,182176.0,10.0,0.9999999999999994,2.5E-323
15000.0,0.845155,3.965646982606914E-8,15000.0,100.0,?,?,?,100.0,?,100.0,?,?,15000.0,182176.0,10.0,0.9999999999999994,2.5E-323
20000.0,1.005281,4.72726514397396E-8,20000.0,100.0,?,?,?,100.0,?,100.0,?,?,20000.0,183856.0,10.0,0.9999999999999994,2.5E-323
25000.0,1.130963,5.325054970466428E-8,25000.0,100.0,?,?,?,100.0,?,100.0,?,?,25000.0,183856.0,10.0,0.9999999999999994,2.5E-323
30000.0,1.265088,5.963002810875574E-8,30000.0,100.0,?,?,?,100.0,?,100.0,?,?,30000.0,183856.0,10.0,0.9999999999999994,2.5E-323
35000.0,1.376091,6.495798294742902E-8,35000.0,100.0,?,?,?,100.0,?,100.0,?,?,35000.0,185536.0,10.0,0.9999999999999994,2.5E-323
40000.0,1.47913,6.990367935763465E-8,40000.0,100.0,?,?,?,100.0,?,100.0,?,?,40000.0,185536.0,10.0,0.9999999999999994,2.5E-323
45000.0,1.580925,7.478966588775317E-8,45000.0,100.0,?,?,?,100.0,?,100.0,?,?,45000.0,185536.0,10.0,0.9999999999999994,2.5E-323
50000.0,2.223764,1.3981809459212755E-7,50000.0,91.16,37.803944524495655,-6.76328502415465,-100.90909090909082,95.21748539277213,41.688654353562,92.05020920502092,71.81818181818181,64.00554488151842,50000.0,391024.0,10.0,0.8034624746629554,0.19653752533704452
55000.0,2.795166,2.070274846172995E-7,55000.0,87.03,50.85995458353489,24.152046783625728,-31.808943089430876,92.35033913299911,57.405582922824294,86.83451641526176,88.8211382113821,66.26757401373689,55000.0,454664.0,10.0,0.6979819513263867,0.3020180486736133
60000.0,3.383265,3.152391331497994E-7,60000.0,82.12,57.96025014685699,43.70277078085644,11.572700296735945,87.43676222596964,69.00138696255202,77.98947104537478,98.41740850642928,66.40912579454049,60000.0,711256.0,10.0,0.759112573003221,0.240887426996779
65000.0,4.024804,4.701297843683925E-7,65000.0,83.31,59.83019025230587,47.28363866077067,15.408008109477942,88.4282049504264,70.07351622736239,79.44437523358665,99.03699949315762,66.79846082185283,65000.0,933264.0,10.0,0.8991946281753935,0.10080537182460644
70000.0,4.661513,6.560242027499609E-7,70000.0,84.49333333333333,61.907267418647116,50.46848381601363,20.695533583361737,89.35761346998537,71.43909626719058,80.92317891770946,99.181725196045,67.10158420517254,70000.0,1128568.0,10.0,0.7183390122990567,0.2816609877009434
75000.0,5.311135,8.727070144812266E-7,75000.0,85.16,63.19874659493861,52.42827376182081,24.150268336314856,89.85853891888198,72.3495435066145,81.73680611674023,99.23332481472016,67.26256963041561,75000.0,1289336.0,10.0,0.7010164638005032,0.2989835361994968
80000.0,5.9932,1.1324396265173952E-6,80000.0,85.52,63.90103407462367,53.51823317925012,25.986505827029234,90.12817016634853,72.84321080270068,82.17713461634094,99.26395420159476,67.35003504415118,80000.0,1471984.0,10.0,0.6678868683165985,0.3321131316834014
85000.0,6.676648,1.4224621228997906E-6,85000.0,85.95,64.75111898262715,55.05438259756878,28.169734151329262,90.4484579301593,73.44212715014807,82.69932040444223,99.31833674164963,67.4569598236705,85000.0,1640320.0,10.0,0.8934775986967763,0.10652240130322377
90000.0,7.328501,1.7263987609951033E-6,90000.0,86.22,65.271122578287,56.106661812886784,29.426397424641497,90.65183261295137,73.79801162601184,83.02563374281048,99.3854258121159,67.52981925692649,90000.0,1802336.0,10.0,0.8323439772347262,0.16765602276527386
95000.0,7.872157,2.0039167634025214E-6,95000.0,86.4825,65.8672484178693,57.12813193783697,31.059543542011962,90.83543788877778,74.25360697109662,83.32866871909694,99.41348973607037,67.59107900736001,95000.0,1973192.0,10.0,0.8504476705897716,0.1495523294102284
100000.0,8.373007,2.2809545497223735E-6,100000.0,86.72,66.41888334670317,58.039601179609605,32.55079006772007,91.0,74.67796610169492,83.59712230215828,99.45823927765237,67.64897663302281,100000.0,2138128.0,10.0,0.8382986327209996,0.16170136727900036
