learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),ensemble size,size of class 0,size of class 1,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
5000.0,0.741888,6.306259155273438E-8,5000.0,96.94,93.87795474712193,93.91891891891892,93.74744585206376,96.87052566987114,97.00645666210134,95.63812600969305,98.21711568938193,69.61595393641372,5000.0,328576.0,10.0,0.518143019154826,0.481856980845174,5537.4,46.729005981296005,26665.6,4453.6076562215885,12.4,2.3190036174568114,6.7,1.1595018087284057,6.7,1.1595018087284057,3.5999999999999996,0.5163977794943222,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,1.270857,1.3465424314762155E-7,10000.0,97.92999999999999,95.85965121701851,95.89448631495438,95.8207147183525,97.90167257982768,97.9575727676369,96.92894419911681,98.92387405340773,69.97371260918712,10000.0,523160.0,10.0,0.47836194436290735,0.5216380556370926,11075.199999999999,82.68924422868496,45501.6,4518.767265527182,21.599999999999998,1.8973665961010275,11.299999999999999,0.9486832980505138,11.299999999999999,0.9486832980505138,4.8,0.42163702135578385,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,1.608411,1.9142417617763081E-7,15000.0,98.36,96.72001492757651,96.72480362135536,96.68909825033649,98.34610730133119,98.37366124553748,97.49400159957344,99.2264603894372,70.12853591602541,15000.0,650096.0,10.0,0.5289545573707779,0.471045442629222,16639.8,60.12727242182943,57787.2,3903.876500778852,27.6,2.6749870196985164,14.3,1.3374935098492582,14.3,1.3374935098492582,5.2,0.6324555320336759,0.0,0.0,0.0,0.0,1.0,0.0
20000.0,1.962062,2.626368828428288E-7,20000.0,98.585,97.17010538527543,97.16006021073758,97.10574759664553,98.57753204322694,98.59238995274806,97.78619864379738,99.38828720417168,70.20941636418313,20000.0,778368.0,10.0,0.5984789987062809,0.40152100129371915,22183.699999999997,82.15574640076397,70259.2,6666.713813166625,32.800000000000004,3.8239014399199966,16.900000000000002,1.9119507199599983,16.900000000000002,1.9119507199599983,5.8,0.42163702135578385,0.0,0.0,0.0,0.0,1.0,0.0
25000.0,2.331538,3.4761309098659286E-7,25000.0,98.72,97.44011926996296,97.43507534466175,97.37941200556874,98.7161999518575,98.72377761824997,97.98502707868748,99.46158791385406,70.25784920429558,25000.0,889024.0,10.0,0.4698727184314916,0.5301272815685085,27739.699999999997,147.44494264338618,81012.0,6657.964720710242,37.4,3.6270588023294517,19.2,1.8135294011647258,19.2,1.8135294011647258,6.1000000000000005,0.5676462121975469,0.0,0.0,0.0,0.0,1.0,0.0
30000.0,2.734169,4.4894834099130497E-7,30000.0,98.83666666666666,97.6734020972269,97.66305075666264,97.63052481499082,98.83132973914208,98.8419550718386,98.13140045218779,99.54551530544045,70.2988114689054,30000.0,972872.0,10.0,0.648776427046345,0.351223572953655,33343.0,169.12257224996495,89191.2,6896.453143142171,40.400000000000006,3.4058772731852827,20.700000000000003,1.7029386365926413,20.700000000000003,1.7029386365926413,6.2,0.6324555320336759,0.0,0.0,0.0,0.0,1.0,0.0
35000.0,3.186959,5.72610442654954E-7,35000.0,98.92571428571428,97.85151766066032,97.84193307696722,97.8119180633147,98.92356140853134,98.92785856857712,98.25968264801229,99.5980938163863,70.33096339173781,35000.0,1055704.0,10.0,0.45059089756801,0.54940910243199,38948.49999999999,172.17126486276482,97192.0,7048.38995011548,44.6,3.3730961708462712,22.8,1.6865480854231356,22.8,1.6865480854231356,6.3,0.6749485577105528,0.0,0.0,0.0,0.0,1.0,0.0
40000.0,3.596533,6.946399479400781E-7,40000.0,99.00999999999999,98.02007072307377,98.01344436640915,97.98708890357342,99.00856241550248,99.01143342153877,98.4025082114064,99.62322917713252,70.36080894015839,40000.0,1151688.0,10.0,0.5870262470529477,0.41297375294705213,44517.899999999994,157.7772339583742,106515.20000000001,8291.029219048207,48.6,4.695151163109069,24.8,2.3475755815545347,24.8,2.3475755815545347,6.6,0.5163977794943222,0.0,0.0,0.0,0.0,1.0,0.0
45000.0,3.972019,8.1316601033426E-7,45000.0,99.07333333333334,98.14672989566665,98.14435742257032,98.11576521621255,99.0735186296074,99.07314796292593,98.49796783884078,99.65569665533893,70.38353225261214,45000.0,1220176.0,10.0,0.47956843090577195,0.520431569094228,50079.899999999994,166.20298834056229,113163.20000000001,8430.70552998581,51.6,4.221637386396683,26.3,2.1108186931983415,26.3,2.1108186931983415,6.699999999999999,0.6749485577105528,0.0,0.0,0.0,0.0,1.0,0.0
50000.0,4.259201,9.089621260596647E-7,50000.0,99.118,98.23605630508273,98.22941341791463,98.2097913452951,99.11770001800613,99.11829977807545,98.55966259499462,99.68230988860739,70.39921385988661,50000.0,1289416.0,10.0,0.5159920771407429,0.48400792285925726,55695.3,150.86642362625827,119922.40000000001,8741.184501478558,54.0,4.447221354708778,27.5,2.223610677354389,27.5,2.223610677354389,7.0,0.47140452079103173,0.0,0.0,0.0,0.0,1.0,0.0
