learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.354272,1.0550796323352389E-9,5000.0,80.4,21.223562064740133,39.729397293972966,6.399235912129932,88.62317158114696,29.292929292929287,96.55957500632431,19.38872970391595,53.839647266266574,5000.0,11512.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
10000.0,0.528371,1.952987818254365E-9,10000.0,81.42,31.91205676233112,43.05853509040762,10.801728276524278,88.94705532421177,41.755485893416925,94.42970822281167,31.973115698511762,56.21450522803777,10000.0,19936.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
15000.0,0.656574,3.0384514667093756E-9,15000.0,82.50666666666666,39.98194517844741,46.44897959183672,15.382134795227318,89.39026362607149,50.189825360668195,92.89856290444575,42.631409222831344,58.208670343703325,15000.0,32728.0,15.0,8.0,8.0,4.0,0.0,0.0,1.0
20000.0,0.794166,4.719112012535333E-9,20000.0,83.39,44.64532684585004,48.89230769230768,18.498527968596644,89.83289465630165,54.65465465465464,92.1627731725697,49.116781157998034,59.4305380950248,20000.0,47216.0,25.0,13.0,13.0,6.0,0.0,0.0,1.0
25000.0,0.923375,6.607305924925538E-9,25000.0,83.908,47.49171786591808,49.73135074347121,19.764658954926215,90.0825835079502,57.36089030206677,91.41899329530672,53.968887116074995,60.288448398383444,25000.0,56488.0,27.0,14.0,14.0,7.0,0.0,0.0,1.0
30000.0,1.030731,8.269468856354555E-9,30000.0,84.32,50.074042685334966,51.152647975077855,22.04176334106728,90.26046627189531,59.801743291745005,90.94967871150797,57.988067616837924,61.020026697869014,30000.0,59848.0,27.0,14.0,14.0,7.0,0.0,0.0,1.0
35000.0,1.143343,1.0347220504449473E-8,35000.0,84.84857142857143,51.845131722744455,52.954222853087295,24.929218573046448,90.58332593447571,61.2495432955791,91.30154639175258,59.32899207248018,61.365816719129704,35000.0,71320.0,33.0,17.0,17.0,8.0,0.0,0.0,1.0
40000.0,1.231323,1.210596900433302E-8,40000.0,85.4225,53.21258435606151,54.45242930792064,27.285197655568016,90.968511376485,62.227116667746316,91.82327006660205,59.89524878413768,61.58703574023102,40000.0,77272.0,35.0,18.0,18.0,9.0,0.0,0.0,1.0
45000.0,1.33118,1.4328233647263713E-8,45000.0,85.84888888888888,54.09192574730408,55.666945140629345,29.078962022496924,91.26234906695939,62.803738317757016,92.32392215651981,59.873037086535255,61.68406586045035,45000.0,86024.0,41.0,21.0,21.0,10.0,0.0,0.0,1.0
50000.0,1.433339,1.6829436953283018E-8,50000.0,92.16,75.9301758963799,76.06837606837607,61.341222879684395,95.07042253521128,80.859375,94.87951807228916,81.49606299212599,66.40323430835564,50000.0,94640.0,45.0,23.0,23.0,10.0,0.0,0.0,1.0
55000.0,1.523426,1.9144705631252792E-8,55000.0,91.18,73.61445999389723,72.95308187672495,56.50887573964499,94.40355329949239,79.19811320754717,93.3375156838143,82.70935960591133,66.34132861379203,55000.0,99344.0,45.0,23.0,23.0,10.0,0.0,0.0,1.0
60000.0,1.615035,2.1690011935101614E-8,60000.0,90.58,70.86927565804515,69.05387647831802,51.4933058702369,94.09256239809356,76.76369018253575,93.1000248200546,80.12358393408857,65.80722011188118,60000.0,107400.0,51.0,26.0,26.0,10.0,0.0,0.0,1.0
65000.0,1.700226,2.417512648842401E-8,65000.0,90.03999999999999,69.27796556467098,68.29035339063992,50.24975024975025,93.74764595103578,75.52825552825554,93.36084021005252,76.77322677322678,65.21772515644794,65000.0,112760.0,53.0,27.0,27.0,10.0,0.0,0.0,1.0
70000.0,1.788245,2.6971171332730187E-8,70000.0,89.86,68.75338967173185,67.71386117597112,49.38435940099832,93.63251978063381,75.11859970554556,93.23051271363067,76.40599001663894,65.12228933519414,70000.0,122792.0,57.0,29.0,29.0,10.0,0.0,0.0,1.0
75000.0,1.871232,2.9732230280836422E-8,75000.0,90.015,69.11808360280654,68.39689824339294,50.11241568823384,93.7376524820471,75.37911478239427,93.43001812839907,76.36772420684487,65.15323137328723,75000.0,128608.0,59.0,30.0,30.0,11.0,0.0,0.0,1.0
80000.0,1.955801,3.2653388956354724E-8,80000.0,89.968,69.02178841395322,68.21695602585226,49.82996599319867,93.70481927710843,75.31496062992126,93.32533373331333,76.53530706141228,65.16529766576794,80000.0,133520.0,61.0,31.0,31.0,11.0,0.0,0.0,1.0
85000.0,2.035007,3.545470654136605E-8,85000.0,89.97,69.17269639208742,68.46242532229327,50.157362928606965,93.69592088998763,75.47477382019724,93.31469348579058,76.69372204737452,65.19363763688239,85000.0,136712.0,61.0,31.0,31.0,11.0,0.0,0.0,1.0
90000.0,2.124993,3.881961028609011E-8,90000.0,89.90285714285714,69.02488117176611,68.36451526273385,49.86522911051212,93.64959568733154,75.37282229965156,93.22743372330149,76.72010214214782,65.18196373718908,90000.0,144544.0,67.0,34.0,34.0,11.0,0.0,0.0,1.0
95000.0,2.206319,4.1996513534751205E-8,95000.0,90.03,69.33908663691606,68.82670210271242,50.496524329692164,93.73487919062433,75.60259390676617,93.3915602304032,76.70059582919563,65.20969177576268,95000.0,151000.0,69.0,35.0,35.0,11.0,0.0,0.0,1.0
100000.0,2.285822,4.5265097926474285E-8,100000.0,90.03777777777778,69.23532782023985,68.79003063213591,50.32686980609422,93.74869270564612,75.48531743861759,93.43988881167478,76.4764542936288,65.17598160083658,100000.0,158920.0,73.0,37.0,37.0,11.0,0.0,0.0,1.0
