learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.438845,1.5612578950822353E-9,5000.0,79.88,4.908714256168704,37.203495630461916,1.0816125860373549,88.71438187121382,7.366482504604052,99.27190559879487,3.933136676499508,50.794941252868476,5000.0,13752.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
10000.0,0.632885,2.589720394462347E-9,10000.0,79.86,6.166019985612735,36.486912645853046,-0.19900497512441148,88.66118680328792,10.008936550491509,98.54818523153942,5.5721393034825875,51.01968358756794,10000.0,20488.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
15000.0,0.7835,3.8434327580034736E-9,15000.0,80.44666666666667,17.649531380067742,38.7810477979545,3.2651715039578075,88.75340312128533,25.197653659780666,96.6995320855615,16.29287598944591,53.14894356311501,15000.0,32176.0,15.0,8.0,8.0,6.0,0.0,0.0,1.0
20000.0,0.930827,5.320410995433728E-9,20000.0,81.375,27.359296908197162,41.52276295133437,6.26572722697532,89.07976898947553,36.74647648157582,94.80219643079994,27.226975339708105,55.23340741130046,20000.0,38752.0,17.0,9.0,9.0,7.0,0.0,0.0,1.0
25000.0,1.104791,7.428426984697581E-9,25000.0,82.06,34.5184322276607,44.07730673316708,10.51476456504389,89.3013048352854,44.485703676197545,93.64618771262757,35.85395051875499,56.899063751388425,25000.0,46840.0,21.0,11.0,11.0,8.0,0.0,0.0,1.0
30000.0,1.274728,9.87064975210362E-9,30000.0,82.65666666666667,39.302234446167446,46.026970954356855,13.700447835461919,89.53518775518413,49.39208248224881,92.85386508698011,42.113119920384804,58.087646063376695,30000.0,55552.0,25.0,13.0,13.0,9.0,0.0,0.0,1.0
35000.0,1.420698,1.2155132577237155E-8,35000.0,83.38571428571429,43.17735110218489,48.12667261373773,17.106200997861713,89.90679186989048,53.0556228303867,92.54600678935144,46.84248039914469,59.03145076747144,35000.0,60496.0,27.0,14.0,14.0,10.0,0.0,0.0,1.0
40000.0,1.544362,1.4417348423351844E-8,40000.0,84.0875,45.75646613390399,50.20341104678455,20.337922403003766,90.32307107563665,55.254833040421794,92.79912527335208,49.18648310387985,59.578857067174404,40000.0,70712.0,33.0,17.0,17.0,11.0,0.0,0.0,1.0
45000.0,1.660873,1.6704242719958225E-8,45000.0,84.56,47.262550925895965,51.61559888579388,22.559072670530544,90.6156298117183,56.47162009773212,93.1081381147996,50.234061524743645,59.86280139609723,45000.0,75872.0,35.0,18.0,18.0,11.0,0.0,0.0,1.0
50000.0,1.79313,1.9626475773337814E-8,50000.0,91.7,73.6550489876429,73.56687898089173,57.260556127703424,94.83895037930606,78.81572230729965,94.66236345580934,79.42386831275721,65.97087080078725,50000.0,85408.0,41.0,21.0,21.0,12.0,0.0,0.0,1.0
55000.0,1.922392,2.296567757303516E-8,55000.0,91.64,73.04732374110368,73.2051282051282,57.19406041986688,94.82737284989481,78.2178217821782,95.23987074322645,76.81678607983623,65.5851844594232,55000.0,99856.0,49.0,25.0,25.0,13.0,0.0,0.0,1.0
60000.0,2.045888,2.634634042158723E-8,60000.0,94.38,81.21075990908415,81.90598840952993,70.91097308488612,96.56100844449882,84.63641334062328,97.79375309866137,80.12422360248446,66.69294878417543,60000.0,105816.0,53.0,27.0,27.0,13.0,0.0,0.0,1.0
65000.0,2.159847,2.976522489761313E-8,65000.0,94.45,82.19631402750814,82.80136349550666,71.96969696969695,96.56069901468675,85.63292777633963,97.14463840399003,83.53535353535354,67.20862889900067,65000.0,115968.0,57.0,29.0,29.0,13.0,0.0,0.0,1.0
70000.0,2.269724,3.3299507836086885E-8,70000.0,94.56666666666666,82.732591358787,83.06317539484621,72.63263935527199,96.62288153151286,86.10874382137378,96.98053568457827,84.82202820685023,67.41709054301967,70000.0,124336.0,61.0,31.0,31.0,13.0,0.0,0.0,1.0
75000.0,2.383477,3.7209898144420654E-8,75000.0,94.83500000000001,83.55036343664597,83.74252439408248,73.7883785841157,96.7918258331004,86.75810793488013,97.03593000809515,85.86653133722405,67.62071822772204,75000.0,132880.0,65.0,33.0,33.0,13.0,0.0,0.0,1.0
80000.0,2.491294,4.108135424347388E-8,80000.0,95.056,84.43291387408338,84.52679018527792,75.12577983497685,96.91770573566085,87.51515151515152,97.00963506564825,87.18051921915878,67.8583366810606,80000.0,138800.0,67.0,34.0,34.0,13.0,0.0,0.0,1.0
85000.0,2.599905,4.518856997912129E-8,85000.0,95.27666666666667,85.19800267259097,85.19640618470538,76.16885301042717,97.05068165261733,88.14721873693016,96.92358859233391,88.61419441641439,68.10612729570451,85000.0,146176.0,71.0,36.0,36.0,13.0,0.0,0.0,1.0
90000.0,2.698583,4.908619558024738E-8,90000.0,95.43142857142857,85.7535468742546,85.62825813410029,76.9230769230769,97.14265291899716,88.61029987890876,96.82946813437356,89.76764323856257,68.3002766050285,90000.0,152680.0,73.0,37.0,37.0,13.0,0.0,0.0,1.0
95000.0,2.8027,5.326933092955086E-8,95000.0,95.5525,86.22426554969903,86.02733270499527,77.619826393257,97.21207942204322,89.01105689048119,96.77077158278993,90.64033211724745,68.44908759436414,95000.0,155304.0,77.0,39.0,39.0,13.0,0.0,0.0,1.0
100000.0,2.898568,5.729544557217095E-8,100000.0,95.63777777777777,86.57079183482251,86.309108662296,78.08173291648056,97.25987241586286,89.30886117313872,96.65408944623238,91.54756587762394,68.59330421474394,100000.0,162336.0,77.0,39.0,39.0,13.0,0.0,0.0,1.0
