learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.391392,2.4365615844726563E-9,5000.0,95.16,84.61932707395027,85.73113207547169,77.03984819734345,96.99304174950298,87.60245901639344,98.91028890015205,81.11954459203035,67.08759823771128,5000.0,24064.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0
10000.0,0.577572,4.260662645101547E-9,10000.0,96.73,89.66600267836988,90.10290556900728,84.24855491329483,97.96426570379133,91.69418338836678,99.29328621908127,86.9460500963391,68.23476685594748,10000.0,37872.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0
15000.0,0.687174,5.44722568243742E-9,15000.0,97.41333333333333,91.75433915151129,92.04755072760811,87.29118899443169,98.39403973509934,93.35616438356165,99.48941156775759,89.28922371437929,68.69836884565326,15000.0,41848.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0
20000.0,0.816808,7.080046339995332E-9,20000.0,97.69,92.64070201203684,92.84386617100373,88.60103626943004,98.56548469229335,94.07236335642803,99.52969210509814,90.45151739452257,68.9168356607478,20000.0,48688.0,23.0,12.0,12.0,5.0,0.0,0.0,1.0
25000.0,0.94517,9.140495446821055E-9,25000.0,97.86399999999999,93.16896662869804,93.34993773349936,89.38791732909378,98.67513521560066,94.4914380028884,99.58934294871796,91.01748807631161,69.0302163956172,25000.0,62048.0,31.0,16.0,16.0,5.0,0.0,0.0,1.0
30000.0,1.075219,1.1745599791821508E-8,30000.0,98.03666666666668,93.71505900033715,93.87479201331116,90.19640479360855,98.78257993840558,94.93071692916773,99.5998666222074,91.79427430093209,69.17263565224681,30000.0,77432.0,39.0,20.0,20.0,5.0,0.0,0.0,1.0
35000.0,1.188459,1.4151796005252337E-8,35000.0,98.17142857142858,94.14243746942171,94.27446770441941,90.83882049813916,98.86637381323509,95.27466036621381,99.6216177625473,92.35614085313483,69.27801935240393,35000.0,82136.0,39.0,20.0,20.0,5.0,0.0,0.0,1.0
40000.0,1.271252,1.601744246358673E-8,40000.0,98.285,94.50478436423386,94.61622979124157,91.38948161164805,98.93686266001302,95.56675714101073,99.64723878500297,92.80783230827161,69.36408852808394,40000.0,87104.0,43.0,22.0,22.0,6.0,0.0,0.0,1.0
45000.0,1.35238,1.802724104995529E-8,45000.0,98.38888888888889,94.85116646859164,94.95967741935485,91.92290552584672,99.00042740345508,95.84979105844639,99.66411281367978,93.27094474153299,69.45053231531288,45000.0,95760.0,47.0,24.0,24.0,6.0,0.0,0.0,1.0
50000.0,1.432122,2.012664491724637E-8,50000.0,98.46000000000001,95.07486335624141,95.17059708981435,92.26130653266334,99.04475982532752,96.02929042904292,99.6729088639201,93.57788944723619,69.50733743842378,50000.0,101768.0,49.0,25.0,25.0,6.0,0.0,0.0,1.0
55000.0,1.534756,2.064471757453349E-8,55000.0,96.5,88.98379472138694,89.20419494139419,82.39436619718307,91.1660777385159,97.8176830028682,90.84507042253522,97.90314528207689,68.6928336336135,55000.0,19512.0,63.0,32.0,32.0,3.0,0.0,0.0,1.0
60000.0,1.607179,2.122927708965209E-8,60000.0,97.23,91.05744978354511,91.38145612943374,85.86013272077592,92.76951187679458,98.28684519760034,90.70954568657478,98.8185549061062,68.83460259794506,60000.0,31200.0,67.0,34.0,34.0,4.0,0.0,0.0,1.0
65000.0,1.678276,2.191407948525416E-8,65000.0,97.46000000000001,91.89764268612753,92.1264724116553,87.32534930139721,93.4726743189995,98.42320903861275,90.75182967398536,99.14123728530933,68.90084668552606,65000.0,37232.0,69.0,35.0,35.0,4.0,0.0,0.0,1.0
70000.0,1.749539,2.2670831754803663E-8,70000.0,97.78,92.92064149128791,93.08518922286248,88.91939106563514,94.297456974056,98.62171726578507,91.61467431994011,99.32470455824424,69.09040795909812,70000.0,41048.0,71.0,36.0,36.0,5.0,0.0,0.0,1.0
