learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes)
5000.0,1.807998,1.465010115168989E-6,5000.0,78.38000000000001,56.459241338732134,47.65133171912835,27.74064171122997,82.12336695882256,72.65368074879838,70.86187214611871,95.98930481283422,64.58544281781944,5000.0,3132168.0
10000.0,6.08067,8.339927115303775E-6,10000.0,79.86,58.916673058313016,51.49325626204239,32.41610738255034,83.57527320176153,73.97260273972603,72.99145299145299,96.04026845637584,65.00609999219859,10000.0,6219712.0
15000.0,13.657028,2.6606335082646044E-5,15000.0,80.24666666666667,59.51314993213841,52.37100144671274,32.842248413417956,84.00885099033947,74.16964519222388,73.50774461654703,96.41885766092474,65.17794916178933,15000.0,9319552.0
20000.0,25.115267,6.331360122380365E-5,20000.0,80.075,59.19702697968346,52.155120662744615,32.73126266036461,83.83301553815569,74.04077910233862,73.40153452685422,95.93180283592167,65.06407176060685,20000.0,1.2383304E7
25000.0,39.065137,1.1905564916412243E-4,25000.0,80.42,60.04537630696267,53.175817868758365,34.83759318423855,84.00901636666558,74.75372633967714,73.52470265324794,96.47231096911608,65.19145143773915,25000.0,1.5445968E7
30000.0,57.208338,2.0644748825483853E-4,30000.0,80.39333333333335,60.004872488117435,53.11653116531166,34.702486678508016,83.98409845885749,74.72716335825385,73.46608231707317,96.53641207815275,65.19250232872372,30000.0,1.8619128E7
35000.0,78.229007,3.243971410856272E-4,35000.0,80.73428571428572,60.566609985822595,53.592567102546454,35.578484761631806,84.32917334820702,74.99907307849172,73.95345045448987,96.62749593961976,65.30332043512597,35000.0,2.1689648E7
40000.0,103.263557,4.8484999110984305E-4,40000.0,80.50500000000001,60.174064262303574,53.09191530317614,34.913613220933165,84.10712102066604,74.79149156268183,73.642885185053,96.55287538602788,65.22954862849369,40000.0,2.4774792E7
45000.0,130.318876,6.798169688153681E-4,45000.0,80.68888888888888,60.54285444564229,53.668159522286196,35.62009186546154,84.25496448760691,75.03447483337165,73.80801218970224,96.74766632093643,65.29848361766119,45000.0,2.7855488E7
50000.0,160.863408,9.243729488469743E-4,50000.0,80.562,60.2739807776588,53.34357448034179,34.9682167949147,84.1671418098884,74.83102421338857,73.69276850663243,96.67447306791568,65.26240142198036,50000.0,3.094904E7
55000.0,195.56848,0.0012293824238851585,55000.0,79.3,58.50957077970579,50.97110374230224,32.22003929273086,82.7125438449975,74.2088213306753,71.29283040598906,97.51146037982973,64.96235271020801,55000.0,3.3972128E7
60000.0,233.196447,0.0015918821644407574,60000.0,78.97,58.03793944932527,50.295438430631044,31.162029459901785,82.34997901804448,73.98886827458257,70.64074874010079,97.9050736497545,64.91259939138459,60000.0,3.7239112E7
65000.0,273.665207,0.0020137457596852114,65000.0,78.97999999999999,57.964401594215275,49.912629070691004,30.779363336992294,82.42768767764588,73.84921622294102,70.79942556247009,97.73874862788145,64.91112658673232,65000.0,4.0295312E7
70000.0,319.061352,0.002522449239257649,70000.0,79.11500000000001,58.17077483667576,50.42136498516321,31.152134498104505,82.57332387667404,73.94423304846859,71.02562262255077,97.69243448162189,64.9457575797243,70000.0,4.3315976E7
75000.0,364.663108,0.0030706797888512332,75000.0,79.616,59.0479390290287,51.62790697674418,32.850177889049945,83.04385439542156,74.4510177479194,71.67308023663202,97.83897746738701,65.09839815694758,75000.0,4.6471216E7
80000.0,413.753174,0.003699633488316706,80000.0,79.56666666666666,58.975115670431,51.61417633593811,32.61514785093986,82.99583911234396,74.40501043841337,71.5686743529637,97.94437726723095,65.09858900548356,80000.0,4.9525336E7
85000.0,465.057594,0.004397080866215457,85000.0,79.42571428571429,58.75663252619905,51.42009040005397,32.48640540033752,82.82900541288124,74.33987813134732,71.37338703049232,97.796737296081,65.0327079873223,85000.0,5.2548344E7
90000.0,519.800752,0.005185803010047803,90000.0,79.4275,58.701780715579446,51.247111795722475,32.260454395785295,82.87088112237464,74.25138458650146,71.47063047536982,97.67039841949293,65.02711528563732,90000.0,5.569248E7
95000.0,578.151837,0.0060727897305660125,95000.0,79.69777777777777,59.19691525820993,51.92338051886545,33.30413199007155,83.10713361192265,74.56428531655438,71.794134560092,97.75879690465761,65.10624614135529,95000.0,5.875848E7
100000.0,640.521686,0.00707014385887507,100000.0,79.706,59.20316144033768,52.06217224925592,33.31361724500526,83.11956214336811,74.56190929830278,71.8203771849126,97.73264984227129,65.10626448875405,100000.0,6.1812608E7
