drift,unbalance,type,alg,F1_0,F1_1,F1_0_std,F1_1_std
sine_P(y),1,incremental,UOB,98.40462686350568,94.58036248321693,0.0,1.4210854715202004e-14
sine_P(y),1,incremental,CSMOTE,96.6306832781323,91.93287610734868,0.0,0.0
sine_P(y),1,incremental,RebalanceStream,97.21222693364803,93.57971730157962,0.0,0.0
sine_P(y),2,incremental,improved_OOB,99.29619565616777,98.42540364220574,1.4210854715202004e-14,1.4210854715202004e-14
sine_P(y),2,incremental,WEOB1,99.19876266981477,98.09646693658878,0.0,1.4210854715202004e-14
sine_P(y),2,incremental,OOB,99.33197016305141,98.44344387366252,0.0,0.0
sine_P(y),2,incremental,ESOS_ELM,95.1875442715925,79.32635522738295,0.1962676100121577,0.0712337747181316
sine_P(y),2,incremental,improved_UOB,98.56097673928278,96.84373273135517,0.0,0.0
sine_P(y),2,incremental,WEOB2,98.3511321138681,96.38275111904463,1.4210854715202004e-14,1.4210854715202004e-14
sine_P(y),2,incremental,UOB,98.55683959548938,96.69352921941831,1.4210854715202004e-14,0.0
sine_P(y),2,incremental,CSMOTE,97.637939598043,96.67757574789115,0.0,0.0
sine_P(y),2,incremental,RebalanceStream,97.06340334882798,95.60598947045503,1.4210854715202004e-14,0.0
sine_P(y),2,sudden,improved_OOB,99.20618927651536,98.35665889809317,0.0,1.4210854715202004e-14
sine_P(y),2,sudden,WEOB1,99.17844201478128,98.02574459550907,1.4210854715202004e-14,0.0
sine_P(y),2,sudden,OOB,99.28182063743928,98.3881450708242,0.0,0.0
sine_P(y),2,sudden,ESOS_ELM,94.93313648897184,78.69166337593633,0.13579497037231328,0.06633803048357963
sine_P(y),2,sudden,improved_UOB,98.59528299478792,96.73879909849549,0.0,0.0
sine_P(y),2,sudden,WEOB2,98.28799883951993,96.22914195611023,1.4210854715202004e-14,1.4210854715202004e-14
sine_P(y),2,sudden,UOB,98.54660002125885,96.57561807585576,0.0,1.4210854715202004e-14
sine_P(y),2,sudden,CSMOTE,96.74078630340048,96.4154726622188,0.0,0.0
sine_P(y),2,sudden,RebalanceStream,96.64679751896419,96.31191762263052,1.4210854715202004e-14,0.0
sine_P(y_x),4,incremental,improved_OOB,95.32971207265192,93.29546337295213,1.4210854715202004e-14,1.4210854715202004e-14
sine_P(y_x),4,incremental,WEOB1,95.28325986849606,93.34683031732847,0.0,0.0
sine_P(y_x),4,incremental,OOB,94.77503955958369,93.13852980273046,1.4210854715202004e-14,0.0
sine_P(y_x),4,incremental,ESOS_ELM,89.01231824207127,74.93645020373131,0.03268753302831734,0.04803407545834597
sine_P(y_x),4,incremental,improved_UOB,94.9095522498391,93.00876158125003,0.0,0.0
sine_P(y_x),4,incremental,WEOB2,71.35189098425414,70.70895214585423,1.4210854715202004e-14,1.4210854715202004e-14
sine_P(y_x),4,incremental,UOB,93.89057019255799,92.05309031531894,1.4210854715202004e-14,1.4210854715202004e-14
sine_P(y_x),4,incremental,CSMOTE,93.94455586497146,91.45754435062331,0.0,1.4210854715202004e-14
sine_P(y_x),4,incremental,RebalanceStream,94.96201433279204,91.82647673998568,0.0,1.4210854715202004e-14
sine_P(y_x),4,sudden,improved_OOB,98.22359721079467,97.37782426234756,0.0,0.0
sine_P(y_x),4,sudden,WEOB1,98.16518366461779,97.307243083837,1.4210854715202004e-14,1.4210854715202004e-14
sine_P(y_x),4,sudden,OOB,97.90338882748314,96.88332214492132,0.0,1.4210854715202004e-14
sine_P(y_x),4,sudden,ESOS_ELM,86.67165758362732,71.7685724888328,3.93085253765572,4.677276685573811
sine_P(y_x),4,sudden,improved_UOB,97.53964914326443,96.44076159615295,1.4210854715202004e-14,0.0
sine_P(y_x),4,sudden,WEOB2,84.7649115919226,80.77868144521389,1.4210854715202004e-14,1.4210854715202004e-14
sine_P(y_x),4,sudden,UOB,97.90338882748314,96.88332214492132,0.0,1.4210854715202004e-14
sine_P(y_x),4,sudden,CSMOTE,96.60332276189447,95.01468207824777,0.0,1.4210854715202004e-14
sine_P(y_x),4,sudden,RebalanceStream,97.90672160976168,96.8542575130366,0.0,0.0
sine_P(y_x),3,sudden,improved_OOB,98.5415863861219,96.66984114142164,0.0,0.0
sine_P(y_x),3,sudden,WEOB1,98.28143976947284,96.13267484338247,0.0,0.0
sine_P(y_x),3,sudden,OOB,98.63199728574564,96.85699640377868,1.4210854715202004e-14,0.0
sine_P(y_x),3,sudden,ESOS_ELM,90.91557489037976,72.00873155630549,3.0036345765140315,4.011993489991428
sine_P(y_x),3,sudden,improved_UOB,97.63121016699145,94.80046511559222,1.4210854715202004e-14,1.4210854715202004e-14
sine_P(y_x),3,sudden,WEOB2,85.25477163081715,74.83914280664942,0.0,0.0
sine_P(y_x),3,sudden,UOB,97.50187084672783,94.5308835932797,0.0,0.0
sine_P(y_x),3,sudden,CSMOTE,96.21744671303809,91.92696433523113,1.4210854715202004e-14,1.4210854715202004e-14
sine_P(y_x),3,sudden,RebalanceStream,97.94380597746468,95.24269241694243,0.0,0.0
sine_P(y_x),3,incremental,improved_OOB,96.29910743536911,92.21763802687641,1.4210854715202004e-14,0.0
sine_P(y_x),3,incremental,WEOB1,96.00534568782356,91.93095954999987,1.4210854715202004e-14,1.4210854715202004e-14
sine_P(y_x),3,incremental,OOB,95.6257991367194,91.76804697075117,0.0,1.4210854715202004e-14
sine_P(y_x),3,incremental,ESOS_ELM,90.58143646630012,71.32760358883365,0.03016433038782981,0.07143007472751711
sine_P(y_x),3,incremental,improved_UOB,95.22071845301912,90.70403490206182,0.0,0.0
sine_P(y_x),3,incremental,WEOB2,76.2111272731673,66.44465135262926,1.4210854715202004e-14,1.4210854715202004e-14
sine_P(y_x),3,incremental,UOB,94.54374298479607,89.71429766573678,1.4210854715202004e-14,0.0
sine_P(y_x),3,incremental,CSMOTE,93.65412766011522,87.33499098786805,0.0,0.0
sine_P(y_x),3,incremental,RebalanceStream,95.81355992696139,90.08169036500884,0.0,0.0
sine_P(y_x),1,sudden,improved_OOB,99.18868923362876,92.92694068503818,0.0,0.0
sine_P(y_x),1,sudden,WEOB1,99.0930482579814,92.21396403612525,0.0,0.0
sine_P(y_x),1,sudden,OOB,99.17381476291817,92.76163926099011,0.0,1.4210854715202004e-14
sine_P(y_x),1,sudden,ESOS_ELM,96.1328861909614,63.7334893514991,0.032130665783044514,0.1888434462897944
sine_P(y_x),1,sudden,improved_UOB,95.46941631009848,73.80763284904243,0.0,0.0
sine_P(y_x),1,sudden,WEOB2,79.25481509026527,49.95918923319783,1.4210854715202004e-14,0.0
sine_P(y_x),1,sudden,UOB,93.05908870215173,70.22389921386392,0.0,0.0
sine_P(y_x),1,sudden,CSMOTE,90.81540119495841,61.50618478061161,0.0,0.0
sine_P(y_x),1,sudden,RebalanceStream,98.5394399991234,86.5884027417296,0.0,0.0
sine_P(y_x),1,incremental,improved_OOB,98.11148168111342,85.88897019550386,0.0,1.4210854715202004e-14
sine_P(y_x),1,incremental,WEOB1,97.20914494685817,85.0041411322161,1.4210854715202004e-14,0.0
sine_P(y_x),1,incremental,OOB,97.86368421093144,85.31063258813097,0.0,0.0
sine_P(y_x),1,incremental,ESOS_ELM,95.55172759288413,65.13053307087046,0.024186142795013087,0.17319618726244876
sine_P(y_x),1,incremental,improved_UOB,93.77085789073978,69.97839221512496,0.0,0.0
sine_P(y_x),1,incremental,WEOB2,70.24863718871731,44.76897008992591,1.4210854715202004e-14,0.0
sine_P(y_x),1,incremental,UOB,92.3310202916326,67.82048518047802,0.0,0.0
sine_P(y_x),1,incremental,CSMOTE,90.476780459156,58.97915780884076,0.0,0.0
sine_P(y_x),1,incremental,RebalanceStream,97.88084532667135,74.51133049752437,1.4210854715202004e-14,1.4210854715202004e-14
sine_P(y_x),2,incremental,improved_OOB,97.01540954744573,90.04603445368204,0.0,0.0
sine_P(y_x),2,incremental,WEOB1,96.51646911134773,89.34114876004365,1.4210854715202004e-14,0.0
sine_P(y_x),2,incremental,OOB,96.61928842338912,89.77832559313215,0.0,1.4210854715202004e-14
sine_P(y_x),2,incremental,ESOS_ELM,93.28839212813709,69.53239144301843,0.054848119772696415,0.17757841830640392
sine_P(y_x),2,incremental,improved_UOB,95.30848956989931,86.60949959444994,0.0,0.0
sine_P(y_x),2,incremental,WEOB2,75.34632038646461,54.814319992668196,1.4210854715202004e-14,0.0
sine_P(y_x),2,incremental,UOB,94.67904144253,85.37731252966861,0.0,0.0
sine_P(y_x),2,incremental,CSMOTE,92.99457898042661,79.88338675001161,1.4210854715202004e-14,0.0
sine_P(y_x),2,incremental,RebalanceStream,96.39435113843886,83.00681644290958,0.0,0.0
sine_P(y_x),2,sudden,improved_OOB,98.79689215358142,95.45067082961148,0.0,1.4210854715202004e-14
sine_P(y_x),2,sudden,WEOB1,98.62276000749617,94.86261868599048,1.4210854715202004e-14,0.0
sine_P(y_x),2,sudden,OOB,98.88693419628342,95.80900418277636,0.0,0.0
sine_P(y_x),2,sudden,ESOS_ELM,93.57938559363689,69.35676934280603,0.532143016948605,1.3185074285496767
sine_P(y_x),2,sudden,improved_UOB,96.72390057664656,89.00987695159506,0.0,0.0
sine_P(y_x),2,sudden,WEOB2,75.41414429708517,58.13011204673271,0.0,0.0
sine_P(y_x),2,sudden,UOB,95.99886730598611,87.2464950908388,0.0,0.0
sine_P(y_x),2,sudden,CSMOTE,94.50132338177549,83.47015128550105,0.0,0.0
sine_P(y_x),2,sudden,RebalanceStream,98.12212710150696,92.58212324279233,0.0,1.4210854715202004e-14
sine_P(x_y),4,incremental,improved_OOB,99.3011595500947,98.96349501903329,0.0,0.0
sine_P(x_y),4,incremental,WEOB1,99.22904770452661,98.86227873648349,1.4210854715202004e-14,1.4210854715202004e-14
sine_P(x_y),4,incremental,OOB,99.3369269990508,99.00558982723064,0.0,0.0
sine_P(x_y),4,incremental,ESOS_ELM,91.79066685046932,78.50751103616098,0.09454438664856173,0.15228801032548384
sine_P(x_y),4,incremental,improved_UOB,98.9441276315151,98.45458857166219,0.0,0.0
sine_P(x_y),4,incremental,WEOB2,98.81139686571393,98.25473014567658,0.0,0.0
sine_P(x_y),4,incremental,UOB,99.3369269990508,99.00558982723064,0.0,0.0
sine_P(x_y),4,incremental,CSMOTE,98.82307372791618,98.27261844194697,0.0,0.0
sine_P(x_y),4,incremental,RebalanceStream,98.49807258525183,97.80134268515391,0.0,0.0
sine_P(x_y),4,sudden,improved_OOB,99.31407371998966,98.98293442056965,0.0,0.0
sine_P(x_y),4,sudden,WEOB1,99.2322414975753,98.86737831768696,0.0,0.0
sine_P(x_y),4,sudden,OOB,99.35443629525426,99.03234628120268,0.0,0.0
sine_P(x_y),4,sudden,ESOS_ELM,92.085486527406,78.93582104822516,0.045307564742201344,0.07532260124948512
sine_P(x_y),4,sudden,improved_UOB,98.96277152634195,98.48284670037606,0.0,0.0
sine_P(x_y),4,sudden,WEOB2,98.91653346501666,98.41166868844925,0.0,0.0
sine_P(x_y),4,sudden,UOB,99.35443629525426,99.03234628120268,0.0,0.0
sine_P(x_y),4,sudden,CSMOTE,98.85466027668578,98.3217171763931,0.0,1.4210854715202004e-14
sine_P(x_y),4,sudden,RebalanceStream,98.62096377859567,97.9880061132042,0.0,0.0
sine_P(x_y),3,sudden,improved_OOB,99.3879571619398,98.58407574205366,0.0,0.0
sine_P(x_y),3,sudden,WEOB1,99.36261105945871,98.53223736140694,1.4210854715202004e-14,0.0
sine_P(x_y),3,sudden,OOB,99.32736020363697,98.46389710580475,0.0,1.4210854715202004e-14
sine_P(x_y),3,sudden,ESOS_ELM,94.2707045472225,78.21614867331934,0.04509045380476867,0.09160370189862599
sine_P(x_y),3,sudden,improved_UOB,99.00166962823255,97.73561313367235,0.0,0.0
sine_P(x_y),3,sudden,WEOB2,98.90695812528692,97.52128221059834,0.0,1.4210854715202004e-14
sine_P(x_y),3,sudden,UOB,98.5917574681695,96.88144133746701,1.4210854715202004e-14,0.0
sine_P(x_y),3,sudden,CSMOTE,98.99825228956188,97.70061501083805,1.4210854715202004e-14,0.0
sine_P(x_y),3,sudden,RebalanceStream,98.98993447091428,97.61803155594919,1.4210854715202004e-14,0.0
sine_P(x_y),3,incremental,improved_OOB,99.36551925422421,98.53025912577009,1.4210854715202004e-14,1.4210854715202004e-14
sine_P(x_y),3,incremental,WEOB1,99.38471967763948,98.58312840252233,1.4210854715202004e-14,0.0
sine_P(x_y),3,incremental,OOB,99.33112018525699,98.4712411421343,1.4210854715202004e-14,0.0
sine_P(x_y),3,incremental,ESOS_ELM,94.26518932554933,78.19749069091901,0.0716392718819815,0.17762214792750192
sine_P(x_y),3,incremental,improved_UOB,99.015704052556,97.76908076397868,0.0,0.0
sine_P(x_y),3,incremental,WEOB2,98.89629829815445,97.49579167598293,1.4210854715202004e-14,0.0
sine_P(x_y),3,incremental,UOB,98.55314905435208,96.79616746617275,1.4210854715202004e-14,0.0
sine_P(x_y),3,incremental,CSMOTE,99.04782134972837,97.81000762879361,0.0,1.4210854715202004e-14
sine_P(x_y),3,incremental,RebalanceStream,98.56795698798973,96.63728717996204,0.0,0.0
sine_P(x_y),1,sudden,improved_OOB,99.6780866429249,97.02958144197942,0.0,0.0
sine_P(x_y),1,sudden,WEOB1,99.6176783933378,96.53116035601798,0.0,0.0
sine_P(x_y),1,sudden,OOB,99.60403578704776,96.41061487741982,1.4210854715202004e-14,1.4210854715202004e-14
sine_P(x_y),1,sudden,ESOS_ELM,97.47874092398634,70.662466422781,0.20297824596740188,1.2766590859692013
sine_P(x_y),1,sudden,improved_UOB,98.98729770780798,91.45307074556843,0.0,0.0
sine_P(x_y),1,sudden,WEOB2,98.47318718659346,87.6849496163838,0.0,1.4210854715202004e-14
sine_P(x_y),1,sudden,UOB,98.56721005157252,88.41909690260096,0.0,0.0
sine_P(x_y),1,sudden,CSMOTE,97.96231598040663,83.23099619051092,0.0,0.0
sine_P(x_y),1,sudden,RebalanceStream,99.39830670484506,94.2059822199304,0.0,0.0
sine_P(x_y),1,incremental,improved_OOB,99.69855850337709,97.21695632028153,0.0,1.4210854715202004e-14
sine_P(x_y),1,incremental,WEOB1,99.68206816505666,97.10370357371959,0.0,0.0
sine_P(x_y),1,incremental,OOB,99.62884212876523,96.63943375900207,0.0,1.4210854715202004e-14
sine_P(x_y),1,incremental,ESOS_ELM,97.7290202085946,72.67521796611385,0.09181840012069067,0.7334224881422361
sine_P(x_y),1,incremental,improved_UOB,99.18275817794652,93.01401275742953,0.0,1.4210854715202004e-14
sine_P(x_y),1,incremental,WEOB2,98.7291325353543,89.59712577917836,0.0,0.0
sine_P(x_y),1,incremental,UOB,98.77649822398482,90.01661369185616,1.4210854715202004e-14,0.0
sine_P(x_y),1,incremental,CSMOTE,97.93306854104057,83.0274067045386,0.0,0.0
sine_P(x_y),1,incremental,RebalanceStream,99.42216424163486,94.43484163171617,0.0,0.0
sine_P(x_y),2,incremental,improved_OOB,99.57012290948428,98.31787067895534,1.4210854715202004e-14,1.4210854715202004e-14
sine_P(x_y),2,incremental,WEOB1,99.5021171689459,98.0688019012941,0.0,1.4210854715202004e-14
sine_P(x_y),2,incremental,OOB,99.5192643029484,98.14014941736494,0.0,0.0
sine_P(x_y),2,incremental,ESOS_ELM,96.12012083011322,76.83845615800725,0.022332854666547382,0.09990389820669028
sine_P(x_y),2,incremental,improved_UOB,99.01613369111486,96.2896721307749,0.0,0.0
sine_P(x_y),2,incremental,WEOB2,98.88080385676656,95.82621639599196,0.0,0.0
sine_P(x_y),2,incremental,UOB,98.51210203801183,94.63062269624075,1.4210854715202004e-14,1.4210854715202004e-14
sine_P(x_y),2,incremental,CSMOTE,98.55484038555116,94.41922813495714,0.0,0.0
sine_P(x_y),2,incremental,RebalanceStream,99.21759584400151,96.86012770597657,0.0,0.0
sine_P(x_y),2,sudden,improved_OOB,99.56365665006982,98.2939921157056,1.4210854715202004e-14,1.4210854715202004e-14
sine_P(x_y),2,sudden,WEOB1,99.5042608322125,98.07711784106547,0.0,0.0
sine_P(x_y),2,sudden,OOB,99.51857500336976,98.13600471680752,1.4210854715202004e-14,0.0
sine_P(x_y),2,sudden,ESOS_ELM,96.0399855216694,76.60152185816881,0.03784357116481842,0.12777406599566316
sine_P(x_y),2,sudden,improved_UOB,98.97568198354425,96.13369847948249,1.4210854715202004e-14,0.0
sine_P(x_y),2,sudden,WEOB2,98.85731629711952,95.72798400999018,0.0,1.4210854715202004e-14
sine_P(x_y),2,sudden,UOB,98.53211272041673,94.68340644073884,0.0,0.0
sine_P(x_y),2,sudden,CSMOTE,98.81697688116806,95.44806026996199,1.4210854715202004e-14,0.0
sine_P(x_y),2,sudden,RebalanceStream,99.21287596788525,96.85031379039869,1.4210854715202004e-14,0.0
jitter,1,incremental,improved_OOB,92.56181751723093,57.37133226312047,1.4210854715202004e-14,0.0
jitter,1,incremental,WEOB1,90.4801850117582,53.6243098407444,0.0,0.0
jitter,1,incremental,CSMOTE,86.0907328276071,42.77060637417368,0.0,7.105427357601002e-15
jitter,1,incremental,OOB,91.18250060393169,54.83374234342974,1.4210854715202004e-14,0.0
jitter,1,incremental,ESOS_ELM,84.46844793787247,34.1052838404195,0.4188806159053885,0.7610533870974551
jitter,1,incremental,improved_UOB,85.00700687090594,44.149803923449596,1.4210854715202004e-14,0.0
jitter,1,incremental,WEOB2,84.25716985850703,43.1823170557803,0.0,0.0
jitter,1,incremental,UOB,85.21690823365252,44.152212603727456,1.4210854715202004e-14,7.105427357601002e-15
jitter,1,incremental,RebalanceStream,95.60370987245724,28.363036318646493,0.0,0.0
jitter,1,sudden,improved_OOB,95.70163543712847,75.55851762348355,1.4210854715202004e-14,0.0
jitter,1,sudden,WEOB1,94.70571906938414,72.8682131895415,0.0,0.0
jitter,1,sudden,CSMOTE,88.01308046367015,47.74465185542761,0.0,0.0
jitter,1,sudden,OOB,94.725496172701,73.58168785955442,0.0,0.0
jitter,1,sudden,ESOS_ELM,93.19340712062409,55.50938218131704,0.43889890736032455,1.9392738482428313
jitter,1,sudden,improved_UOB,88.76459014182113,55.52449705489572,0.0,0.0
jitter,1,sudden,WEOB2,86.04901365714281,47.218436957326006,0.0,0.0
jitter,1,sudden,UOB,87.99256882679143,52.075042121573894,0.0,0.0
jitter,1,sudden,RebalanceStream,97.27488885537481,50.17126758591827,0.0,0.0
jitter,1,periodic,improved_OOB,92.56181751723093,57.37133226312047,1.4210854715202004e-14,0.0
jitter,1,periodic,WEOB1,90.4801850117582,53.6243098407444,0.0,0.0
jitter,1,periodic,CSMOTE,86.0907328276071,42.77060637417368,0.0,7.105427357601002e-15
jitter,1,periodic,OOB,91.18250060393169,54.83374234342974,1.4210854715202004e-14,0.0
jitter,1,periodic,ESOS_ELM,84.2229182286193,33.59323904616951,0.6651188746721036,1.078226704049595
jitter,1,periodic,improved_UOB,85.00700687090594,44.149803923449596,1.4210854715202004e-14,0.0
jitter,1,periodic,WEOB2,84.25716985850703,43.1823170557803,0.0,0.0
jitter,1,periodic,UOB,85.21690823365252,44.152212603727456,1.4210854715202004e-14,7.105427357601002e-15
jitter,1,periodic,RebalanceStream,95.60370987245724,28.363036318646493,0.0,0.0
jitter,2,incremental,improved_OOB,90.29716983674612,72.37038603782482,0.0,0.0
jitter,2,incremental,WEOB1,89.28938304304987,71.03514367501909,1.4210854715202004e-14,0.0
jitter,2,incremental,CSMOTE,85.20077789779721,63.08735992610184,1.4210854715202004e-14,0.0
jitter,2,incremental,OOB,89.64013534430386,72.14344686854088,0.0,0.0
jitter,2,incremental,ESOS_ELM,84.83598381224822,50.88202262385925,0.7252122703047507,1.180967329706186
jitter,2,incremental,improved_UOB,82.03080433231989,61.07477385341455,0.0,0.0
jitter,2,incremental,WEOB2,85.7400113701623,64.84146870102617,0.0,0.0
jitter,2,incremental,UOB,83.24514818390006,62.578084847661295,1.4210854715202004e-14,0.0
jitter,2,incremental,RebalanceStream,91.87324676820728,63.379253675337395,0.0,0.0
jitter,2,sudden,improved_OOB,93.47270448638061,82.28667437660405,0.0,1.4210854715202004e-14
jitter,2,sudden,WEOB1,92.82112597078527,81.06033881709047,0.0,1.4210854715202004e-14
jitter,2,sudden,CSMOTE,86.81064305123255,67.11104446169387,0.0,1.4210854715202004e-14
jitter,2,sudden,OOB,93.15413668153136,82.31091754557778,1.4210854715202004e-14,0.0
jitter,2,sudden,ESOS_ELM,91.45295305623576,64.61022457334929,0.4117860175027484,1.214234201639177
jitter,2,sudden,improved_UOB,89.45807149796124,74.53388482838896,0.0,0.0
jitter,2,sudden,WEOB2,87.11492460851925,68.72694999965202,0.0,0.0
jitter,2,sudden,UOB,88.15541242485601,72.73585309238157,1.4210854715202004e-14,1.4210854715202004e-14
jitter,2,sudden,RebalanceStream,94.73742922803913,75.84595490920512,0.0,0.0
jitter,2,periodic,improved_OOB,90.29716983674612,72.37038603782482,0.0,0.0
jitter,2,periodic,WEOB1,89.28938304304987,71.03514367501909,1.4210854715202004e-14,0.0
jitter,2,periodic,CSMOTE,85.20077789779721,63.08735992610184,1.4210854715202004e-14,0.0
jitter,2,periodic,OOB,89.64013534430386,72.14344686854088,0.0,0.0
jitter,2,periodic,ESOS_ELM,84.80850786486027,50.80792621922311,0.8478930987327717,1.425043881758985
jitter,2,periodic,improved_UOB,82.03080433231989,61.07477385341455,0.0,0.0
jitter,2,periodic,WEOB2,85.7400113701623,64.84146870102617,0.0,0.0
jitter,2,periodic,UOB,83.24514818390006,62.578084847661295,1.4210854715202004e-14,0.0
jitter,2,periodic,RebalanceStream,91.87324676820728,63.379253675337395,0.0,0.0
jitter,3,incremental,improved_OOB,90.2116998441513,82.25060229966172,0.0,1.4210854715202004e-14
jitter,3,incremental,WEOB1,89.58675717482367,81.57364013256253,0.0,0.0
jitter,3,incremental,CSMOTE,85.99218179187196,76.09963927079208,0.0,0.0
jitter,3,incremental,OOB,89.5310958339542,81.86626097774318,0.0,0.0
jitter,3,incremental,ESOS_ELM,84.43460520000099,62.556807874416634,0.09137510398701026,0.16138115564735295
jitter,3,incremental,improved_UOB,88.23101305817286,79.9431990281682,1.4210854715202004e-14,1.4210854715202004e-14
jitter,3,incremental,WEOB2,86.82419560317422,77.67814185246405,0.0,0.0
jitter,3,incremental,UOB,86.35619797886922,78.34456487112085,0.0,0.0
jitter,3,incremental,RebalanceStream,90.16595960176964,78.64289263197495,1.4210854715202004e-14,1.4210854715202004e-14
jitter,3,sudden,improved_OOB,93.11436407675549,88.027762323077,0.0,0.0
jitter,3,sudden,WEOB1,92.44664274495112,87.18494866207116,1.4210854715202004e-14,0.0
jitter,3,sudden,CSMOTE,86.45448241963695,77.68379342099374,0.0,0.0
jitter,3,sudden,OOB,92.67705093160217,87.9101191472147,0.0,0.0
jitter,3,sudden,ESOS_ELM,89.51250057639874,69.71414989875095,0.38160771973099683,0.7563818659725372
jitter,3,sudden,improved_UOB,90.77620917501254,84.89024303266297,1.4210854715202004e-14,0.0
jitter,3,sudden,WEOB2,86.78113450261097,78.5114287025585,0.0,1.4210854715202004e-14
jitter,3,sudden,UOB,88.88596667997544,83.10744450213771,0.0,0.0
jitter,3,sudden,RebalanceStream,92.85579771947519,85.00560760615437,0.0,0.0
jitter,3,periodic,improved_OOB,90.2116998441513,82.25060229966172,0.0,1.4210854715202004e-14
jitter,3,periodic,WEOB1,89.58675717482367,81.57364013256253,0.0,0.0
jitter,3,periodic,CSMOTE,85.99218179187196,76.09963927079208,0.0,0.0
jitter,3,periodic,OOB,89.5310958339542,81.86626097774318,0.0,0.0
jitter,3,periodic,ESOS_ELM,84.42091774603537,62.5557419453156,0.08999610651227412,0.1955589247074505
jitter,3,periodic,improved_UOB,88.23101305817286,79.9431990281682,1.4210854715202004e-14,1.4210854715202004e-14
jitter,3,periodic,WEOB2,86.82419560317422,77.67814185246405,0.0,0.0
jitter,3,periodic,UOB,86.35619797886922,78.34456487112085,0.0,0.0
jitter,3,periodic,RebalanceStream,90.16595960176964,78.64289263197495,1.4210854715202004e-14,1.4210854715202004e-14
jitter,4,incremental,improved_OOB,88.9193216579731,86.52926477018327,0.0,1.4210854715202004e-14
jitter,4,incremental,WEOB1,88.22915893607203,85.91653909016709,1.4210854715202004e-14,1.4210854715202004e-14
jitter,4,incremental,CSMOTE,84.38556672354142,82.16729315194853,0.0,1.4210854715202004e-14
jitter,4,incremental,OOB,88.4692938813869,85.384966491464,0.0,1.4210854715202004e-14
jitter,4,incremental,ESOS_ELM,80.99975282736985,65.34472126985608,1.389840308488853,2.017159826838636
jitter,4,incremental,improved_UOB,85.58242597362592,83.353361101029,1.4210854715202004e-14,0.0
jitter,4,incremental,WEOB2,85.58810278160675,82.72679030260699,1.4210854715202004e-14,1.4210854715202004e-14
jitter,4,incremental,UOB,88.4692938813869,85.384966491464,0.0,1.4210854715202004e-14
jitter,4,incremental,RebalanceStream,86.73455282901719,83.08488282738135,0.0,1.4210854715202004e-14
jitter,4,sudden,improved_OOB,92.20811753330409,90.68984188672906,0.0,1.4210854715202004e-14
jitter,4,sudden,WEOB1,91.86481301790903,90.41684038885866,0.0,0.0
jitter,4,sudden,CSMOTE,86.67033936227622,84.5944072258466,0.0,0.0
jitter,4,sudden,OOB,92.27438468331613,90.3556771540433,0.0,0.0
jitter,4,sudden,ESOS_ELM,87.52282666632702,72.41214736084105,0.1332441681053545,0.30249867601349867
jitter,4,sudden,improved_UOB,90.91995217988074,89.47683649347536,0.0,0.0
jitter,4,sudden,WEOB2,85.76663724631123,83.90378926015373,0.0,0.0
jitter,4,sudden,UOB,92.27438468331613,90.3556771540433,0.0,0.0
jitter,4,sudden,RebalanceStream,92.07709089031471,89.94813795238338,0.0,0.0
jitter,4,periodic,improved_OOB,88.9193216579731,86.52926477018327,0.0,1.4210854715202004e-14
jitter,4,periodic,WEOB1,88.22915893607203,85.91653909016709,1.4210854715202004e-14,1.4210854715202004e-14
jitter,4,periodic,CSMOTE,84.38556672354142,82.16729315194853,0.0,1.4210854715202004e-14
jitter,4,periodic,OOB,88.4692938813869,85.384966491464,0.0,1.4210854715202004e-14
jitter,4,periodic,ESOS_ELM,80.76415653778497,64.8796279627745,1.3188486395575043,1.8285988367760875
jitter,4,periodic,improved_UOB,85.58242597362592,83.353361101029,1.4210854715202004e-14,0.0
jitter,4,periodic,WEOB2,85.58810278160675,82.72679030260699,1.4210854715202004e-14,1.4210854715202004e-14
jitter,4,periodic,UOB,88.4692938813869,85.384966491464,0.0,1.4210854715202004e-14
jitter,4,periodic,RebalanceStream,86.73455282901719,83.08488282738135,0.0,1.4210854715202004e-14
disappearing-minority,1,incremental,improved_OOB,95.62683349432692,29.806239204308078,0.0,7.105427357601002e-15
disappearing-minority,1,incremental,WEOB1,94.00729981031415,27.587667055900972,0.0,0.0
disappearing-minority,1,incremental,CSMOTE,93.78213498289304,23.95651098261454,0.0,0.0
disappearing-minority,1,incremental,OOB,94.69378945594397,28.09254820426487,1.4210854715202004e-14,0.0
disappearing-minority,1,incremental,ESOS_ELM,93.03631239757996,15.63664894130078,0.048738535603677254,0.11694247953991908
disappearing-minority,1,incremental,improved_UOB,82.77517427114196,21.41640845044987,0.0,3.552713678800501e-15
disappearing-minority,1,incremental,WEOB2,81.98693003284686,21.440581259738657,0.0,0.0
disappearing-minority,1,incremental,UOB,82.4356366364244,21.758598434777348,0.0,0.0
disappearing-minority,1,incremental,RebalanceStream,97.22698555561706,3.062554990232489,0.0,0.0
disappearing-minority,1,sudden,improved_OOB,95.56684766524766,27.72191887763421,0.0,0.0
disappearing-minority,1,sudden,WEOB1,94.55454388046647,26.201215303284005,1.4210854715202004e-14,0.0
disappearing-minority,1,sudden,CSMOTE,94.07458133930162,22.624831994896688,0.0,0.0
disappearing-minority,1,sudden,OOB,94.59183084220176,25.975263794625032,1.4210854715202004e-14,0.0
