learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
5000.0,0.638574,3.312845705697934E-8,5000.0,84.22,61.68603957768982,62.06730769230768,47.782925215089335,88.89201745741236,72.76492923714186,90.48437947836057,69.75512905360688,63.29287253158278,5000.0,200536.0,10.0,4983.3,68.98478093028926,14248.0,996.3132037667673,7.2,0.6324555320336759,4.1,0.31622776601683794,4.1,0.31622776601683794,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,1.17505,7.311457793331808E-8,10000.0,84.71,63.45965951189753,62.82518842693896,48.32713754646839,89.10891089108911,74.34994128501928,88.83681295270559,74.8901655964853,63.97792168967176,10000.0,288112.0,10.0,9980.100000000002,62.197624106105835,22720.0,1362.4448612696222,11.400000000000002,0.8432740427115685,6.200000000000001,0.42163702135578424,6.200000000000001,0.42163702135578424,4.9,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,1.615602,1.161363953558935E-7,15000.0,85.58,66.20345029179094,65.04524886877829,50.852079072937975,89.58142671354943,76.58837536529927,87.73469195207096,80.39082026812088,64.83161115925468,15000.0,377480.0,10.0,15012.599999999999,85.42599136094356,31332.0,1797.203753983764,16.2,1.398411797560202,8.6,0.6992058987801009,8.6,0.6992058987801009,6.699999999999999,0.48304589153964805,0.0,0.0,0.0,0.0,1.0,0.0
20000.0,2.066719,1.7636701287908684E-7,20000.0,86.1,67.79716271457733,66.44943277818007,52.825386051247236,89.86732759877533,77.87328876154092,87.38923938470263,83.0137451213304,65.26924706667626,20000.0,516096.0,10.0,20015.699999999997,77.68747932868267,44651.2,3018.172397697358,24.2,1.9321835661585915,12.6,0.9660917830792958,12.6,0.9660917830792958,7.799999999999999,0.7888106377466151,0.0,0.0,0.0,0.0,1.0,0.0
25000.0,2.514525,2.523964895183841E-7,25000.0,86.664,69.53959175159187,68.05289382905327,55.30231934575679,90.16403115411848,79.29706905116743,87.11589989168235,85.60128703579568,65.71095550353039,25000.0,656288.0,10.0,24972.3,79.35580914113629,58197.6,3380.990624062717,31.2,2.2010098692292237,16.099999999999998,1.1005049346146119,16.099999999999998,1.1005049346146119,9.2,1.0327955589886448,0.0,0.0,0.0,0.0,1.0,0.0
30000.0,2.974629,3.452088204398751E-7,30000.0,87.20666666666666,70.85757913651722,69.32544757033247,56.99719887955182,90.54540079814751,80.22261156343399,87.20284697508896,87.2156862745098,66.03380445832248,30000.0,779744.0,10.0,29947.7,105.47885517433784,70186.40000000001,3757.896432846439,36.400000000000006,2.6749870196985173,18.700000000000003,1.3374935098492586,18.700000000000003,1.3374935098492586,9.8,0.9189365834726815,0.0,0.0,0.0,0.0,1.0,0.0
35000.0,3.434297,4.5065250375618533E-7,35000.0,87.64,71.8468417167486,70.27621272502404,58.31165076611735,90.86686652873371,80.88716090836795,87.3979612557365,88.21432013105908,66.2593920487495,35000.0,886704.0,10.0,34964.7,95.31357604128526,80580.0,4694.341179666334,40.8,2.898275349237888,20.9,1.449137674618944,20.9,1.449137674618944,10.600000000000001,0.6992058987801012,0.0,0.0,0.0,0.0,1.0,0.0
40000.0,3.865574,5.592876057823498E-7,40000.0,87.83,72.35936424084845,70.80834732549772,59.07868190988567,90.98485129078854,81.27836320283055,87.40748647879305,88.82817753866846,66.37689056016814,40000.0,973680.0,10.0,39927.5,131.33946686185203,89005.6,3550.0456084707193,44.8,1.9888578520235072,22.9,0.9944289260117536,22.9,0.9944289260117536,11.0,1.0540925533894594,0.0,0.0,0.0,0.0,1.0,0.0
45000.0,4.294134,6.770515353480974E-7,45000.0,88.08,73.00596242128023,71.446822101565,60.09819236777505,91.14676173499703,81.76254589963281,87.49881167411351,89.4443204641821,66.50998649419041,45000.0,1062192.0,10.0,44919.2,112.1752597005638,97615.2,2984.7171018000663,48.400000000000006,3.134042472944842,24.700000000000003,1.567021236472421,24.700000000000003,1.567021236472421,11.6,1.1737877907772674,0.0,0.0,0.0,0.0,1.0,0.0
50000.0,4.762678,8.146996713015767E-7,50000.0,88.142,72.97328343654752,71.17647058823529,59.32075471698113,91.25116203573907,81.60466631503832,87.28299223712068,90.22984562607203,66.61697191091635,50000.0,1135592.0,10.0,49915.3,145.87365156950807,104746.4,4484.304360767677,51.2,3.583914681524163,26.1,1.7919573407620815,26.1,1.7919573407620815,12.0,1.1547005383792515,0.0,0.0,0.0,0.0,1.0,0.0
