learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.358084,2.7939194606410136E-10,5000.0,100.0,?,?,?,100.0,?,100.0,?,?,5000.0,3016.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
10000.0,0.543471,4.3209578841924673E-10,10000.0,100.0,?,?,?,100.0,?,100.0,?,?,10000.0,3184.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
15000.0,0.714406,5.803246030377018E-10,15000.0,100.0,?,?,?,100.0,?,100.0,?,?,15000.0,3352.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
20000.0,0.833007,6.831712151567142E-10,20000.0,100.0,?,?,?,100.0,?,100.0,?,?,20000.0,3352.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
25000.0,0.939394,7.800500384635396E-10,25000.0,100.0,?,?,?,100.0,?,100.0,?,?,25000.0,3520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
30000.0,1.055684,8.859467961721951E-10,30000.0,100.0,?,?,?,100.0,?,100.0,?,?,30000.0,3520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
35000.0,1.165967,9.86373420390818E-10,35000.0,100.0,?,?,?,100.0,?,100.0,?,?,35000.0,3520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
40000.0,1.2681,1.079378438492616E-9,40000.0,100.0,?,?,?,100.0,?,100.0,?,?,40000.0,3520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
45000.0,1.361547,1.1685351220269998E-9,45000.0,100.0,?,?,?,100.0,?,100.0,?,?,45000.0,3688.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
50000.0,1.595723,2.2749956138432025E-9,50000.0,90.98,15.49166983963276,47.127784290738596,9.072580645161302,95.23104578619012,16.94290976058932,99.97779751332149,9.274193548387096,52.26183862573832,50000.0,18264.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
55000.0,1.78827,4.211687985807657E-9,55000.0,87.22999999999999,52.33577116392539,56.19210977701542,35.57013118062562,92.42720749570064,59.29231750079694,97.19381391868296,46.92230070635722,60.02418567232716,55000.0,38880.0,19.0,10.0,10.0,5.0,0.0,0.0,1.0
60000.0,2.004146,7.669751290231944E-9,60000.0,84.36,67.43396465910524,66.30762602326583,61.229548834903326,86.95362028695362,80.47928107838244,87.36171639289306,79.92067426871591,64.66884695539441,60000.0,61920.0,31.0,16.0,16.0,6.0,0.0,0.0,1.0
65000.0,2.159179,1.0454149931255314E-8,65000.0,85.22999999999999,69.61258244001456,69.10041841004183,63.34077934971456,87.36418855334075,82.22837203705932,85.51331435270474,84.81012658227847,65.25401155005399,65000.0,69424.0,33.0,17.0,17.0,6.0,0.0,0.0,1.0
70000.0,2.299714,1.3380703158262704E-8,70000.0,85.56,70.30765980126878,69.6681137095645,63.412162162162176,87.6609319813148,82.596818254861,84.73568281938326,86.82432432432432,65.49045868363336,70000.0,80496.0,41.0,21.0,21.0,8.0,0.0,0.0,1.0
75000.0,2.444278,1.7036212461276186E-8,75000.0,85.93499999999999,71.24133265599326,70.49816465652857,64.64748020610782,87.8293601003764,83.34221590572629,84.28132525118326,88.43785346236018,65.71133439398858,75000.0,97744.0,49.0,25.0,25.0,9.0,0.0,0.0,1.0
80000.0,2.58557,2.0938832852989434E-8,80000.0,86.368,72.12558218273495,71.31554582947564,65.54791750909827,88.21576763485477,83.83301707779886,84.43208895949167,89.3247068338051,65.90842051538193,80000.0,106768.0,51.0,26.0,26.0,9.0,0.0,0.0,1.0
85000.0,2.730972,2.5333237869458064E-8,85000.0,86.62333333333333,72.68971132069832,71.81090193874682,66.24043072263817,88.39737473617255,84.20886947625232,84.39794622646718,90.0143013375957,66.03261458629039,85000.0,116824.0,57.0,29.0,29.0,10.0,0.0,0.0,1.0
90000.0,2.876503,3.005773229110572E-8,90000.0,86.80857142857143,73.09583367436306,72.20516525194147,66.67629014796101,88.5357435502694,84.46866485013625,84.31307637739418,90.61710573800073,66.1305871203702,90000.0,125488.0,59.0,30.0,30.0,10.0,0.0,0.0,1.0
95000.0,3.019105,3.5316061988059016E-8,95000.0,86.94,73.37754373390753,72.58606213266162,67.04516780217006,88.63557257222416,84.64974141984014,84.36309425211198,90.86550592985112,66.18697005112922,95000.0,142536.0,69.0,35.0,35.0,11.0,0.0,0.0,1.0
100000.0,3.159183,4.095502807241347E-8,100000.0,87.08444444444444,73.67777100200621,72.9006387839791,67.46347198119015,88.75256415218486,84.83535980796326,84.50086597634227,91.00934893354979,66.24013415405574,100000.0,155608.0,75.0,38.0,38.0,11.0,0.0,0.0,1.0
