learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.300699,2.3461779579520224E-10,5000.0,100.0,?,?,?,100.0,?,100.0,?,?,5000.0,3016.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
10000.0,0.465489,3.7035582587122913E-10,10000.0,100.0,?,?,?,100.0,?,100.0,?,?,10000.0,3184.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
15000.0,0.573758,4.6424289130502273E-10,15000.0,100.0,?,?,?,100.0,?,100.0,?,?,15000.0,3352.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
20000.0,0.659556,5.386438965797424E-10,20000.0,100.0,?,?,?,100.0,?,100.0,?,?,20000.0,3352.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
25000.0,0.756907,6.272942986753252E-10,25000.0,100.0,?,?,?,100.0,?,100.0,?,?,25000.0,3520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
30000.0,0.853469,7.152262164486779E-10,30000.0,100.0,?,?,?,100.0,?,100.0,?,?,30000.0,3520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
35000.0,0.943035,7.967873911062876E-10,35000.0,100.0,?,?,?,100.0,?,100.0,?,?,35000.0,3520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
40000.0,1.026054,8.723866939544678E-10,40000.0,100.0,?,?,?,100.0,?,100.0,?,?,40000.0,3520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
45000.0,1.111294,9.537131753232744E-10,45000.0,100.0,?,?,?,100.0,?,100.0,?,?,45000.0,3688.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
50000.0,1.342807,2.688202253646321E-9,50000.0,84.68,33.38901061288717,46.69450243562978,21.756894790602644,91.23569794050344,39.20634920634921,99.15443919423029,25.229826353421856,55.76384705785016,50000.0,28960.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0
55000.0,1.514015,3.872383327947723E-9,55000.0,84.81,45.508837684495106,47.036262203626215,22.539520652728203,90.89273937286409,54.260764829870524,94.29033461873367,45.94594594594595,59.21070016573855,55000.0,26736.0,23.0,12.0,12.0,4.0,0.0,0.0,1.0
60000.0,1.662829,5.304211663703124E-9,60000.0,99.16,0.0,-Infinity,-Infinity,99.5782285599518,?,99.16,?,?,60000.0,37192.0,29.0,15.0,15.0,4.0,0.0,0.0,1.0
65000.0,1.779533,6.769098792639044E-9,65000.0,99.4,0.0,-Infinity,-Infinity,99.69909729187563,?,99.4,?,?,65000.0,48520.0,35.0,18.0,18.0,5.0,0.0,0.0,1.0
70000.0,1.876045,8.123148369292419E-9,70000.0,99.6,0.0,-Infinity,-Infinity,99.79959919839679,?,99.6,?,?,70000.0,54232.0,35.0,18.0,18.0,5.0,0.0,0.0,1.0
75000.0,1.970732,9.484515535748668E-9,75000.0,99.7,0.0,-Infinity,-Infinity,99.849774661993,?,99.7,?,?,75000.0,55576.0,35.0,18.0,18.0,5.0,0.0,0.0,1.0
80000.0,2.071765,1.103226244656576E-8,80000.0,99.76,0.0,-Infinity,-Infinity,99.8798558269924,?,99.76,?,?,80000.0,59216.0,37.0,19.0,19.0,5.0,0.0,0.0,1.0
85000.0,2.164757,1.251340978882379E-8,85000.0,99.8,0.0,-Infinity,-Infinity,99.8998998998999,?,99.8,?,?,85000.0,61568.0,37.0,19.0,19.0,5.0,0.0,0.0,1.0
90000.0,2.245208,1.3836766491747565E-8,90000.0,99.82857142857144,0.0,-Infinity,-Infinity,99.91421218187018,?,99.82857142857144,?,?,90000.0,63584.0,37.0,19.0,19.0,5.0,0.0,0.0,1.0
95000.0,2.340434,1.5447306494332022E-8,95000.0,99.85000000000001,0.0,-Infinity,-Infinity,99.92494370778084,?,99.85000000000001,?,?,95000.0,65376.0,39.0,20.0,20.0,5.0,0.0,0.0,1.0
100000.0,2.433904,1.7085020726339686E-8,100000.0,99.86666666666667,0.0,-Infinity,-Infinity,99.93328885923948,?,99.86666666666667,?,?,100000.0,67728.0,39.0,20.0,20.0,5.0,0.0,0.0,1.0
