ds,alg,avg_mem
y_seaG_4_6,ESOS_ELM,4486550869.333333
y_seaG_4_6,improved_UOB,433999530.6666667
y_seaG_4_6,WEOB1,527939025.45454544
y_seaG_4_6,improved_OOB,622266777.6
y_seaG_4_6,UOB,524924108.8
y_seaG_4_6,WEOB2,496502784.0
y_seaG_4_6,OOB,623016345.6
y_seaG_4_6,RebalanceStream,4257402060.8
