ds,alg,avg_mem
y_x_seaG_1_9,ESOS_ELM,7198774476.8
y_x_seaG_1_9,improved_UOB,290940245.3333333
y_x_seaG_1_9,WEOB1,546922086.4
y_x_seaG_1_9,improved_OOB,626176409.6
y_x_seaG_1_9,UOB,291065173.3333333
y_x_seaG_1_9,RebalanceStream,2844042854.4
y_x_seaG_1_9,WEOB2,366640742.4
y_x_seaG_1_9,OOB,627590348.8
