ds,alg,avg_mem
y_x_sine_1_9,ESOS_ELM,6407752908.8
y_x_sine_1_9,improved_UOB,328250709.3333333
y_x_sine_1_9,WEOB1,607314739.2
y_x_sine_1_9,improved_OOB,558503526.4
y_x_sine_1_9,UOB,272571904.0
y_x_sine_1_9,RebalanceStream,2356888669.090909
y_x_sine_1_9,WEOB2,289073338.1818182
y_x_sine_1_9,OOB,572448358.4
