learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes)
5000.0,0.291532,3.866307139396668E-8,5000.0,89.60000000000001,1.280918057087,43.96551724137932,0.38314176245217124,94.51013513513514,1.5151515151515151,99.95533720410897,0.7662835249042145,50.180080890980335,5000.0,512640.0
10000.0,0.537843,1.0315416066389944E-7,10000.0,89.89,0.9380607140925635,43.83333333333337,0.0,94.67249828740054,1.1730205278592376,99.9332517521415,0.5934718100890208,50.13150794715598,10000.0,1012088.0
15000.0,0.698406,1.6565154646626776E-7,15000.0,89.98666666666666,0.634878295587794,44.61651917404131,0.0,94.72723443094854,0.7926023778071334,99.9555489702178,0.3994673768308922,50.08867545340182,15000.0,1504592.0
20000.0,0.892031,2.650599945191708E-7,20000.0,90.16999999999999,5.215248889762417,45.479755962285054,1.8472291562655099,94.81375962857445,6.022944550669216,99.85553147746846,3.1452820768846728,50.744658229796244,20000.0,1984560.0
25000.0,1.125248,4.171667824168172E-7,25000.0,90.972,19.985263391354184,49.91122947181533,9.357429718875494,95.2077627025076,22.252841887702377,99.60017769880054,12.971887550200803,53.049991811733896,25000.0,2521104.0
30000.0,1.371518,6.070426211982137E-7,30000.0,91.42666666666666,27.72344223831914,52.75532696546657,14.295234921692751,95.43177862242904,30.44889129259059,99.50368532167857,18.760413195601465,54.37464908329984,30000.0,2980304.0
35000.0,1.619768,8.3160747277033E-7,35000.0,91.82571428571428,32.17633689119874,54.58730158730162,17.858168245765132,95.63865302824738,34.99204726198591,99.53041215851762,22.107378696525984,55.14476195774255,35000.0,3496672.0
40000.0,1.906763,1.1292975399001605E-6,40000.0,92.16250000000001,36.58924277260476,56.56691604322529,21.50726089133703,95.80988786270866,39.49044585987261,99.54452035771816,25.61342013019529,55.93700485544284,40000.0,4009520.0
45000.0,2.196526,1.4641925059155458E-6,45000.0,92.4511111111111,39.4837409064685,57.968324672110825,23.98746923249045,95.96090508067489,42.39443784975412,99.5608299819891,27.970463190870444,56.46487695303593,45000.0,4467536.0
50000.0,2.493233,1.8484243570806252E-6,50000.0,94.66,62.555493599934486,70.52980132450331,45.95141700404858,97.10819885194411,65.1890482398957,99.4895694629383,50.607287449392715,61.25701121347886,50000.0,5005736.0
55000.0,2.793833,2.2797245240749586E-6,55000.0,94.56,63.22396067127085,70.6896551724138,46.138613861386126,97.04379958700142,65.95744680851064,99.32146829810901,52.178217821782184,61.54260437288366,55000.0,5546168.0
60000.0,3.17168,2.8653538091273774E-6,60000.0,95.22,66.7130919220056,72.14452214452217,49.47145877378441,97.40921409214091,69.16129032258065,99.29281767955801,56.42105263157895,62.39268192487341,60000.0,5991136.0
65000.0,3.550794,3.4979343880878558E-6,65000.0,94.95,65.45600805524849,71.66105499438834,48.5743380855397,97.25856359589599,68.01773274224193,99.3566992014197,54.57317073170732,62.03423851654968,65000.0,6449832.0
70000.0,3.965844,4.237991943425603E-6,70000.0,94.84,64.03794916322721,70.41284403669727,46.76753782668502,97.20375722543353,66.63793103448276,99.32811577082103,53.09065934065934,61.728999487979785,70000.0,6892352.0
75000.0,4.385852,5.05043213751581E-6,75000.0,94.675,62.90083815541152,69.57142857142857,45.5242966751918,97.11436854797194,65.56741028128032,99.32383749930722,51.81400102197241,61.46906508994577,75000.0,7477152.0
80000.0,4.812706,5.940721971405049E-6,80000.0,94.69999999999999,63.01384515993315,69.70043448433566,45.763405648792435,97.12836739559178,65.66467996890385,99.34825980935491,51.82004089979551,61.47525939537596,80000.0,8062216.0
85000.0,5.279986,6.969070256364842E-6,85000.0,94.72666666666667,63.05791710635608,69.73986228003064,45.72898799313895,97.14378565754315,65.69817866435386,99.33537643540228,51.93692149468632,61.496401913056786,85000.0,8506784.0
90000.0,5.747977,8.05259674285849E-6,90000.0,94.8257142857143,63.31400399705752,69.92693457323152,46.08514438821085,97.20045139049917,65.90096027113538,99.36786876955655,52.06783695328772,61.52960785728369,90000.0,8949616.0
95000.0,6.24017,9.24901110217596E-6,95000.0,94.7525,62.93693975449878,69.60613958876336,45.53710430721326,97.15986739733442,65.5619360131255,99.33322266489597,51.81535269709544,61.471248434123936,95000.0,9396120.0
100000.0,6.783253,1.0635014992157618E-5,100000.0,94.78,63.02115508275124,69.76055612770338,45.62499999999996,97.17549449888776,65.63277249451353,99.33625055312454,51.89726978250809,61.48851932182801,100000.0,9865080.0
