learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.397754,1.3228726842337184E-9,5000.0,75.14,50.268350858505094,50.59618441971382,49.20310584389046,74.71007121057986,75.55555555555557,74.1518578352181,76.1093502377179,61.29053925218313,5000.0,12856.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
10000.0,0.606004,2.9942728123731085E-9,10000.0,78.36,56.73021859157741,57.08052360174533,56.30930749040984,79.01066925315227,77.66769865841073,81.75431553592935,74.99003587086489,62.59879220216518,10000.0,31024.0,15.0,8.0,8.0,4.0,0.0,0.0,1.0
15000.0,0.726821,4.404268415851726E-9,15000.0,80.04666666666667,60.0921258097445,60.1517773931567,59.717362045760424,81.12029268908094,78.84357107513962,85.71047720607838,74.37983462256602,63.26340012768923,15000.0,45112.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0
20000.0,0.878942,6.763293291959498E-9,20000.0,80.895,61.77616144148826,61.65579528349221,60.92247903456739,82.07870174944891,79.54387279832969,87.25568408456323,74.49859606899318,63.59132805531671,20000.0,59944.0,25.0,13.0,13.0,4.0,0.0,0.0,1.0
25000.0,1.016779,9.289343590951628E-9,25000.0,81.58,63.13694555084305,63.089131131773,62.28810089263778,82.81780530577217,80.15000646579594,88.38802166295,74.71070395371264,63.85505571539787,25000.0,70840.0,29.0,15.0,15.0,5.0,0.0,0.0,1.0
30000.0,1.126029,1.1488209124654532E-8,30000.0,81.82666666666667,63.639884938776035,63.4927012186956,62.98458822730668,83.0830333871168,80.36871669307214,89.02779624950126,74.58895869536158,63.95638258705358,30000.0,77800.0,31.0,16.0,16.0,5.0,0.0,0.0,1.0
35000.0,1.228925,1.3882452636543248E-8,35000.0,82.22857142857143,64.43097043929352,64.30006313493658,63.80353817504656,83.54410286258532,80.68442953853797,89.79696297560143,74.58804616179594,64.10635872076135,35000.0,89944.0,37.0,19.0,19.0,5.0,0.0,0.0,1.0
40000.0,1.340447,1.6994648416423136E-8,40000.0,82.45,64.87317188502719,64.78378649543494,64.31657601789254,83.80398671096346,80.84897424705369,90.38518960883846,74.43986737667035,64.19210562551847,40000.0,107872.0,45.0,23.0,23.0,6.0,0.0,0.0,1.0
45000.0,1.442756,2.0096205561939213E-8,45000.0,82.68222222222222,65.32935864570172,65.32128871484515,64.78695043152139,84.06437232889597,81.0375453196097,90.80667962537551,74.45895188696119,64.27784056584677,45000.0,117184.0,49.0,25.0,25.0,6.0,0.0,0.0,1.0
50000.0,1.539982,2.3283924657023616E-8,50000.0,82.878,65.72529370192402,65.62813666840647,65.24721929041162,84.24636107686362,81.24931554854678,91.07945728723192,74.5888124824064,64.35609329535905,50000.0,126736.0,51.0,26.0,26.0,6.0,0.0,0.0,1.0
55000.0,1.650566,2.7289295906407967E-8,55000.0,88.34,71.67825251223128,73.12125403411709,62.24093264248703,91.80143439741246,79.82000692281068,94.49913144180661,74.57956015523934,65.01513123824444,55000.0,140008.0,59.0,30.0,30.0,6.0,0.0,0.0,1.0
60000.0,1.771064,3.220289605566197E-8,60000.0,88.57000000000001,71.9722309790269,73.15010570824525,62.32696110744893,92.01313674795612,79.90859553524345,94.5433658816772,74.86824769433466,65.07910831749538,60000.0,157624.0,63.0,32.0,32.0,7.0,0.0,0.0,1.0
65000.0,1.872306,3.654731227498916E-8,65000.0,88.56,71.75669970255001,72.83950617283952,61.82424916573972,92.04081632653062,79.66824644549763,94.46824716747597,74.76095174560818,65.04406177989736,65000.0,165872.0,67.0,34.0,34.0,7.0,0.0,0.0,1.0
70000.0,1.984747,4.193823824119237E-8,70000.0,88.44999999999999,71.38938497135668,72.42449564283154,61.38415245737211,91.98250728862973,79.35287808366107,94.54195205479452,74.18114973262033,64.94672851410894,70000.0,185328.0,73.0,37.0,37.0,7.0,0.0,0.0,1.0
75000.0,2.090627,4.733146220238673E-8,75000.0,88.604,71.73013495138544,72.74988043998088,61.73784582326083,92.09599112220836,79.58437835901108,94.56472196900638,74.55692803437164,65.0233900230098,75000.0,196896.0,77.0,39.0,39.0,7.0,0.0,0.0,1.0
80000.0,2.198441,5.3228853417353504E-8,80000.0,88.6,71.6880386102304,72.85929688119991,61.81330951317553,92.1001570729003,79.5307637060091,94.74384564204924,74.16834114757759,64.98311064992711,80000.0,211440.0,87.0,44.0,44.0,8.0,0.0,0.0,1.0
85000.0,2.298866,5.847702516035902E-8,85000.0,88.66857142857143,71.847981941822,72.92647962318247,62.040581929555906,92.14964370546318,79.64065708418892,94.81466395112015,74.22966507177034,65.008524253149,85000.0,202008.0,95.0,48.0,48.0,8.0,0.0,0.0,1.0
90000.0,2.392619,6.363943377302753E-8,90000.0,88.69749999999999,71.87230674304051,72.97507322613424,62.08169084961837,92.17833601494785,79.63421775755664,94.8886910062333,74.12159329140461,65.00197771945825,90000.0,212848.0,101.0,51.0,51.0,8.0,0.0,0.0,1.0
