learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
5000.0,0.375527,8.160524691144626E-9,5000.0,100.0,?,?,?,100.0,?,100.0,?,?,5000.0,84000.0,10.0,4983.3,68.98478093028926,3016.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,0.564342,1.234569928298394E-8,10000.0,100.0,?,?,?,100.0,?,100.0,?,?,10000.0,85680.0,10.0,9980.100000000002,62.197624106105835,3184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,0.729428,1.6004909264544646E-8,15000.0,100.0,?,?,?,100.0,?,100.0,?,?,15000.0,85680.0,10.0,15012.599999999999,85.42599136094356,3184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20000.0,0.876578,1.9330513166884582E-8,20000.0,100.0,?,?,?,100.0,?,100.0,?,?,20000.0,87360.0,10.0,20015.699999999997,77.68747932868267,3352.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25000.0,0.989678,2.188658385227124E-8,25000.0,100.0,?,?,?,100.0,?,100.0,?,?,25000.0,87360.0,10.0,24972.3,79.35580914113629,3352.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30000.0,1.099021,2.4357745982706546E-8,30000.0,100.0,?,?,?,100.0,?,100.0,?,?,30000.0,87360.0,10.0,29947.7,105.47885517433784,3352.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35000.0,1.205555,2.6811725956698257E-8,35000.0,100.0,?,?,?,100.0,?,100.0,?,?,35000.0,89040.0,10.0,34964.7,95.31357604128526,3520.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40000.0,1.311461,2.925124013175567E-8,40000.0,100.0,?,?,?,100.0,?,100.0,?,?,40000.0,89040.0,10.0,39927.5,131.33946686185203,3520.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45000.0,1.419277,3.173475060611963E-8,45000.0,100.0,?,?,?,100.0,?,100.0,?,?,45000.0,89040.0,10.0,44919.2,112.1752597005638,3520.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50000.0,1.964633,5.640977563543451E-8,50000.0,98.61999999999999,18.354047897444513,43.3962264150941,8.244680851063926,99.3040987574633,18.632075471698116,99.9654808317089,10.50531914893617,52.5525451288149,50000.0,174896.0,10.0,49915.3,145.87365156950807,11745.6,7925.287393316829,12.4,2.836272984824353,6.7,1.4181364924121764,6.7,1.4181364924121764,1.8999999999999997,0.8755950357709131,0.0,0.0,0.0,0.0,1.0,0.0
55000.0,2.266921,7.173050971908701E-8,55000.0,87.36,47.441253958538496,47.89777411376755,16.40211640211643,92.65457926545794,54.72779369627507,93.92082940622055,50.52910052910053,60.09366229797472,55000.0,195912.0,10.0,54895.799999999996,133.27815524933845,13812.8,3039.368823365214,16.6,2.6331223544175333,8.8,1.3165611772087666,8.8,1.3165611772087666,2.5999999999999996,0.6992058987801009,0.0,0.0,0.0,0.0,1.0,0.0
60000.0,2.551106,9.096304421209626E-8,60000.0,93.67999999999999,51.355877934040976,47.897774113767476,16.402116402116356,96.60288110083853,54.72779369627507,97.20900043271311,50.52910052910053,60.77378155130172,60000.0,261600.0,10.0,59897.6,142.66915885673762,20177.6,3222.383493282229,19.599999999999998,1.349897115421106,10.299999999999999,0.674948557710553,10.299999999999999,0.674948557710553,3.6999999999999997,0.8232726023485646,0.0,0.0,0.0,0.0,1.0,0.0
65000.0,2.828866,1.1454124296291007E-7,65000.0,95.78666666666666,52.534307481554436,47.897774113767476,16.402116402116356,97.79051880855823,54.72779369627507,98.18871103622578,50.52910052910053,60.97495624543865,65000.0,328128.0,10.0,64919.7,169.8084214637199,26626.4,2877.319864040145,22.599999999999994,1.8378731669453645,11.799999999999997,0.9189365834726823,11.799999999999997,0.9189365834726823,4.4,0.5163977794943222,0.0,0.0,0.0,0.0,1.0,0.0
70000.0,3.072563,1.3702496053650975E-7,70000.0,96.84,53.1023674399829,47.89777411376757,16.40211640211638,98.36286395192208,54.72779369627507,98.6593223861983,50.52910052910053,61.07135640283807,70000.0,356632.0,10.0,69921.3,163.5019877555015,29422.4,2730.6062493316185,23.4,2.0655911179772892,12.2,1.0327955589886446,12.2,1.0327955589886446,4.4,0.5163977794943222,0.0,0.0,0.0,0.0,1.0,0.0
75000.0,3.306852,1.598155654863351E-7,75000.0,97.47200000000001,53.436723454217194,47.89777411376759,16.40211640211663,98.6996954983129,54.72779369627507,98.93581917175383,50.52910052910053,61.12792318181077,75000.0,376016.0,10.0,74902.79999999999,168.76992886438492,31333.6,2804.139289613759,23.800000000000004,1.932183566158591,12.400000000000002,0.9660917830792956,12.400000000000002,0.9660917830792956,4.4,0.5163977794943222,0.0,0.0,0.0,0.0,1.0,0.0
80000.0,3.554271,1.8563310743206078E-7,80000.0,97.89333333333333,53.65699134148335,47.897774113767476,16.402116402116356,98.92157531909085,54.72779369627507,99.1177677472302,50.52910052910053,61.16511838383269,80000.0,403352.0,10.0,79908.4,164.31555008580364,33972.0,3525.890525810465,25.2,2.8982753492378874,13.1,1.4491376746189437,13.1,1.4491376746189437,4.4,0.5163977794943222,0.0,0.0,0.0,0.0,1.0,0.0
85000.0,3.82197,2.1496186670122878E-7,85000.0,98.19428571428571,53.81305395102986,47.897774113767404,16.4021164021161,99.07877091714768,54.72779369627507,99.2465833430674,50.52910052910053,61.19143810047447,85000.0,423496.0,10.0,84894.7,178.90844958618806,35932.0,4088.737050320877,26.0,3.018461712712472,13.5,1.509230856356236,13.5,1.509230856356236,4.4,0.5163977794943222,0.0,0.0,0.0,0.0,1.0,0.0
90000.0,4.038809,2.400369594577286E-7,90000.0,98.42,53.929412862441254,47.897774113767476,16.402116402116334,99.19596967075466,54.72779369627507,99.34257466109469,50.52910052910053,61.211043772793815,90000.0,447000.0,10.0,89911.5,189.59445022351193,38228.0,5094.021942979393,26.799999999999997,3.3266599866332403,13.899999999999999,1.6633299933166201,13.899999999999999,1.6633299933166201,4.5,0.7071067811865475,0.0,0.0,0.0,0.0,1.0,0.0
95000.0,4.235893,2.6350836145381134E-7,95000.0,98.59555555555556,54.01950969664529,47.89777411376754,16.40211640211676,99.28671391810752,54.72779369627507,99.4168700840792,50.52910052910053,61.22621387387508,95000.0,460352.0,10.0,94896.0,216.497882976568,39549.6,5549.993937934628,27.0,3.3993463423951895,14.0,1.6996731711975948,14.0,1.6996731711975948,4.5,0.7071067811865475,0.0,0.0,0.0,0.0,1.0,0.0
100000.0,4.455928,2.9035334816823406E-7,100000.0,98.736,54.091333838522345,47.89777411376747,16.40211640211663,99.35905237110057,54.72779369627507,99.47607830395582,50.52910052910053,61.23830068532609,100000.0,471600.0,10.0,99860.20000000001,231.09247788132856,40647.2,5569.084760233649,27.4,3.238655413730965,14.2,1.6193277068654826,14.2,1.6193277068654826,4.5,0.7071067811865475,0.0,0.0,0.0,0.0,1.0,0.0
