learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.358464,1.1343332131703694E-9,5000.0,83.32000000000001,61.496193293911105,59.43579766536966,43.380855397148686,87.80701754385966,73.60759493670885,85.14318117380209,78.95451459606245,64.05031142973947,5000.0,12232.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
10000.0,0.650495,3.1409047875139445E-9,10000.0,83.74000000000001,63.11876103715307,60.16658500734935,45.14170040485831,87.94483985765125,75.03071253071253,84.29505400795907,82.42240215924427,64.55955703209312,10000.0,26560.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0
15000.0,0.823096,4.861614341951079E-9,15000.0,83.98666666666666,63.69994135772375,61.239309343230595,46.15557049988791,88.1194974774953,75.4446943365365,84.52414840117657,82.71687962340283,64.66085137557721,15000.0,38536.0,19.0,10.0,10.0,6.0,0.0,0.0,1.0
20000.0,0.981148,6.797423646267917E-9,20000.0,84.285,64.2596981530804,62.38630923887026,47.20309087854862,88.37088837088837,75.77275880675248,85.01459386345839,82.56341340500587,64.72596219224252,20000.0,47344.0,23.0,12.0,12.0,6.0,0.0,0.0,1.0
25000.0,1.148755,8.967507467087772E-9,25000.0,84.636,64.99938218123194,63.070858571291225,48.44295302013424,88.64516510479794,76.2505410251654,85.43019943019942,82.76510067114093,64.84506536764003,25000.0,50048.0,25.0,13.0,13.0,7.0,0.0,0.0,1.0
30000.0,1.327643,1.1821592253529363E-8,30000.0,84.82333333333332,65.27826359003525,63.47079589216943,49.07728442008723,88.8217819351354,76.37137370906638,85.89676622821597,82.29504529694664,64.84439288118183,30000.0,61672.0,29.0,15.0,15.0,8.0,0.0,0.0,1.0
35000.0,1.517713,1.5472458847281004E-8,35000.0,85.02,65.7424931395751,63.95572666025022,49.66881059806085,88.96373166059739,76.69052594140399,85.96184355042102,82.79735048478449,64.9536746526333,35000.0,74248.0,35.0,18.0,18.0,8.0,0.0,0.0,1.0
40000.0,1.669177,1.871531386963195E-8,40000.0,85.18,66.13510357014158,64.3042090684651,50.235057085292134,89.07442220502047,76.9714862870018,86.03318142979208,83.16823371390196,65.03872214759721,40000.0,82760.0,41.0,21.0,21.0,9.0,0.0,0.0,1.0
45000.0,1.854779,2.349265113679899E-8,45000.0,85.2911111111111,66.35660716430918,64.53790517010447,50.57866049428805,89.16498878685196,77.10559994465774,86.16762109659253,83.22257895915777,65.07499520855731,45000.0,99496.0,49.0,25.0,25.0,10.0,0.0,0.0,1.0
50000.0,2.030787,2.8610604788280194E-8,50000.0,85.37,66.52533080157752,64.93120475574094,51.1747430249633,89.22251852724942,77.23098951038067,86.4669598492204,82.8060339073555,65.05247761549438,50000.0,112400.0,55.0,28.0,28.0,10.0,0.0,0.0,1.0
55000.0,2.185658,2.9052925020870235E-8,55000.0,95.02000000000001,0.0,-24800.00000000272,-Infinity,97.44641575223054,?,95.02000000000001,?,?,55000.0,11040.0,2.0,-25.0,-25.0,1.0,0.0,0.0,1.0
60000.0,2.278727,2.9330870103504923E-8,60000.0,97.50999999999999,0.0,-24800.000000002776,-Infinity,98.73930433902082,?,97.50999999999999,?,?,60000.0,11544.0,2.0,-25.0,-25.0,1.0,0.0,0.0,1.0
65000.0,2.374801,2.962614052411583E-8,65000.0,98.34,0.0,-24800.000000002667,-Infinity,99.16305334274479,?,98.34,?,?,65000.0,11880.0,2.0,-25.0,-25.0,1.0,0.0,0.0,1.0
70000.0,2.46513,2.991160617313451E-8,70000.0,98.75500000000001,0.0,-24800.000000002667,-Infinity,99.37360066413423,?,98.75500000000001,?,?,70000.0,12216.0,2.0,-25.0,-25.0,1.0,0.0,0.0,1.0
75000.0,2.553184,3.019753612370955E-8,75000.0,99.004,0.0,-24799.99999997502,-Infinity,99.49950754758699,?,99.004,?,?,75000.0,12552.0,2.0,-25.0,-25.0,1.0,0.0,0.0,1.0
80000.0,2.638062,3.0473152930951783E-8,80000.0,99.17,0.0,-24800.000000002667,-Infinity,99.58327057287745,?,99.17,?,?,80000.0,12552.0,2.0,-25.0,-25.0,1.0,0.0,0.0,1.0
85000.0,2.714797,3.0725662731048135E-8,85000.0,99.28857142857143,0.0,-24800.0000000443,-Infinity,99.64301587074019,?,99.28857142857143,?,?,85000.0,12720.0,2.0,-25.0,-25.0,1.0,0.0,0.0,1.0
90000.0,2.785671,3.095888589612312E-8,90000.0,99.3775,0.0,-24799.9999999476,-Infinity,99.68777820967762,?,99.3775,?,?,90000.0,12720.0,2.0,-25.0,-25.0,1.0,0.0,0.0,1.0
95000.0,2.864559,3.1225337731755444E-8,95000.0,99.44666666666667,0.0,-24799.99999996103,-Infinity,99.72256576528396,?,99.44666666666667,?,?,95000.0,13056.0,2.0,-25.0,-25.0,1.0,0.0,0.0,1.0
100000.0,2.94549,3.1498689997113414E-8,100000.0,99.502,0.0,-24799.99999997502,-Infinity,99.75037844232139,?,99.502,?,?,100000.0,13056.0,2.0,-25.0,-25.0,1.0,0.0,0.0,1.0
