learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.34588,1.0945120619402992E-9,5000.0,83.32000000000001,61.496193293911105,59.43579766536966,43.380855397148686,87.80701754385966,73.60759493670885,85.14318117380209,78.95451459606245,64.05031142973947,5000.0,12232.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
10000.0,0.562048,2.5798220601346757E-9,10000.0,83.74000000000001,63.11876103715307,60.16658500734935,45.14170040485831,87.94483985765125,75.03071253071253,84.29505400795907,82.42240215924427,64.55955703209312,10000.0,26560.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0
15000.0,0.687362,3.829113762411807E-9,15000.0,83.98666666666666,63.69994135772375,61.239309343230595,46.15557049988791,88.1194974774953,75.4446943365365,84.52414840117657,82.71687962340283,64.66085137557721,15000.0,38536.0,19.0,10.0,10.0,6.0,0.0,0.0,1.0
20000.0,0.812925,5.367000177502632E-9,20000.0,84.285,64.2596981530804,62.38630923887026,47.20309087854862,88.37088837088837,75.77275880675248,85.01459386345839,82.56341340500587,64.72596219224252,20000.0,47344.0,23.0,12.0,12.0,6.0,0.0,0.0,1.0
25000.0,0.946298,7.093840878870753E-9,25000.0,84.636,64.99938218123194,63.070858571291225,48.44295302013424,88.64516510479794,76.2505410251654,85.43019943019942,82.76510067114093,64.84506536764003,25000.0,50048.0,25.0,13.0,13.0,7.0,0.0,0.0,1.0
30000.0,1.081084,9.24429631481568E-9,30000.0,84.82333333333332,65.27826359003525,63.47079589216943,49.07728442008723,88.8217819351354,76.37137370906638,85.89676622821597,82.29504529694664,64.84439288118183,30000.0,61672.0,29.0,15.0,15.0,8.0,0.0,0.0,1.0
35000.0,1.219393,1.1900937066723904E-8,35000.0,85.02,65.7424931395751,63.95572666025022,49.66881059806085,88.96373166059739,76.69052594140399,85.96184355042102,82.79735048478449,64.9536746526333,35000.0,74248.0,35.0,18.0,18.0,8.0,0.0,0.0,1.0
40000.0,1.335866,1.4394632288151317E-8,40000.0,85.18,66.13510357014158,64.3042090684651,50.235057085292134,89.07442220502047,76.9714862870018,86.03318142979208,83.16823371390196,65.03872214759721,40000.0,82760.0,41.0,21.0,21.0,9.0,0.0,0.0,1.0
45000.0,1.443386,1.7162163365218373E-8,45000.0,85.2911111111111,66.35660716430918,64.53790517010447,50.57866049428805,89.16498878685196,77.10559994465774,86.16762109659253,83.22257895915777,65.07499520855731,45000.0,99496.0,49.0,25.0,25.0,10.0,0.0,0.0,1.0
50000.0,1.548146,2.0191242355439396E-8,50000.0,89.12,71.54442626449455,66.86967113276492,50.94679891794409,92.69602577873256,78.68338557993731,88.74035989717224,90.45045045045045,66.9310858920619,50000.0,111768.0,57.0,29.0,29.0,11.0,0.0,0.0,1.0
55000.0,1.657187,2.3685320034209225E-8,55000.0,89.66,66.51659581936707,55.29615218331168,30.04059539918808,93.63143631436314,72.52922422954305,89.20314517075461,92.2920892494929,67.36008358446557,55000.0,123864.0,57.0,29.0,29.0,11.0,0.0,0.0,1.0
60000.0,1.745857,2.592031194311049E-8,60000.0,94.82000000000001,0.0,-Infinity,-Infinity,97.3411354070424,?,94.82000000000001,?,?,60000.0,97432.0,46.0,17.0,17.0,11.0,0.0,0.0,1.0
65000.0,1.822648,2.7929309325085743E-8,65000.0,96.34,0.0,-Infinity,-Infinity,98.13588672710605,?,96.34,?,?,65000.0,101128.0,46.0,17.0,17.0,11.0,0.0,0.0,1.0
70000.0,1.901435,3.0068141451726354E-8,70000.0,96.93333333333334,0.0,-Infinity,-Infinity,98.4427894380501,?,96.93333333333334,?,?,70000.0,104936.0,48.0,18.0,18.0,11.0,0.0,0.0,1.0
75000.0,1.974015,3.202540359356337E-8,75000.0,97.365,0.0,-Infinity,-Infinity,98.66491019177666,?,97.365,?,?,75000.0,104240.0,47.0,16.0,16.0,11.0,0.0,0.0,1.0
80000.0,2.046836,3.406542441704207E-8,80000.0,97.69200000000001,0.0,-Infinity,-Infinity,98.83252736580135,?,97.69200000000001,?,?,80000.0,108288.0,49.0,17.0,17.0,11.0,0.0,0.0,1.0
85000.0,2.11796,3.6169334540350565E-8,85000.0,97.92999999999999,0.0,-Infinity,-Infinity,98.95417571868843,?,97.92999999999999,?,?,85000.0,114344.0,51.0,18.0,18.0,11.0,0.0,0.0,1.0
90000.0,2.197366,3.8644938922176754E-8,90000.0,98.10857142857144,0.0,-Infinity,-Infinity,99.04525656926938,?,98.10857142857144,?,?,90000.0,120512.0,55.0,20.0,20.0,12.0,0.0,0.0,1.0
95000.0,2.271989,4.104926376500063E-8,95000.0,98.25,0.0,-Infinity,-Infinity,99.1172761664565,?,98.25,?,?,95000.0,124544.0,55.0,20.0,20.0,12.0,0.0,0.0,1.0
100000.0,2.346553,4.3391657916622027E-8,100000.0,98.42,0.0,-Infinity,-Infinity,99.20370930349763,?,98.42,?,?,100000.0,121432.0,54.0,18.0,18.0,12.0,0.0,0.0,1.0
