ds,alg,avg_mem
KDDCup,improved_UOB,562426973.0909091
KDDCup,ESOS_ELM,4753974125.714286
KDDCup,improved_OOB,958811750.4
KDDCup,WEOB1,689595112.7272727
KDDCup,WEOB2,689595112.7272727
KDDCup,OOB,958811750.4
KDDCup,UOB,562426973.0909091
