learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
5000.0,0.375987,8.170520886778832E-9,5000.0,100.0,?,?,?,100.0,?,100.0,?,?,5000.0,84000.0,10.0,4983.3,68.98478093028926,3016.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,0.57309,1.2539402954280378E-8,10000.0,100.0,?,?,?,100.0,?,100.0,?,?,10000.0,85680.0,10.0,9980.100000000002,62.197624106105835,3184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,0.748195,1.642068885266781E-8,15000.0,100.0,?,?,?,100.0,?,100.0,?,?,15000.0,85680.0,10.0,15012.599999999999,85.42599136094356,3184.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20000.0,0.900943,1.987280808389187E-8,20000.0,100.0,?,?,?,100.0,?,100.0,?,?,20000.0,87360.0,10.0,20015.699999999997,77.68747932868267,3352.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25000.0,1.008472,2.230297364294529E-8,25000.0,100.0,?,?,?,100.0,?,100.0,?,?,25000.0,87360.0,10.0,24972.3,79.35580914113629,3352.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30000.0,1.095719,2.4274764085809392E-8,30000.0,100.0,?,?,?,100.0,?,100.0,?,?,30000.0,87360.0,10.0,29947.7,105.47885517433784,3352.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35000.0,1.191073,2.6471215983231866E-8,35000.0,100.0,?,?,?,100.0,?,100.0,?,?,35000.0,89040.0,10.0,34964.7,95.31357604128526,3520.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40000.0,1.263152,2.8131534966329736E-8,40000.0,100.0,?,?,?,100.0,?,100.0,?,?,40000.0,89040.0,10.0,39927.5,131.33946686185203,3520.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45000.0,1.344262,2.999988043059906E-8,45000.0,100.0,?,?,?,100.0,?,100.0,?,?,45000.0,89040.0,10.0,44919.2,112.1752597005638,3520.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50000.0,1.835289,6.350709144853883E-8,50000.0,99.632,35.104326848469,57.209302325581454,21.367521367521306,99.81547595170284,35.21126760563381,100.0,21.367521367521366,?,50000.0,263776.0,10.0,49915.3,145.87365156950807,20380.8,2362.965218157521,9.6,2.1186998109427604,5.3,1.0593499054713802,5.3,1.0593499054713802,2.9,0.7378647873726218,0.0,0.0,0.0,0.0,1.0,0.0
55000.0,2.266913,1.0101104177948501E-7,55000.0,97.14,61.67510350402121,69.95798319327734,41.8699186991871,98.51243108290855,63.04909560723514,99.60033655868742,49.59349593495935,61.07246361774813,55000.0,335872.0,10.0,54895.799999999996,133.27815524933845,27313.6,11203.983926363971,16.6,2.796823595120404,8.8,1.398411797560202,8.8,1.398411797560202,3.4,1.0749676997731399,0.0,0.0,0.0,0.0,1.0,0.0
60000.0,2.571978,1.3228377677086327E-7,60000.0,98.48,60.887242035922064,68.0672268907563,38.21138211382106,99.22464803101407,61.61616161616161,99.71293828173057,49.59349593495935,61.095506016541414,60000.0,396256.0,10.0,59897.6,142.66915885673762,33208.0,10583.786006067121,19.4,1.577621275493231,10.2,0.7888106377466155,10.2,0.7888106377466155,3.6999999999999993,0.8232726023485645,0.0,0.0,0.0,0.0,1.0,0.0
65000.0,2.870868,1.6601209412846302E-7,65000.0,98.98666666666666,61.133271964815215,68.06722689075627,38.21138211382106,99.48655587082827,61.61616161616161,99.8102209570286,49.59349593495935,61.11540658704398,65000.0,436200.0,10.0,64919.7,169.8084214637199,37107.200000000004,10193.540577792934,20.8,1.988857852023506,10.9,0.994428926011753,10.9,0.994428926011753,4.1,0.7378647873726217,0.0,0.0,0.0,0.0,1.0,0.0
70000.0,3.153675,2.0097609960991476E-7,70000.0,99.24,61.25512987178461,68.06722689075615,38.211382113820605,99.61620038379961,61.61616161616161,99.85825655563431,49.59349593495935,61.125230570238685,70000.0,477896.0,10.0,69921.3,163.5019877555015,41167.99999999999,11346.619976402175,22.400000000000002,1.646545204697129,11.700000000000001,0.8232726023485645,11.700000000000001,0.8232726023485645,4.3999999999999995,0.699205898780101,0.0,0.0,0.0,0.0,1.0,0.0
75000.0,3.427588,2.363093386983706E-7,75000.0,99.392,61.327878528831114,68.06722689075634,38.211382113821145,99.69357309894365,61.61616161616161,99.88688696776279,49.59349593495935,61.131085157782486,75000.0,498624.0,10.0,74902.79999999999,168.76992886438492,43188.00000000001,11079.406803214291,23.2,1.7511900715418263,12.1,0.8755950357709131,12.1,0.8755950357709131,4.499999999999999,0.7071067811865474,0.0,0.0,0.0,0.0,1.0,0.0
80000.0,3.704593,2.7431510105936065E-7,80000.0,99.49333333333334,61.37622605071935,68.06722689075639,38.21138211382106,99.74498355815045,61.61616161616161,99.90589500571352,49.59349593495935,61.134971771620386,80000.0,530352.0,10.0,79908.4,164.31555008580364,46277.6,12489.278630533916,24.400000000000002,2.11869981094276,12.700000000000001,1.05934990547138,12.700000000000001,1.05934990547138,4.6,0.5163977794943223,0.0,0.0,0.0,0.0,1.0,0.0
85000.0,3.967249,3.125265230259134E-7,85000.0,99.5657142857143,61.41068604836764,68.06722689075654,38.21138211382146,99.78162174587668,61.61616161616161,99.91943373424643,49.59349593495935,61.13773991349487,85000.0,562352.0,10.0,84894.7,178.90844958618806,49358.399999999994,13810.185381328762,26.200000000000003,3.2930904093942583,13.600000000000001,1.6465452046971292,13.600000000000001,1.6465452046971292,4.7,0.6749485577105528,0.0,0.0,0.0,0.0,1.0,0.0
90000.0,4.258765,3.5823730387000577E-7,90000.0,99.62,61.4364907206558,68.06722689075615,38.211382113820605,99.80905482136578,61.61616161616161,99.92956683604166,49.59349593495935,61.13981165554099,90000.0,606120.0,10.0,89911.5,189.59445022351193,53609.600000000006,16129.867969425884,28.000000000000004,4.136557881996952,14.500000000000002,2.068278940998476,14.500000000000002,2.068278940998476,4.7,0.6749485577105528,0.0,0.0,0.0,0.0,1.0,0.0
95000.0,4.525348,4.0169145684275366E-7,95000.0,99.66222222222221,61.45653717415457,68.06722689075603,38.211382113819965,99.8303647158609,61.61616161616161,99.93743575993207,49.59349593495935,61.14142043142509,95000.0,630088.0,10.0,94896.0,216.497882976568,55952.0,17320.07246584789,28.800000000000004,4.661902329879223,14.900000000000002,2.3309511649396115,14.900000000000002,2.3309511649396115,4.7,0.6749485577105528,0.0,0.0,0.0,0.0,1.0,0.0
100000.0,4.728092,4.3545248429808356E-7,100000.0,99.696,61.47255933732764,68.06722689075576,38.21138211382072,99.84739568692021,61.61616161616161,99.94372311773928,49.59349593495935,61.142705830846786,100000.0,643680.0,10.0,99860.20000000001,231.09247788132856,57297.600000000006,17952.296610740366,29.0,4.714045207910317,15.0,2.3570226039551585,15.0,2.3570226039551585,4.7,0.6749485577105528,0.0,0.0,0.0,0.0,1.0,0.0
