learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),ensemble size,size of class 0,size of class 1
5000.0,0.400137,1.8684174853066604E-8,5000.0,100.0,?,?,?,100.0,?,100.0,?,?,5000.0,180496.0,10.0,0.9999999999999994,8.156750926714144E-230
10000.0,0.691426,3.2412352044549254E-8,10000.0,100.0,?,?,?,100.0,?,100.0,?,?,10000.0,182176.0,10.0,0.9999999999999994,2.5E-323
15000.0,0.878478,4.1227937253812946E-8,15000.0,100.0,?,?,?,100.0,?,100.0,?,?,15000.0,182176.0,10.0,0.9999999999999994,2.5E-323
20000.0,1.080217,5.0823386228746834E-8,20000.0,100.0,?,?,?,100.0,?,100.0,?,?,20000.0,183856.0,10.0,0.9999999999999994,2.5E-323
25000.0,1.247474,5.877874443514479E-8,25000.0,100.0,?,?,?,100.0,?,100.0,?,?,25000.0,183856.0,10.0,0.9999999999999994,2.5E-323
30000.0,1.391612,6.563447795394394E-8,30000.0,100.0,?,?,?,100.0,?,100.0,?,?,30000.0,183856.0,10.0,0.9999999999999994,2.5E-323
35000.0,1.518174,7.17092382783691E-8,35000.0,100.0,?,?,?,100.0,?,100.0,?,?,35000.0,185536.0,10.0,0.9999999999999994,2.5E-323
40000.0,1.632429,7.719328357527654E-8,40000.0,100.0,?,?,?,100.0,?,100.0,?,?,40000.0,185536.0,10.0,0.9999999999999994,2.5E-323
45000.0,1.756712,8.315865578336848E-8,45000.0,100.0,?,?,?,100.0,?,100.0,?,?,45000.0,185536.0,10.0,0.9999999999999994,2.5E-323
50000.0,2.467433,1.582590224242045E-7,50000.0,85.84,45.10710472230866,17.192982456140403,-45.37987679671446,91.68623767026773,52.2911051212938,86.50565034345225,79.67145790554414,64.45485013732412,50000.0,408456.0,10.0,0.6290097594180472,0.37099024058195285
55000.0,3.081942,2.445526085773276E-7,55000.0,87.03999999999999,49.838523394755335,25.6027554535017,-28.31683168316839,92.38453402279939,56.53923541247485,87.44160177975529,83.46534653465346,65.36569213173084,55000.0,542816.0,10.0,0.9999700309327122,2.9969067287845354E-5
60000.0,3.583124,3.272317371000018E-7,60000.0,100.0,?,?,?,100.0,?,100.0,?,?,60000.0,637680.0,10.0,0.9999999999999994,4.8890043474578294E-234
65000.0,4.051174,4.1050228635677034E-7,65000.0,100.0,?,?,?,100.0,?,100.0,?,?,65000.0,687704.0,10.0,0.9999999999999994,2.5E-323
70000.0,4.505768,4.956389649522801E-7,70000.0,100.0,?,?,?,100.0,?,100.0,?,?,70000.0,723928.0,10.0,0.9999999999999994,2.5E-323
75000.0,4.958754,5.833160660229624E-7,75000.0,99.99,0.0,-Infinity,-Infinity,99.9949997499875,?,99.99,?,?,75000.0,748176.0,10.0,0.9999999999999994,2.5E-323
80000.0,5.344363,6.603079706865052E-7,80000.0,99.992,0.0,-Infinity,-Infinity,99.99599983999362,?,99.992,?,?,80000.0,771792.0,10.0,0.9999999999999994,2.5E-323
85000.0,5.716715,7.371050597334073E-7,85000.0,99.97,0.0,-Infinity,-Infinity,99.98499774966245,?,99.97,?,?,85000.0,797248.0,10.0,0.9999999999999994,2.5E-323
90000.0,6.099974,8.183972376626398E-7,90000.0,99.97428571428571,0.0,-Infinity,-Infinity,99.98714120386907,?,99.97428571428571,?,?,90000.0,819896.0,10.0,0.9999999999999994,2.5E-323
95000.0,6.43159,8.904986802116036E-7,95000.0,99.97749999999999,0.0,-Infinity,-Infinity,99.98874873423259,?,99.97749999999999,?,?,95000.0,840448.0,10.0,0.9999999999999994,2.5E-323
100000.0,6.778281,9.678201066019634E-7,100000.0,99.98,0.0,-Infinity,-Infinity,99.98999899989998,?,99.98,?,?,100000.0,862104.0,10.0,0.9999999999999994,2.5E-323
