learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.432571,1.2426089660988914E-9,5000.0,90.18,1.4467852784379647,42.90697674418609,0.8080808080808315,94.83212293442796,1.6032064128256511,100.0,0.8080808080808081,?,5000.0,11104.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
10000.0,0.610235,2.13022332224581E-9,10000.0,89.96,0.6720269475604289,43.59550561797752,0.19880715705763216,94.71244996840109,0.7905138339920946,99.97776295307983,0.3976143141153081,50.09375641414685,10000.0,19312.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
15000.0,0.738075,3.0197358876466756E-9,15000.0,89.89333333333333,0.7961869439581268,43.934911242603576,-0.19828155981491535,94.67472249543347,1.0443864229765014,99.91843997923927,0.5287508261731658,50.111672992779944,15000.0,26896.0,13.0,7.0,7.0,6.0,0.0,0.0,1.0
20000.0,0.867712,4.1535610250300835E-9,20000.0,89.915,1.7305651851805797,44.15836101882613,0.09905894006933037,94.68357099554548,2.1348859776807374,99.88877148100774,1.0896483407627537,50.24400954884336,20000.0,33808.0,15.0,8.0,8.0,6.0,0.0,0.0,1.0
25000.0,1.009004,5.469152898424202E-9,25000.0,90.24799999999999,3.392148151271252,44.91640307275188,1.0953346855983466,94.86325902827527,3.940110323089046,99.8979365431551,2.028397565922921,50.4792863729961,25000.0,35992.0,15.0,8.0,8.0,6.0,0.0,0.0,1.0
30000.0,1.168486,7.383529084424178E-9,30000.0,90.36333333333333,6.510644829703294,45.73948948948946,2.5943396226414484,94.91710181619986,7.428754402817804,99.85572654631548,3.908355795148248,50.93232822615311,30000.0,46400.0,21.0,11.0,11.0,7.0,0.0,0.0,1.0
35000.0,1.31425,9.321784588197868E-9,35000.0,90.48857142857143,7.9418203998366295,46.30645161290323,3.507246376811563,94.98213828135599,8.969100355482636,99.86370839936608,4.753623188405797,51.141307078469325,35000.0,51400.0,23.0,12.0,12.0,8.0,0.0,0.0,1.0
40000.0,1.432974,1.1100984236432447E-8,40000.0,90.86999999999999,15.551461903164792,48.53438556933481,7.403651115618633,95.16816173162923,17.338162064282482,99.74761482138895,9.710953346855984,52.31122445714804,40000.0,57928.0,27.0,14.0,14.0,9.0,0.0,0.0,1.0
45000.0,1.543124,1.2971226080424256E-8,45000.0,91.20444444444445,21.46929273422308,50.47547547547546,10.815682739972901,95.33320756496721,23.708558211256744,99.66717617474484,13.857593510590355,53.27400155923506,45000.0,65632.0,31.0,16.0,16.0,9.0,0.0,0.0,1.0
50000.0,1.64597,1.4930516497956384E-8,50000.0,91.45,25.832157982673603,51.86894843503714,13.268411442483242,95.45362699535261,28.379963142905005,99.57178673648244,17.184012984378167,54.02679884114471,50000.0,73640.0,35.0,18.0,18.0,10.0,0.0,0.0,1.0
55000.0,1.755908,1.7282931734290388E-8,55000.0,93.2,58.23204604499246,63.362068965517274,33.070866141732346,96.26701800614845,61.88340807174888,97.6174571364952,54.223968565815326,61.6119764539149,55000.0,82712.0,39.0,20.0,20.0,10.0,0.0,0.0,1.0
60000.0,1.859269,1.969120388229688E-8,60000.0,93.86,61.600486710703926,66.55773420479302,39.207920792079186,96.63598509752356,64.87414187643022,98.10879964400935,56.083086053412465,62.08701267121446,60000.0,90064.0,41.0,21.0,21.0,10.0,0.0,0.0,1.0
65000.0,1.964392,2.2060684282332658E-8,65000.0,94.04,61.60311050882497,66.96230598669624,40.04024144869219,96.74482959510632,64.74763406940063,98.34912644358899,55.02680965147453,61.92251934778322,65000.0,87128.0,45.0,23.0,23.0,10.0,0.0,0.0,1.0
70000.0,2.063291,2.4341455097827646E-8,70000.0,94.16499999999999,62.67630170315677,68.07986870897153,42.141794744670285,96.81086546607276,65.74699148811271,98.50405961517072,55.50049554013875,62.04928588535679,70000.0,89144.0,49.0,25.0,25.0,10.0,0.0,0.0,1.0
75000.0,2.164378,2.6933151471118133E-8,75000.0,94.236,62.863810951284314,68.2599118942731,42.452076677316285,96.85199344620426,65.89349112426035,98.54189819959991,55.568862275449106,62.070677552901145,75000.0,99104.0,51.0,26.0,26.0,10.0,0.0,0.0,1.0
80000.0,2.266672,2.968959285567204E-8,80000.0,94.27333333333333,63.39750676940174,68.83164005805513,43.46824613359653,96.86987574244799,66.40594446617129,98.6053412462908,55.85526315789474,62.14109035175227,80000.0,104160.0,53.0,27.0,27.0,10.0,0.0,0.0,1.0
85000.0,2.359942,3.2304212997357046E-8,85000.0,94.30285714285715,63.19467558007702,68.58853182104599,43.239396527184745,96.88942967677522,66.18046132971506,98.63113764847868,55.52077404667046,62.07896416966643,85000.0,108360.0,53.0,27.0,27.0,10.0,0.0,0.0,1.0
90000.0,2.452191,3.499617171784241E-8,90000.0,94.3125,63.09922220135055,68.7156215621562,43.365695792880246,96.89610478204516,66.07009694258016,98.6882330053916,55.126928820308606,62.01112033855303,90000.0,112800.0,55.0,28.0,28.0,10.0,0.0,0.0,1.0
