learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),ensemble size,size of class 0,size of class 1,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
5000.0,0.553652,2.003045258422693E-8,5000.0,77.48,49.5534811054938,32.8562909958259,-7.545367717287451,83.7142030662424,63.51263771872975,73.21022008601062,93.6007640878701,64.57766335465396,5000.0,139848.0,10.0,0.7268877788695434,0.27311222113045663,2010.4,47.94951048296067,8358.4,2390.6805725566933,4.199999999999999,1.6865480854231356,2.5999999999999996,0.8432740427115678,2.5999999999999996,0.8432740427115678,1.6,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,0.911332,3.865900927947628E-8,10000.0,77.25,49.593933156813854,30.470660146699263,-11.138251099169537,83.48697103868766,63.44206974128234,72.31233496793664,96.43380556912555,64.9511625255973,10000.0,201320.0,10.0,0.853397415072136,0.14660258492786407,3923.2000000000003,54.16599999589733,14284.0,1318.3113778197048,7.4,1.2649110640673518,4.200000000000001,0.6324555320336761,4.200000000000001,0.6324555320336761,3.1000000000000005,0.31622776601683805,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,1.245587,5.7579776307361004E-8,15000.0,76.85333333333332,49.07625918189367,28.647759967118773,-14.47411803494889,83.15544343101105,63.01661695781849,71.61360407788084,97.52720079129574,65.02707222172481,15000.0,218808.0,10.0,0.8188336252678028,0.18116637473219704,5848.5,49.439637718917204,16009.599999999999,4633.888388815596,8.600000000000001,2.270584848790187,4.800000000000001,1.1352924243950935,4.800000000000001,1.1352924243950935,3.1999999999999997,1.0327955589886444,0.0,0.0,0.0,0.0,1.0,0.0
20000.0,1.555517,8.091767098547685E-8,20000.0,77.515,50.2600436331241,30.666049953746537,-11.009627252530233,83.68346576684445,63.84757617171798,72.30547369741049,98.02517896815601,65.25539300808143,20000.0,291072.0,10.0,0.8980357322523752,0.10196426774762476,7819.7,63.2754999102251,22991.2,3916.8321894102123,12.200000000000001,1.6865480854231356,6.6000000000000005,0.8432740427115678,6.6000000000000005,0.8432740427115678,4.8,0.6324555320336759,0.0,0.0,0.0,0.0,1.0,0.0
25000.0,1.818644,1.030587632685072E-7,25000.0,78.156,51.304143692970484,32.262465889357486,-8.202892807608492,84.22086740443237,64.51822493665128,73.04164787250038,98.37527243907272,65.46314236109757,25000.0,325264.0,10.0,0.901501171225738,0.09849882877426193,9749.2,81.50364681684147,26315.2,5219.959233557289,13.6,2.3190036174568114,7.3,1.1595018087284057,7.3,1.1595018087284057,5.0,0.8164965809277261,0.0,0.0,0.0,0.0,1.0,0.0
30000.0,2.072847,1.2869614154928261E-7,30000.0,78.62333333333333,52.01586731188893,33.378350301267396,-6.316312997347503,84.6222094333741,64.95053833961852,73.6189919893191,98.5079575596817,65.59858031028584,30000.0,389848.0,10.0,0.8221693862627395,0.17783061373726053,11636.000000000002,105.9800819860866,32515.199999999997,4760.2236362031,17.4,1.837873166945363,9.2,0.9189365834726815,9.2,0.9189365834726815,6.599999999999999,0.6992058987801011,0.0,0.0,0.0,0.0,1.0,0.0
35000.0,2.322029,1.5704154315094153E-7,35000.0,79.28571428571428,53.0342659034582,35.23316062176165,-3.512278697886955,85.18473107732548,65.58108621344473,74.44992141734534,98.61507709880068,65.77708539380298,35000.0,439712.0,10.0,0.8898305717044231,0.11016942829557684,13516.599999999999,97.40431201954095,37340.0,5917.936276927775,19.8,2.3475755815545343,10.4,1.1737877907772671,10.4,1.1737877907772671,7.0,0.8164965809277261,0.0,0.0,0.0,0.0,1.0,0.0
40000.0,2.587348,1.9149957442242238E-7,40000.0,79.835,53.95692915036848,36.71243624950962,-0.8628235588345511,85.6318358331255,66.19730114826922,75.10545886323156,98.76203576341128,65.92941199241861,40000.0,502024.0,10.0,0.7134631243721752,0.2865368756278247,15409.300000000001,118.72287994410382,43338.4,4652.242928595481,23.2,2.7406406388125952,12.1,1.3703203194062976,12.1,1.3703203194062976,7.7,0.4830458915396479,0.0,0.0,0.0,0.0,1.0,0.0
45000.0,2.842012,2.2836911493498418E-7,45000.0,80.38444444444444,54.841587542838845,38.19493068197732,1.5283355644801786,86.08716210891323,66.75955563923931,75.78255078255079,98.88442659526997,66.08081744686213,45000.0,559632.0,10.0,0.8560142985374242,0.1439857014625759,17282.3,111.90179226049553,48936.0,4168.289177428392,25.599999999999998,2.503331114069144,13.299999999999999,1.251665557034572,13.299999999999999,1.251665557034572,8.3,0.674948557710553,0.0,0.0,0.0,0.0,1.0,0.0
50000.0,3.0946,2.682184017346137E-7,50000.0,80.97,55.841042947333655,40.157232704402496,4.381469199075445,86.55788655788655,67.43111415368818,76.49379510100127,98.9850266304894,66.23420976570391,50000.0,609832.0,10.0,0.8254670649755753,0.17453293502442466,19204.0,122.57061456791199,53765.600000000006,3940.315700831878,28.400000000000002,2.503331114069145,14.700000000000001,1.2516655570345725,14.700000000000001,1.2516655570345725,9.1,0.7378647873726218,0.0,0.0,0.0,0.0,1.0,0.0
55000.0,3.340796,3.0986829265745147E-7,55000.0,86.38,65.40323268942365,56.568877551020414,29.062499999999986,90.80102661083343,73.7774355025029,83.1930693069307,99.79166666666667,67.6359253602694,55000.0,653936.0,10.0,0.8027114826191257,0.19728851738087416,21049.300000000003,126.91471327014966,58067.200000000004,3464.2108224272692,30.0,2.867441755680875,15.5,1.4337208778404376,15.5,1.4337208778404376,9.4,0.5163977794943222,0.0,0.0,0.0,0.0,1.0,0.0
