DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
DRIFT DETECTED
learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes)
5000.0,5.175011557,3.512431795252916E-6,5000.0,78.92,0.0,37.85377358490565,0.0,88.21819807735301,?,100.0,0.0,?,5000.0,2623800.0
10000.0,8.468998874,3.733740344232731E-6,10000.0,79.24,0.0,37.16707021791768,0.0,88.4177638919884,?,100.0,0.0,?,10000.0,259704.0
15000.0,19.238710565,4.488113476136023E-6,15000.0,85.66666666666667,41.211841061755344,55.93359294937489,29.57746478873241,91.70780623264426,47.20039292730845,99.51452247426133,31.477235506059614,57.22581541147338,15000.0,270760.0
20000.0,35.052149053,5.637997096734025E-6,20000.0,88.735,57.59118375485966,65.10223048327136,44.411547002220566,93.3400336988974,63.49052017501216,99.00294726280805,48.33456698741673,60.691332628766844,20000.0,281080.0
25000.0,51.856607699,6.9048077386282455E-6,25000.0,90.672,66.30014168969586,70.95890410958904,53.656597774244815,94.42212016838882,71.53320312500001,98.84815705128204,58.22734499205088,62.66488291765432,25000.0,291400.0
30000.0,67.734813331,8.16537968210736E-6,30000.0,91.95,71.68801428165196,74.88560732113145,59.80359520639148,95.14914130762277,76.35829662261379,98.72040680226742,64.91344873501997,63.95972473699511,30000.0,306880.0
35000.0,84.697888303,9.58011661201918E-6,35000.0,92.76285714285714,75.04535184654941,77.3394167113974,63.741769252791315,95.61362495021388,79.32751162980493,98.54715499393161,69.56770684225594,64.82955765624726,35000.0,322384.0
40000.0,103.386369896,1.1188648477185648E-5,40000.0,93.315,77.34120332488608,79.00769351546555,66.42812303829254,95.9275053304904,81.35285913528591,98.30810051506165,73.23289391086001,65.48682967321018,40000.0,332704.0
45000.0,119.402795447,1.263143465611564E-5,45000.0,93.84,79.38182363455904,80.71518018644775,69.0625,96.23308148067619,83.10991957104558,98.24639289678136,76.11607142857143,66.02318992697808,45000.0,348208.0
50000.0,133.489532289,1.3937999924103752E-5,50000.0,96.8,90.61318654860244,90.04975124378109,84.26745329400195,97.95501022494886,92.64705882352942,96.2088877730354,99.11504424778761,69.87916928899895,50000.0,358528.0
55000.0,151.81332116,1.5710938951925028E-5,55000.0,97.0,91.06822004214013,90.69478908188586,85.33007334963324,98.09305873379098,92.97094657919399,96.9956002514142,97.01711491442543,69.64422358778933,55000.0,374008.0
60000.0,168.026054657,1.7344748664611342E-5,60000.0,97.54,92.38374247290842,92.42610837438426,87.95298726738494,98.45768025078371,93.92592592592594,98.66800703694396,93.1439764936337,69.24810169430235,60000.0,389536.0
65000.0,180.635515386,1.8665941843783047E-5,65000.0,97.78999999999999,93.05075152506132,93.08510638297872,88.94999999999999,98.62159296451071,94.42903957650618,98.825,93.65,69.367679793979,65000.0,405016.0
70000.0,199.31735787,2.067326322850154E-5,70000.0,97.76,92.9471032745592,92.96187683284458,88.80000000000001,98.60349127182046,94.34343434343435,98.85000000000001,93.4,69.32712311931024,70000.0,415336.0
75000.0,213.836495652,2.2291456086328837E-5,75000.0,97.715,92.77443555455827,92.79861329971635,88.50892632637665,98.57743190661478,94.19682539682539,98.82044560943643,93.26125220015086,69.29677081393967,75000.0,430816.0
80000.0,232.369873348,2.440683275238131E-5,80000.0,97.756,92.88836480095422,92.92738275340393,88.67353119321622,98.60395670026129,94.28425878757004,98.82775477627575,93.41813042600444,69.32638119833608,80000.0,441200.0
85000.0,249.321122384,2.6386883520653724E-5,85000.0,97.78,92.95626184091869,92.98356510745892,88.7689713322091,98.61940298507463,94.33673469387755,98.82426256751143,93.54131534569983,69.3479592189293,85000.0,451520.0
90000.0,264.87712448,2.8266254441746454E-5,90000.0,97.80857142857144,93.04040044817697,93.06384517996023,88.90335648148151,98.63758281968845,94.40268554331168,98.85004272287098,93.57638888888889,69.35892725737615,90000.0,467000.0
95000.0,279.485167861,3.0089600047254173E-5,95000.0,97.7,92.71157279248344,92.7553350657532,88.38530488574673,98.56907331943884,94.14236597478669,98.77801677109636,93.33417497790683,69.3022712017801,95000.0,482480.0
100000.0,296.079747292,3.222735705031853E-5,100000.0,97.70444444444445,92.71685241729934,92.75697658112469,88.38934472294035,98.57239597009357,94.14432288419023,98.78126471484364,93.33483196583117,69.30297552787232,100000.0,497960.0
