learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),GMean/Time
5000.0,0.738606709,8.724334869829296e-07,5000.0,96.56,92.01868592675308,92.07373271889401,88.86010362694302,97.4919801691455,94.52577975811586,96.78633468442386,96.05433376455368,69.43354168717335,5000.0,4565848.0,101.88928033676295
10000.0,1.660805735,3.0522914425339243e-06,10000.0,97.33,93.75020715605496,93.72945044621888,91.19973632168757,98.06759788666136,95.68170790878216,97.28604250430789,97.4308300395257,69.770493860914,10000.0,9137048.0,45.53290777992665
15000.0,3.023792098,7.866790146338938e-06,15000.0,97.81333333333332,94.83826749847776,94.80930526982115,92.70300333704115,98.42791411042946,96.40980735551665,97.76254403503759,97.93195463642428,69.94542491676312,15000.0,13654064.0,25.071470642026245
20000.0,4.417729385,1.4420652480874595e-05,20000.0,98.06,95.41211330736874,95.36882310814038,93.51387495820795,98.60722234187666,96.80448031625762,97.99514840182648,98.21189839572192,70.03696288345684,20000.0,18174248.0,17.18306450284029
25000.0,6.223263167000001,2.5014860842183186e-05,25000.0,98.25200000000001,95.85111612685326,95.8205814843152,94.13107708836958,98.74853231764942,97.10231417014788,98.22812215132177,98.30827067669172,70.09571898982375,25000.0,22681160.0,12.208034630894057
30000.0,8.535411002,4.128728006970542e-05,30000.0,98.39333333333332,96.18828637945349,96.17521028408188,94.61813309513175,98.84931245225364,97.3387809187279,98.38893641288851,98.40366153159188,70.1413925482807,30000.0,27204384.0,8.906813731409732
35000.0,11.237122982999999,6.352471895998658e-05,35000.0,98.51142857142857,96.46656529800892,96.44368600682594,95.01339969372127,98.9343206038168,97.53209227416988,98.5091649694501,98.51674641148323,70.18295935997095,35000.0,31816184.0,6.769381144634505
40000.0,14.590385325,9.504401145474815e-05,40000.0,98.6125,96.70242750353712,96.68260609683205,95.34513125891137,99.00759946356727,97.69470404984423,98.61086375779163,98.61635220125788,70.21880374213333,40000.0,36333840.0,5.2162583077447255
45000.0,17.961413364000002,0.00013062304803524642,45000.0,98.69333333333331,96.89280034360978,96.87931217492836,95.61455847255371,99.06580661561438,97.82689038362035,98.6926242481798,98.69500372856078,70.24735368267272,45000.0,40797560.0,4.238985051222004
50000.0,22.276878013,0.0001813057601732916,50000.0,98.764,97.06013843048905,97.05152671755724,95.85207060876567,99.11648653285296,97.94356448822045,98.76349753554231,98.76518354472854,70.27244856276728,50000.0,45397784.0,3.419032145942196
55000.0,26.831512295,0.00023981242069922535,55000.0,85.06,67.10205286713317,65.57603686635946,51.619170984455955,88.60411899313502,78.31640058055153,84.07643312101911,87.25743855109961,65.4472825394834,55000.0,49653992.0,2.6437409124369182
60000.0,32.005861958000004,0.00031235760434428347,60000.0,89.79,76.94057380344391,76.02160638797558,66.34805537244563,92.39251918634977,84.48092415260679,89.02929350947731,91.53491436100131,67.18709099791393,60000.0,54194496.0,2.27524796454657
65000.0,37.900633879000004,0.00040186095257981736,65000.0,90.5,78.35097705914569,77.44896344358284,68.29810901001113,92.97856614929785,85.31684698608964,89.83147672093688,92.06137424949966,67.43382885659773,65000.0,58691424.0,1.928429517343676
70000.0,43.697344583,0.0004964580291557236,70000.0,91.055,79.5369573759283,78.64645500119359,70.0936141758609,93.40995321766678,86.08107056718276,90.46090182648402,92.44652406417113,67.62163594047676,70000.0,63080984.0,1.6772702786717844
75000.0,49.984970158,0.000606931848235317,75000.0,92.036,81.58772840945406,80.95830145371076,73.26081117378456,94.18261504747991,87.37876386687797,91.82429352780308,92.53490870032223,67.88946940213286,75000.0,67916464.0,1.472093522475828
80000.0,56.378506795,0.0007265235813009425,80000.0,92.41,82.43685931367412,81.93143945405492,74.5757034390353,94.45917994889886,87.95556731023537,92.23933086208537,92.81089528912705,68.01658366736976,80000.0,72304008.0,1.3075962597557844
85000.0,63.726266503999994,0.0008723623345732753,85000.0,93.17714285714285,84.15475935443631,83.69965870307169,77.14395099540583,95.03327787021631,89.1058394160584,93.05906313645622,93.45454545454544,68.28499260287755,85000.0,76722080.0,1.1613930310494105
90000.0,70.700546577,0.001019196472132075,90000.0,93.7225,85.38159792932169,84.99103407053197,78.93986412815566,95.44010024152395,89.92900974611959,93.5992876224399,94.0125786163522,68.48574053019944,90000.0,81382312.0,1.0499045293409817
95000.0,78.62584974399999,0.0011952112938013913,95000.0,94.06888888888888,86.14830787230743,85.83483706612887,80.0939737470167,95.70133195896211,90.43746193257135,94.04874960430516,94.11633109619687,68.58663876814893,95000.0,85849096.0,0.9454674727435233
100000.0,86.443718373,0.0013778066256583373,100000.0,94.238,86.51543479186472,86.25477099236643,80.66313175380898,95.83049915336413,90.67728052292658,94.32747371719992,94.02724649352392,68.62119210031327,100000.0,90282520.0,0.8603937424061938
