learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.376698,1.093801719446977E-9,5000.0,78.92,57.06309622820076,56.5718994643593,48.383937316356516,81.52173913043478,75.46554934823091,78.65358592692829,79.30528375733856,62.84084453686687,5000.0,11224.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
10000.0,0.561824,2.075017698936992E-9,10000.0,78.74,57.492033155254404,55.41107382550335,46.67669927263607,80.67975281715741,76.36727434415296,73.84794543337215,86.111807470544,63.2375981722733,10000.0,20488.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
15000.0,0.712106,3.4071355768375926E-9,15000.0,79.72,59.65472722457628,57.77931991672449,49.181423321082534,81.35343876425158,77.77290661990357,73.63515312916113,88.87775551102204,63.74027546225839,15000.0,34264.0,17.0,9.0,9.0,7.0,0.0,0.0,1.0
20000.0,0.8692,5.4557333389918006E-9,20000.0,80.66499999999999,61.59473135728112,59.4313890054553,51.223511604439956,82.21005658554537,78.82604172370368,74.02651201325601,90.76923076923077,64.18639707572135,20000.0,50408.0,27.0,14.0,14.0,9.0,0.0,0.0,1.0
25000.0,1.038514,8.661663917203744E-9,25000.0,81.612,63.46453779183068,61.34376051126807,53.83611166900983,83.05878017320804,79.89503608134704,74.92686170212765,91.70682730923694,64.54333602537226,25000.0,73192.0,37.0,19.0,19.0,11.0,0.0,0.0,1.0
30000.0,1.200301,1.2133905986944835E-8,30000.0,82.67333333333333,65.46053331027454,63.71378708551484,56.53119250710821,84.15050615928772,80.89251580649905,76.4911308203991,91.99832775919732,64.90174469526926,30000.0,82960.0,41.0,21.0,21.0,12.0,0.0,0.0,1.0
35000.0,1.322564,1.4917304234372244E-8,35000.0,83.47142857142858,66.97061800139247,65.40692459486934,58.450046685340816,84.97519673791652,81.63317141315045,77.62277580071174,92.32315978456013,65.18165684939127,35000.0,88000.0,41.0,21.0,21.0,12.0,0.0,0.0,1.0
40000.0,1.439866,1.7785133135815463E-8,40000.0,84.115,68.21995361228579,66.77647058823528,60.08543250204157,85.59510315121288,82.29590415157426,78.40026579176876,92.75799258840524,65.41373295802916,40000.0,94504.0,43.0,22.0,22.0,13.0,0.0,0.0,1.0
45000.0,1.553496,2.0738389181594055E-8,45000.0,84.58222222222223,69.12672965739392,67.68514205868655,61.27699949768377,86.04473408962909,82.77728130275047,78.98157379712714,93.0464869691389,65.57973405829465,45000.0,100464.0,49.0,25.0,25.0,13.0,0.0,0.0,1.0
50000.0,1.674211,2.4283261880692508E-8,50000.0,90.84,81.56484962632996,81.05088953247828,77.01956848971399,91.79799426934098,89.6286231884058,85.2344529431327,99.29754139488209,67.92127692005185,50000.0,113512.0,53.0,27.0,27.0,13.0,0.0,0.0,1.0
55000.0,1.797629,2.802602783466379E-8,55000.0,91.42,82.75853407349729,82.30927835051547,78.84093711467325,92.24932249322492,90.3919372900336,85.88730025231287,99.53144266337854,68.08427551859742,55000.0,117224.0,55.0,28.0,28.0,13.0,0.0,0.0,1.0
60000.0,1.907594,3.150305913761258E-8,60000.0,94.38,88.57996172620909,88.25741746761386,86.04073522106307,95.05890627747495,93.48481335497334,90.61347636607442,99.95042141794744,69.0224416012687,60000.0,122224.0,57.0,29.0,29.0,13.0,0.0,0.0,1.0
65000.0,2.017531,3.518693655729294E-8,65000.0,94.86,89.5408183198631,89.21979865771812,87.27722772277228,95.4928095405121,94.02047463936715,91.4204163868368,99.92581602373886,69.16397769261388,65000.0,129528.0,61.0,31.0,31.0,14.0,0.0,0.0,1.0
70000.0,2.134681,3.9547962235907714E-8,70000.0,95.06666666666666,89.93071241570372,89.77335544499724,87.7198805177564,95.70765661252901,94.20062695924764,91.9732441471572,99.66832504145937,69.21733330398835,70000.0,143896.0,71.0,36.0,36.0,15.0,0.0,0.0,1.0
75000.0,2.248125,4.4296710528433326E-8,75000.0,95.42,90.62960463887765,90.50383578685467,88.57285429141719,96.03703383230942,94.57538789529787,92.64607679465776,99.56359102244389,69.31985065929919,75000.0,161808.0,81.0,41.0,41.0,15.0,0.0,0.0,1.0
80000.0,2.357436,4.915953880175948E-8,80000.0,95.684,91.1744128787574,91.10176480290286,89.29457287429308,96.2580197676435,94.90196078431372,93.03479251860294,99.60329267083209,69.39706139121364,80000.0,171960.0,85.0,43.0,43.0,15.0,0.0,0.0,1.0
85000.0,2.459157,5.3900291907290616E-8,85000.0,95.95333333333333,91.70458414246664,91.61775875163985,89.90856192851206,96.51289711035791,95.17986182799969,93.509963263943,99.60113013129467,69.4822087651288,85000.0,180152.0,89.0,45.0,45.0,15.0,0.0,0.0,1.0
90000.0,2.559039,5.887099346766869E-8,90000.0,96.19428571428571,92.18300002709624,92.09120057000355,90.46937607326845,96.73593413056264,95.43710605645381,93.9010466222645,99.64234620886981,69.55993689458292,90000.0,192368.0,95.0,48.0,48.0,15.0,0.0,0.0,1.0
95000.0,2.670347,6.483004097723298E-8,95000.0,96.3275,92.45642268209401,92.36684853208625,90.8221916781207,96.8496000343134,95.59797428905337,94.12255106294289,99.63148032479701,69.59777859022152,95000.0,206944.0,105.0,53.0,53.0,17.0,0.0,0.0,1.0
100000.0,2.771351,7.042265583657556E-8,100000.0,96.46222222222222,92.73280136086755,92.65072477148925,91.17223023178443,96.96495977427843,95.75986789538166,94.32163786069283,99.66182503603504,69.63897308560915,100000.0,214032.0,105.0,53.0,53.0,17.0,0.0,0.0,1.0
