learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.429823,1.3281192609833347E-9,5000.0,94.19999999999999,88.21613398174394,88.24959481361425,85.77734183423246,94.88716502115655,93.29944547134936,90.91216216216216,98.97058823529412,68.89897502819913,5000.0,11944.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
10000.0,0.621348,2.3313601687550545E-9,10000.0,93.65,87.0734387462172,86.8421052631579,84.04522613065328,94.45366407546511,92.5739679569641,89.83219803954145,99.42225571464456,68.78489182847241,10000.0,20248.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
15000.0,0.817616,3.801794668866529E-9,15000.0,93.71333333333334,87.18036466528943,86.97153909919868,84.11120471777592,94.53491741524196,92.6010200078462,89.98234774933805,99.41037735849056,68.81001473401757,15000.0,28960.0,13.0,7.0,7.0,6.0,0.0,0.0,1.0
20000.0,1.041492,6.0030994936823844E-9,20000.0,94.045,87.84932452344408,87.65675199502539,85.0,94.8264627948395,92.98545261793981,90.5133095613235,99.40813499559249,68.90599476041906,20000.0,38008.0,17.0,9.0,9.0,8.0,0.0,0.0,1.0
25000.0,1.217926,8.240731437173154E-9,25000.0,94.22399999999999,88.21762012545891,87.96064699016173,85.51945447252307,94.9749443207127,93.209179834462,90.80987555733014,99.36829439486614,68.9525507055751,25000.0,49024.0,23.0,12.0,12.0,10.0,0.0,0.0,1.0
30000.0,1.366482,1.0260385908186434E-8,30000.0,94.41333333333334,88.59951276929621,88.37725381414702,86.00534402137609,95.1428737031241,93.42590413430611,91.07806691449815,99.43224513651164,69.01273651490169,30000.0,52552.0,23.0,12.0,12.0,10.0,0.0,0.0,1.0
35000.0,1.511023,1.2570068089084491E-8,35000.0,94.51428571428572,88.78906010326017,88.56938739060547,86.19698058950395,95.24893595961596,93.5108827903204,91.2608468870027,99.44648120192653,69.048412018114,35000.0,61768.0,27.0,14.0,14.0,12.0,0.0,0.0,1.0
40000.0,1.625336,1.4461311302665205E-8,40000.0,94.5325,88.82507977076544,88.59035893155259,86.23662680931402,95.26613130154333,93.52977722552588,91.27711642954914,99.47139890504059,69.0558678416595,40000.0,63952.0,27.0,14.0,14.0,12.0,0.0,0.0,1.0
45000.0,1.744816,1.669174525679813E-8,45000.0,94.63555555555556,89.02545862449796,88.79398384551108,86.47694807013612,95.36535729370657,93.63295880149812,91.48371887431855,99.42863544700874,69.08551843934575,45000.0,72160.0,31.0,16.0,16.0,14.0,0.0,0.0,1.0
50000.0,1.86759,1.911935716246565E-8,50000.0,95.8,91.38948319678147,91.10922946655377,89.4736842105263,96.38305201515674,94.9928469241774,93.23558813728758,99.64982491245622,69.44159651277896,50000.0,76432.0,33.0,17.0,17.0,14.0,0.0,0.0,1.0
55000.0,1.980883,2.1423511943883363E-8,55000.0,95.59,90.94067063688523,90.67653276955602,88.82412569690825,96.22399178011815,94.70015623122221,92.87603305785123,99.74683544303798,69.39432046300496,55000.0,78616.0,33.0,17.0,17.0,14.0,0.0,0.0,1.0
60000.0,2.175997,2.713741001155641E-8,60000.0,86.56,72.31092523537774,71.92982456140352,66.61698956780924,88.53633572159673,83.76027066215562,86.87646468028122,86.09041231992052,65.75843615084716,60000.0,113200.0,47.0,24.0,24.0,15.0,0.0,0.0,1.0
65000.0,2.335758,3.230567948478791E-8,65000.0,87.55,74.44974603663228,74.04086738949123,68.73430436966346,89.3068796701881,85.10230944118702,86.39082751744766,89.30185836263185,66.2745588216322,65000.0,125048.0,53.0,27.0,27.0,16.0,0.0,0.0,1.0
70000.0,2.466622,3.684842652537756E-8,70000.0,87.90666666666667,75.2335924597985,74.73537604456824,69.71619365609348,89.56391669543206,85.62371215723572,86.39289678135405,90.18363939899832,66.44105210266322,70000.0,134184.0,57.0,29.0,29.0,16.0,0.0,0.0,1.0
75000.0,2.591854,3.975850926298234E-8,75000.0,88.03999999999999,75.57047161643703,75.04954626056117,70.34833271352421,89.6054232574309,85.91947256887215,86.39906142629683,90.46733606049337,66.49556328936356,75000.0,89824.0,63.0,32.0,32.0,9.0,0.0,0.0,1.0
80000.0,2.695817,4.240242507515682E-8,80000.0,88.20400000000001,75.9528901706766,75.2579914422351,70.65671641791046,89.70932058484837,86.18282340814318,85.9799331103679,91.51243781094527,66.61313138588238,80000.0,98304.0,67.0,34.0,34.0,9.0,0.0,0.0,1.0
85000.0,2.796467,4.512373225349519E-8,85000.0,88.29333333333334,76.16902242982194,75.4765728650234,70.76987099459011,89.76272372179793,86.3314392465167,85.61023074784543,92.30961298377028,66.69329871351688,85000.0,104512.0,71.0,36.0,36.0,9.0,0.0,0.0,1.0
90000.0,2.904782,4.8523932858887646E-8,90000.0,88.36571428571428,76.34559003990404,75.6575801052128,70.89765580331616,89.8026645297005,86.45736330983105,85.34843869002285,92.89594053744997,66.75409710786913,90000.0,121344.0,79.0,40.0,40.0,10.0,0.0,0.0,1.0
95000.0,3.001666,5.1849820106807685E-8,95000.0,88.49249999999999,76.618223279286,75.96846611673801,71.24203423716105,89.89794798639306,86.63278640917672,85.35883970992748,93.19005372985131,66.81109440799837,95000.0,132696.0,83.0,42.0,42.0,12.0,0.0,0.0,1.0
100000.0,3.089504,5.498987924928467E-8,100000.0,88.56888888888889,76.7952579082579,76.15648465745805,71.45394006659266,89.94291076874951,86.76001235457635,85.25574499629354,93.52941176470588,66.8552834039688,100000.0,138184.0,83.0,42.0,42.0,12.0,0.0,0.0,1.0
