learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.378602,2.244106862280104E-9,5000.0,93.86,87.4775615851074,87.36105393165911,84.87684729064038,94.63942727431464,92.81535221156096,91.27652408218255,97.63663220088627,68.7228412325678,5000.0,22912.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
10000.0,0.562281,3.90419182057182E-9,10000.0,94.22,88.1668865346498,87.93319415448852,85.52104208416834,95.00863557858376,93.1353919239905,91.57649409022807,98.19684447783621,68.8791221213047,10000.0,34936.0,17.0,9.0,9.0,5.0,0.0,0.0,1.0
15000.0,0.694217,5.568465095841222E-9,15000.0,94.46,88.64801036459876,88.50463411260202,86.06639839034204,95.22770343995866,93.39795026614762,91.76535694521306,98.5414920368818,68.97587422100841,15000.0,48760.0,25.0,13.0,13.0,7.0,0.0,0.0,1.0
20000.0,0.820035,7.403979953378439E-9,20000.0,94.52000000000001,88.7866638237722,88.61298701298702,86.28113656277382,95.26238436932654,93.50171943555081,91.74854288093256,98.68585732165207,68.99898553648897,20000.0,56392.0,27.0,14.0,14.0,8.0,0.0,0.0,1.0
25000.0,0.963923,9.9319313859774E-9,25000.0,94.74000000000001,89.23833114291772,89.0361847590462,86.86838426203316,95.44935460428418,93.76865848457565,92.03203203203203,98.79181228157763,69.06950200949939,25000.0,67912.0,33.0,17.0,17.0,9.0,0.0,0.0,1.0
30000.0,1.092021,1.2424252623071272E-8,30000.0,94.81666666666668,89.39938125835876,89.20438767009165,87.0900788709008,95.51032192868487,93.86950522373348,92.12431770079091,98.82948696662793,69.09301785770738,30000.0,75208.0,35.0,18.0,18.0,10.0,0.0,0.0,1.0
35000.0,1.201152,1.4725069515407084E-8,35000.0,94.89999999999999,89.5550348898114,89.35408838790481,87.22536320045802,95.59943791139708,93.93620273805074,92.21440121754019,98.94089022470301,69.12946033389873,35000.0,81496.0,37.0,19.0,19.0,11.0,0.0,0.0,1.0
40000.0,1.305826,1.7160034655696814E-8,40000.0,94.935,89.63147999970451,89.42643912113148,87.3375,95.62419006479482,93.98813056379821,92.24134338930789,98.97506405849634,69.1405104565703,40000.0,89920.0,41.0,21.0,21.0,12.0,0.0,0.0,1.0
45000.0,1.398933,1.9449055946121613E-8,45000.0,95.10222222222222,89.96585897173219,89.7735708982925,87.73647896728244,95.77664507722379,94.17147088379964,92.46679246679247,99.06526456351193,69.19755361107508,45000.0,95032.0,43.0,22.0,22.0,13.0,0.0,0.0,1.0
50000.0,1.493533,2.194805187276668E-8,50000.0,95.09,89.94509199453634,89.73662207357859,87.7145573737677,95.76190722806291,94.16490385758087,92.4040511727079,99.12429943955165,69.19688407223614,50000.0,102112.0,47.0,24.0,24.0,14.0,0.0,0.0,1.0
