learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.423612,3.3183466643095016E-9,5000.0,96.54,93.07784693351022,93.12400635930048,92.93011851246425,96.46578140960163,96.61116552399608,95.35541195476576,97.70206022187004,69.47256152191234,5000.0,30280.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0
10000.0,0.607053,5.3995909417668975E-9,10000.0,97.41,94.8196755044736,94.86314954383181,94.7708459519483,97.38251642243557,97.43691241959425,96.70814933761541,98.10681546432842,69.78806574227858,10000.0,43856.0,19.0,10.0,10.0,5.0,0.0,0.0,1.0
15000.0,0.735613,7.198214079770777E-9,15000.0,97.78666666666666,95.57334749862135,95.57981626947145,95.53162853297442,97.77360515021459,97.79957582184518,97.17408691015729,98.39957321952521,69.92382643449987,15000.0,54080.0,23.0,12.0,12.0,5.0,0.0,0.0,1.0
20000.0,0.89215,9.820750183943245E-9,20000.0,98.00999999999999,96.0201181228941,96.00602107375815,95.92963796277357,98.00220861359301,98.01773084968623,97.34742720382927,98.676293622142,70.00423573362745,20000.0,64760.0,27.0,14.0,14.0,5.0,0.0,0.0,1.0
25000.0,1.033321,1.2473054095688794E-8,25000.0,98.156,96.31215728501665,96.30460921843688,96.22471542052247,98.1513413802783,98.16063519929777,97.46734628862696,98.85085181613628,70.05679804714944,25000.0,72624.0,31.0,16.0,16.0,5.0,0.0,0.0,1.0
30000.0,1.150395,1.4921223188026084E-8,30000.0,98.25666666666667,96.51342813709626,96.49792419981252,96.4491818860751,98.24948957391975,98.26378514756165,97.59941481579997,98.91725705119636,70.09220211032687,30000.0,80832.0,35.0,18.0,18.0,6.0,0.0,0.0,1.0
35000.0,1.25795,1.738269465871983E-8,35000.0,98.36857142857143,96.73726058210798,96.72253472620824,96.67675474333605,98.36647117722787,98.37066628620344,97.76514074495309,98.97789262130348,70.1325590161689,35000.0,88464.0,37.0,19.0,19.0,6.0,0.0,0.0,1.0
40000.0,1.364851,2.0032299883249733E-8,40000.0,98.46249999999999,96.92510331652856,96.91358024691358,96.8721391516631,98.46161542887161,98.4633835544562,97.89107187266849,99.03995978889168,70.16605868608414,40000.0,95808.0,41.0,21.0,21.0,6.0,0.0,0.0,1.0
45000.0,1.471734,2.3027645837929512E-8,45000.0,98.52,97.03998616029084,97.03287890938252,96.97327758589347,98.52889203039406,98.51099982114113,97.97917673417388,99.07361604532986,70.18774693269184,45000.0,108328.0,49.0,25.0,25.0,7.0,0.0,0.0,1.0
50000.0,1.575226,2.6167636571658982E-8,50000.0,98.96000000000001,97.81146254907375,97.75765416127642,97.2987012987013,99.14949296696108,98.6618630983016,98.60117111255693,99.53271028037383,70.38001871854873,50000.0,117280.0,53.0,27.0,27.0,7.0,0.0,0.0,1.0
55000.0,1.670285,2.9162331418030793E-8,55000.0,99.13,97.93471437479624,97.79969650986342,97.0883534136546,99.37719235449924,98.55745315868015,99.00156896305805,99.43124790899967,70.43309180918756,55000.0,121776.0,57.0,29.0,29.0,7.0,0.0,0.0,1.0
60000.0,1.759455,3.215272682822413E-8,60000.0,99.14,96.06621925247185,95.9700093720712,92.93924466338255,99.50862758541881,96.55724579663732,99.15736734229105,99.01477832512316,70.38681440216878,60000.0,129632.0,57.0,29.0,29.0,7.0,0.0,0.0,1.0
65000.0,1.848968,3.519853086728189E-8,65000.0,99.17,95.88998876530907,95.7953394123607,92.5359712230216,99.53162914056769,96.35805177709521,99.22367236723673,98.7410071942446,70.34996083180881,65000.0,131528.0,59.0,30.0,30.0,7.0,0.0,0.0,1.0
70000.0,1.93228,3.814868825798234E-8,70000.0,99.26,96.20775023792099,96.11888111888113,93.09701492537317,99.58447197993485,96.62306054152722,99.3204898446834,98.75621890547264,70.36986371134948,70000.0,136880.0,59.0,30.0,30.0,7.0,0.0,0.0,1.0
