learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),ensemble size,size of class 0,size of class 1
5000.0,0.923062,1.2344457274509803E-7,5000.0,92.78,85.34063491537526,84.88907492674758,82.26044226044225,93.62753751103267,91.6724336793541,89.50388120148499,97.54540991654393,68.38298237098702,5000.0,516944.0,10.0,0.7863406861367196,0.21365931386328035
10000.0,1.629374,2.636358273608817E-7,10000.0,93.03,85.84227572031942,85.58129913115434,82.76458951533135,93.86281588447653,91.93567048478538,89.51965065502183,98.19574888779042,68.50463479626984,10000.0,767232.0,10.0,0.6524798007662175,0.3475201992337826
15000.0,2.314747,4.3536921517509555E-7,15000.0,93.5,86.76896184633605,86.60714285714288,83.8709677419355,94.307898884932,92.42483101546112,90.21557019993298,98.36282454109477,68.66192444525345,15000.0,968568.0,10.0,0.6599722222289727,0.3400277777710274
20000.0,3.071493,6.65675469763163E-7,20000.0,93.74,87.27059919272214,87.02993887910495,84.55274521900063,94.49960460416484,92.7369764473837,90.43134617001598,98.59380782040212,68.74320948108586,20000.0,1176408.0,10.0,0.5240567428650705,0.4759432571349294
25000.0,3.790145,9.17875439601226E-7,25000.0,93.76,87.33039920105887,87.09890836916969,84.6938775510204,94.49152542372882,92.80442804428046,90.36876941780359,98.68550127525995,68.74850374609318,25000.0,1356528.0,10.0,0.7082849784175088,0.2917150215824912
30000.0,4.616324,1.240588479714675E-6,30000.0,93.84333333333333,87.48927489246174,87.28311759845772,84.84201887566681,94.57960381511373,92.87560270009642,90.46202211867737,98.7855912037417,68.78364873325982,30000.0,1509888.0,10.0,0.6051459481602003,0.39485405183979966
35000.0,5.449771,1.5999779611412022E-6,35000.0,93.96,87.7089687935452,87.50591016548464,85.04527447651387,94.70520462856285,92.97067234155749,90.62410123669831,98.8824444758806,68.83068823435134,35000.0,1666824.0,10.0,0.7467750692288193,0.2532249307711807
40000.0,6.052728,1.8812645739710166E-6,40000.0,93.9925,87.77864107124529,87.57240380637154,85.14833127317675,94.72876039221707,93.01717374248103,90.65412713074146,98.9061920652577,68.84045307738742,40000.0,1803288.0,10.0,0.600785251436146,0.3992147485638539
45000.0,6.587547,2.149917181937231E-6,45000.0,94.07555555555555,87.94474987526479,87.72898830893861,85.34601220249547,94.80494173584317,93.10790548575565,90.75172542436113,98.97224512228634,68.87016236125908,45000.0,1941720.0,10.0,0.7020021941673331,0.29799780583266683
50000.0,7.608759,2.443662840856446E-6,50000.0,88.56,76.53874265707763,75.72156196943973,71.89189189189192,90.13452914798206,86.38743455497384,88.12816188870151,89.1891891891892,66.58028069141244,50000.0,1111880.0,10.0,0.6723052572700221,0.3276947427299779
55000.0,8.035636,2.5229098380688163E-6,55000.0,88.87,77.34415895777758,76.5338393421885,72.27204783258597,90.2616151894304,87.01435071753588,86.16772469094553,92.89985052316891,66.90806663140746,55000.0,717600.0,10.0,0.7027949297620457,0.29720507023795434
60000.0,8.469472,2.6402892114553186E-6,60000.0,93.56,86.88298925757556,86.61122661122661,83.81096028154852,94.38241451500349,92.45548266166823,89.83726336765194,99.1955756661639,68.74460688552519,60000.0,1045848.0,10.0,0.7039756069667322,0.29602439303326783
65000.0,8.924023,2.7837927192470265E-6,65000.0,93.89999999999999,87.55373877321732,87.24116293662412,84.60762048952813,94.70210178912627,92.81168984209287,90.30975650157363,99.36916477416099,68.86198539029618,65000.0,1220344.0,10.0,0.4395136523507929,0.5604863476492071
70000.0,9.394346,2.962074660824405E-6,70000.0,93.93333333333334,87.63216279893743,87.43614524368355,84.7622237106497,94.7172878207361,92.87615468921246,90.36331413380594,99.33020763563295,68.86463565746915,70000.0,1465256.0,10.0,0.6697253797676098,0.33027462023239024
75000.0,9.905506,3.1903302652802732E-6,75000.0,93.97999999999999,87.73217783219002,87.52072968490879,84.95188101487314,94.74877878576413,92.94751640112466,90.52421035086257,99.1626046744157,68.86341826856953,75000.0,1726104.0,10.0,0.7006108963040033,0.2993891036959967
80000.0,10.397837,3.434650572436965E-6,80000.0,94.12,87.99100303593326,87.82608695652175,85.21572965905662,94.90008326394671,93.058179070646,90.83482765491134,99.09484059137081,68.9074865755315,80000.0,1918248.0,10.0,0.7451029925180964,0.25489700748190375
85000.0,10.9608,3.7427887615975404E-6,85000.0,94.27,88.29963179574266,88.13337015049012,85.62588845221171,95.02618558490785,93.24265890954833,91.0204534116734,99.17217158625303,68.9551711255085,85000.0,2115768.0,10.0,0.5783520062693692,0.42164799373063083
90000.0,11.510357,4.067277095512383E-6,90000.0,94.34,88.4388300306088,88.25378001778832,85.78399712952996,95.09131005773472,93.31714064028607,91.08948492760504,99.25367778973808,68.98245478332572,90000.0,2282384.0,10.0,0.617016716524104,0.38298328347589605
95000.0,12.07515,4.424334774843106E-6,95000.0,94.34,88.44816448017735,88.26699834162521,85.81986721783791,95.08082739440293,93.33647280433247,91.0376965964883,99.31103595139672,68.98346405985369,95000.0,2443720.0,10.0,0.6541586415959185,0.3458413584040815
100000.0,12.672386,4.826326873374895E-6,100000.0,94.34666666666666,88.47545025272267,88.30022075055187,85.89800443458981,95.07034065806302,93.37396468198156,90.99035608308606,99.36252771618625,68.98421627431748,100000.0,2601800.0,10.0,0.5532932129008474,0.4467067870991526
