learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.378529,1.1155698365635342E-9,5000.0,89.98,-0.07974417939398236,43.51747463359642,-0.40080160320636865,94.72576060637962,?,99.95556542990447,0.0,49.988890123182486,5000.0,11392.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
10000.0,0.587364,2.3015434046586354E-9,10000.0,90.03999999999999,0.4834346883574046,43.08571428571429,-0.8097165991903067,94.75679090334806,0.796812749003984,99.86684420772303,0.4048582995951417,50.06787955049579,10000.0,21952.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
15000.0,0.715774,3.3480986869997446E-9,15000.0,90.04666666666667,0.377387094816782,43.4897804693414,-0.8102633355840879,94.76085201951082,0.665335994677312,99.87425105407205,0.337609723160027,50.05293717086743,15000.0,31504.0,15.0,8.0,8.0,5.0,0.0,0.0,1.0
20000.0,0.840842,4.667413549290763E-9,20000.0,90.03,0.32300545034209205,43.44866704480998,-0.8088978766430971,94.75180291624994,0.5982053838484547,99.87792697813784,0.3033367037411527,50.045295403733746,20000.0,40776.0,19.0,10.0,10.0,6.0,0.0,0.0,1.0
25000.0,0.999657,6.841332386765215E-9,25000.0,89.98,0.2960058349085305,43.83408071748882,-0.7642799678197739,94.72420547166234,0.55577610162763,99.88451630096829,0.2815768302493966,50.04150605527818,25000.0,52912.0,25.0,13.0,13.0,7.0,0.0,0.0,1.0
30000.0,1.135308,8.936525498413377E-9,30000.0,89.98333333333333,0.3072593301127056,43.89469753547425,-0.8727760993621054,94.7259420467908,0.5954349983460139,99.87047111505866,0.3021148036253776,50.04312787953108,30000.0,59704.0,27.0,14.0,14.0,8.0,0.0,0.0,1.0
35000.0,1.250345,1.0861888432668315E-8,35000.0,90.0,0.41160817253721527,43.973107091403875,-0.6904487917146185,94.73494193393104,0.681044267877412,99.88580129425199,0.34522439585730724,50.05772310296117,35000.0,64696.0,29.0,15.0,15.0,8.0,0.0,0.0,1.0
40000.0,1.355123,1.284258855299817E-8,40000.0,90.0175,1.3134114777223176,44.122586062132626,-0.5793450881613134,94.74155527754,1.7712177121771218,99.83624757146822,0.906801007556675,50.185418345129115,40000.0,73072.0,33.0,17.0,17.0,10.0,0.0,0.0,1.0
45000.0,1.45806,1.4929092559549542E-8,45000.0,90.16,5.45435738641972,44.81555333998003,0.7842258570468176,94.80659613895992,6.542845082313213,99.70397414707551,3.4730002240645304,50.78803362287716,45000.0,78352.0,35.0,18.0,18.0,11.0,0.0,0.0,1.0
50000.0,1.564101,1.715115604508254E-8,50000.0,94.78,20.127404440548887,45.850622406639005,-2.7559055118111595,97.29953440248319,22.08955223880597,99.07290349768226,14.566929133858267,53.30099263417627,50000.0,81000.0,39.0,20.0,20.0,11.0,0.0,0.0,1.0
55000.0,1.711248,2.1384514777196775E-8,55000.0,95.74000000000001,38.53975655395595,55.439330543933096,16.30648330058936,97.79114383490615,40.33613445378151,99.3572858497524,28.290766208251473,56.4907187195392,55000.0,111208.0,45.0,23.0,23.0,12.0,0.0,0.0,1.0
60000.0,1.836327,2.4803075587583908E-8,60000.0,94.08,48.0008432295692,64.4230769230769,33.63228699551562,96.85240323266694,50.33557046979866,100.0,33.6322869955157,57.79971604504552,60000.0,105648.0,49.0,25.0,25.0,12.0,0.0,0.0,1.0
65000.0,1.944523,2.784283113562398E-8,65000.0,93.86,49.879015780600064,64.79357798165137,35.163674762407595,96.71833244254408,52.40310077519379,99.94476968960565,35.691657866948255,58.23152658924414,65000.0,108600.0,49.0,25.0,25.0,12.0,0.0,0.0,1.0
70000.0,2.05022,3.0870565331230556E-8,70000.0,93.74,50.81334507806591,64.93651979088872,35.860655737704946,96.64439123753706,53.44571145265245,99.89657210401892,36.81693989071038,58.46227672498081,70000.0,110728.0,51.0,26.0,26.0,13.0,0.0,0.0,1.0
