learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),GMean/Time
5000.0,0.802427255,1.0110158035788892e-06,5000.0,76.16000000000003,43.84994897505433,29.71698113207548,-13.092979127134704,83.2065370526909,58.92487939352171,74.83527622909277,81.11954459203034,62.4409362560178,5000.0,4870288.0,103.12862254787997
10000.0,1.696501443,3.255848138988337e-06,10000.0,77.03,43.71862625815945,30.47820823244552,-10.645472061657037,84.15315626077958,58.2742960944596,76.96870267541645,77.26396917148362,62.095223618024775,10000.0,9705384.0,48.508678568317826
15000.0,3.1661499280000003,8.791416452071939e-06,15000.0,76.80666666666667,42.96245811618045,28.694404591104746,-13.953488372093013,84.04787014535283,57.52655353436699,76.71381936887923,77.16999672453323,62.024957898698425,15000.0,14559656.0,25.962737591498477
20000.0,4.974908009,1.7840873999691202e-05,20000.0,76.63499999999998,42.50656419276827,27.617719950433692,-15.297310634098213,83.93882110328235,57.14809720311785,76.57239606195523,76.88132247717739,61.93821892400778,20000.0,19339464.0,16.500197411579986
25000.0,6.7453228229999995,2.896531748093485e-05,25000.0,77.13600000000002,43.57662387661021,28.81693648816939,-13.593004769475328,84.31135752319263,57.865251363703365,76.91806891025641,78.00079491255963,62.23320332081904,25000.0,24288776.0,12.227421932831488
30000.0,8.83350391,4.464510921975735e-05,30000.0,77.60000000000002,44.073892059415904,30.11647254575708,-11.850865512649767,84.71685239936319,58.078602620087345,77.63004334778259,77.48002663115847,62.27159665106979,30000.0,29025152.0,9.342701594050643
35000.0,11.107616625,6.462506324662678e-05,35000.0,78.09714285714286,44.97262556807546,31.418858471998547,-9.733753220727184,85.10125549034088,58.66494122721881,78.15378025273077,77.87002576581735,62.4547448194587,35000.0,33961344.0,7.4517802369925885
40000.0,13.88875521,9.248888378699076e-05,40000.0,78.3625,45.37710814621322,32.07502746821535,-8.635621940504578,85.31532601503248,58.905085228621616,78.48780944650828,77.8586670013807,62.51929231203137,40000.0,38727584.0,5.965765962341388
45000.0,17.14738235,0.00012913661685927348,45000.0,78.42666666666666,45.5589013955285,32.508342602892085,-8.155080213903735,85.35525720319806,59.05525094896669,78.53375527426161,77.99688057040999,62.55610198946854,45000.0,43472520.0,4.834898144139219
50000.0,21.060657365,0.00017811432707813844,50000.0,78.834,46.36603128599185,33.62393376818868,-6.361809045226134,85.66008590669503,59.60532844765068,78.92384519350811,78.47236180904522,62.728822522536106,50000.0,48379400.0,3.947395983865241
55000.0,25.315335271,0.0002367766062969297,55000.0,78.22,46.71279084834021,35.790094339622634,-3.3206831119544624,84.94816862474084,60.614828209764916,77.87633046122656,79.5066413662239,62.72618508793805,55000.0,53296000.0,3.283830058256666
60000.0,29.753627769,0.0003034268724449824,60000.0,79.61,48.97267658256778,38.28692493946733,1.7822736030828692,86.0733556451062,61.95185668968091,79.51792024230187,79.96146435452795,63.14257371156757,60000.0,58048144.0,2.8125343578947604
65000.0,34.816331751999996,0.00038569985567792157,65000.0,80.30666666666667,50.00981414188176,39.45480631276903,3.2427120864723467,86.65160415725259,62.465057179161384,80.25445718590441,80.51097281362594,63.39665409142865,65000.0,62816984.0,2.41323051187248
70000.0,39.8998786,0.00047454600725783545,70000.0,80.295,49.40238971190998,38.956009913259,2.76338514680486,86.71498398786447,61.86744073536526,80.65466858970339,78.87984209227733,63.15348578700561,70000.0,67557592.0,2.097689645317932
75000.0,45.809901316,0.0005855018739231794,75000.0,79.97999999999998,48.704299086851655,37.671232876712324,0.5365659777424333,86.49450875630751,61.324472606444644,80.26342147435899,78.85532591414946,63.07113987167753,75000.0,72571064.0,1.8246803949171613
80000.0,51.637835771999995,0.0007024113192775532,80000.0,80.42,49.28792441362546,38.914309484193026,2.230359520639179,86.85670813568424,61.62790697674418,80.89779926642214,78.51198402130494,63.128793606350314,80000.0,77542056.0,1.620223549148952
85000.0,57.966977397,0.0008371245493967978,85000.0,80.11428571428571,48.58126246830509,37.734836285560924,0.3721729172631043,86.644151059257,61.09123434704832,80.58827728992647,78.21356999713713,63.00830248607393,85000.0,82274984.0,1.4405641615417375
90000.0,65.001519785,0.0009955494082239536,90000.0,80.23,48.814609827534724,37.93752943023074,0.7405547885025752,86.73065306396403,61.24289355028425,80.67929947241906,78.42349692481487,63.06797848298967,90000.0,87054224.0,1.2858813040070944
95000.0,71.82670752899999,0.0011576848836908483,95000.0,79.82444444444444,48.293235193158424,36.88125695216906,-1.1475044563279893,86.39748295752491,60.95893356267469,80.03830779480346,78.96613190730838,63.04848128664794,95000.0,91826032.0,1.1633332807177343
100000.0,79.25924737,0.0013433101831053227,100000.0,79.898,48.394616117248106,36.96061214249875,-1.0150753768844332,86.45874031660492,61.00484966052376,80.11735330836454,79.01507537688444,63.073851294583434,100000.0,96538888.0,1.054665859916269
