learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),GMean/Time
5000.0,0.41757009700000003,5.260686549811456e-07,5000.0,78.9,57.818303481753205,58.06836248012719,56.88598283612587,79.26901159363331,78.51761352066791,81.46203554119549,76.38668779714739,62.8189309321527,5000.0,4869848.0,98.38231369321755
10000.0,0.793492102,1.4685441474903518e-06,10000.0,80.28999999999998,60.59359048251437,60.90836969456564,60.20593579648696,81.15858904502437,79.33745675647344,85.20674427940587,75.40852929453965,63.36704063903126,10000.0,9691136.0,52.22478946818252
15000.0,1.56751868,4.383023201208678e-06,15000.0,81.32000000000002,62.638716764458465,62.69471441885236,62.28802153432033,82.45240480961924,80.03135689851767,87.74993335110636,74.88663643638304,63.76452183375357,15000.0,14554840.0,26.60248845286454
20000.0,2.152072685,7.3102112765256565e-06,20000.0,81.77,63.525354700419314,63.411941796287,62.71221108611168,83.01183487093466,80.33229043046714,88.8312724371759,74.6690734055355,63.93362688028723,20000.0,19356568.0,19.42800863918823
25000.0,2.9002900339999997,1.2007659118106576e-05,25000.0,82.244,64.46425871338937,64.42253746894282,63.65050769734686,83.53059028679553,80.73935870178329,89.66148944643568,74.7609481719566,64.11365642715916,25000.0,24268144.0,14.456561109509405
30000.0,3.830358878,1.8986662060339115e-05,30000.0,82.35,64.68644618719928,64.54874129619711,64.05295315682281,83.64276667387477,80.83535415686416,90.03125623462125,74.63075586446568,64.1603483662392,30000.0,29005520.0,10.95426210412306
35000.0,5.060563526,2.976852693475407e-05,35000.0,82.67142857142858,65.31575348526067,65.19168962350781,64.70348600360822,84.01128305169642,81.08647519256556,90.6164695177434,74.64974735875056,64.27795440049681,35000.0,33878088.0,8.306518702959767
40000.0,6.2024576960000015,4.1203876331715444e-05,40000.0,82.8225,65.61574157489962,65.5174144334036,65.0615275094071,84.19406040808816,81.19028716909853,91.04024675389284,74.52133273028795,64.33536731149144,40000.0,38710248.0,6.783312969085679
45000.0,7.759168367000001,5.871017657876117e-05,45000.0,82.9711111111111,65.88908668396833,65.86028691080816,65.2739384601441,84.40673137578086,81.24434001517487,91.3656387665198,74.42600896860986,64.38005275998336,45000.0,43469920.0,5.42615297799396
50000.0,10.407296827,6.443884788736559e-05,50000.0,85.36,69.96567224046895,70.30425963488844,67.13066906151775,87.53405994550405,82.26744186046511,93.31880900508352,75.60106856634016,64.98459001398402,50000.0,8362136.0,4.083460163111314
55000.0,11.138089698,6.573729341704694e-05,55000.0,86.38,71.01772349197364,71.14406779661017,66.18669314796426,89.13008778930565,81.76706827309235,93.80144464975643,75.46330615270571,65.05089369149016,55000.0,6868024.0,3.8194289661853467
60000.0,12.416719275,6.936323466714659e-05,60000.0,87.8,70.48257029648467,71.48200093501636,60.41531473069436,91.39633286318758,79.03780068728523,93.83145091225022,74.33742727860377,64.83997189058111,60000.0,10961712.0,3.4150088738426487
65000.0,14.819520926,7.813740940675154e-05,65000.0,83.42,60.53925746497051,60.523809523809526,44.93523746263703,88.15375821663332,72.38507661558961,88.34311900329371,72.0251905866755,63.31830493427023,65000.0,14115320.0,2.7941582344181213
70000.0,17.150904548,8.952791698678827e-05,70000.0,81.09333333333333,56.01570985670984,54.710954966464385,36.963769726605896,86.25302956858944,69.7331910352188,84.77370176274417,72.51942286348502,62.7082778878174,70000.0,18885640.0,2.391077899703551
75000.0,18.946788987,0.00010054549429583703,75000.0,80.215,54.52863848861055,52.542576157351895,33.618520382486174,85.47943194745147,68.96227155070986,82.99722083659944,73.67186190715603,62.583760422284364,75000.0,23714288.0,2.1601400918378864
80000.0,21.303559927000002,0.00011791270238371202,80000.0,79.06800000000001,52.55004697880845,50.085845097291106,29.955829206264237,84.46489535401514,67.9252221881704,81.18472864235576,74.1072622709643,62.308103588802965,80000.0,28484920.0,1.9127060524163797
85000.0,24.243257379,0.00014319738061339298,85000.0,78.74333333333333,52.08138995078292,49.11832761509614,28.85988398036589,84.15219066080171,67.72936592277719,80.50879695672847,74.60423634336678,62.272191486267616,85000.0,33247360.0,1.6798057307740926
90000.0,27.368426895,0.00017393558386327642,90000.0,78.38000000000002,51.37669254438703,48.213796879277325,27.512213813583703,83.85224387016923,67.29763602575738,80.0122174709835,74.5428434657731,62.16008786527667,90000.0,38019576.0,1.4853119164339619
95000.0,30.843377547,0.00021247459480341988,95000.0,78.3825,51.50338769055589,48.305135409816465,27.494549723293648,83.82135573558853,67.43494143787896,79.80618497933591,75.0335232986926,62.21730231174213,95000.0,42870080.0,1.3191832477871082
100000.0,34.853770827,0.00026189297614970524,100000.0,78.39555555555555,51.5271922645815,48.40798132031415,27.534287418008343,83.83277347257791,67.44793410567202,79.82139464183926,75.04097749962749,62.22185551345017,100000.0,47632560.0,1.16747897411544
